"Group","SHA1","ID","Folder","FileName","Title","Media Filename","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"@",,"387e591d77d665adf12c9c159088605f39078bbf","@","@","Alien 3","@","","Language en","1992","BITS - LJN","jp","a","a 1","","","ru","","","",""
"@",,"389cc31472b87ec70e3ea6487f8ad9198887bb89","@","@","Teketeke! Asmik-kun World","@","","","1990","Asmik","jp","","","","","","","","",""
"@",,"38ab4215863aa8a93b8f2614b20ce049b969a242","@","@","Casino Funpack","@","","","1993","Interplay","@","a","a 1","","","","","","",""
"@",,"38b15eacbfedec9f2c441429f53490017ab40bbb","@","@","Battle City","@","","","1991","Namco","@","","","","2","","","","",""
"@",,"38b5ec2c74316696b7731cd88e56be4519084168","@","@","Jetsons, The: Robot Panic","@","","","1992","Taito","us","","","","","","ossible proto","","",""
"@",,"38b9fafd4604bd69a59f0445508f15bfbba459c6","@","@","Doraemon no Study Boy 2: Shou 1 Sansuu Keisan","@","","","1997","Shogakukan","jp","","","","","","","","",""
"@",,"38d4b28dd0a37b906e6901cd7e2d2ba52e03698e","@","@","Pokemon: Blue Version","@","","","1998","Nintendo","@","","[Oak's Dream V0.15]","","","","","","","1"
"@",,"38de0483203dea21b08b775d64268395bc8ef37f","@","@","Game Boy Wars Turbo","@","","","1997","Hudson","jp","b","b 1","","","","","","",""
"@",,"39075d233ec63ac7a5a854d33ec37987644a7b6b","@","@","Zoop","@","","","1995","Viacom","us","b","b 1","","","","","","",""
"@",,"390addf6bb52452dc6370eb54c702972e51968a2","@","@","Dragon Tail","@","","","1990","I Max","jp","","","","","","","","",""
"@",,"39110b6224264de51f6efe28c94dd0ad4fa4bad8","@","@","Final Fantasy Adventure","@","","","1991","Squaresoft","eu,us","b","b 1","","","","","","",""
"@",,"3931691cb89c8b65d1fce6552d716e8e5791f051","@","@","Beetlejuice","@","","","1991","LJN","@","","","","1","","","","",""
"@",,"393c25ef6465748c19f5d0c476721e5ee95705be","@","@","The Amazing Spider-Man","@","Amazing Spider-Man, The","","1990","LJN","@","a","a 1","","","ru","","","",""
"@",,"3941a1664a7e45383e03433c50e88aad4a9d197e","@","@","Kid Dracula","@","","","1993","Konami","@","","","","","","","","","1"
"@",,"395c0c80ad5c9a24c00d6d8dfe5894e73e672639","@","@","Dead Heat Scramble","@","","Language en","1990","Copya","jp","","","","","","","","",""
"@",,"39743e21935a9115fcb4ee86d67d51bdb4b5f6d6","@","@","4 in 1","@","","","19xx","Sachen","eu","","[4B-009]","","","","1","","",""
"@",,"39761cfedcfe4e5cf161f58a91f5fd364fc3ddb9","@","@","Sports Illustrated: Golf Classic","@","","","1993","Malibu Games","us","","","","","","","","",""
"@",,"397ad2ff25627b83e02c71b54c72bb4deb39e0c0","@","@","Donkey Kong","@","","v rev1","1994","Nintendo","eu,us","","","","","","","","",""
"@",,"3999993d31e457bb279efac3e4a65fe4967ba861","@","@","Kirby's Star Stacker","@","","","1997","HAL Laboratory","eu,us","","","","","","","","",""
"@",,"39a1b4d8d53d287bfc845955d0566f02527c0033","@","@","The Final Fantasy Legend","@","Final Fantasy Legend, The","v rev0","1989","Squaresoft","eu,us","","","","","","","","","9"
"@",,"39abb312f304f9abf88f8e16283b5180c8f2720a","@","@","NFL Quarterback Club '96","@","","","1995","Acclaim","@","","","","","","","","",""
"@",,"39b2212bc1dbd1e2e2f9b7e9f774ee551d9969c9","@","@","Yogi Bears Goldrush","@","","","1994","Empire","eu","b","b 1","","","","","","",""
"@",,"39b7f8f6abb213bb5727379b864106ca2947fe6f","@","@","The Humans","@","Humans, The","","1992","Gametek","us","","","","","","","","",""
"@",,"39b92e019134dfd4480b957509c3eb64920cecb3","@","@","RoboCop","@","","v rev0","1990","Ocean","eu,us","","","","","","","","",""
"@",,"39dda006d31f4197d7f2d4dab914b0526de0c770","@","@","Flintstones, The: King Rock Treasure Island","@","","","1992","Taito","eu,us","a","a 1","","","","","","",""
"@",,"39fab6418e9dbeb5275b85e4a7892252f5159c46","@","@","Popeye 2","@","","v rev0","1991","Activision","eu","o","o 1","","","","","","",""
"@",,"3a1d88736e13436cde15029dadd951b0b1c637e5","@","@","Ultima: Runes of Virtue","@","","","1991","Origin","jp","","","","","","","","",""
"@",,"3a3b02970503084df569768cf7213602bc6336f5","@","@","Downtown: Nekketsu Koushinkyoku: Dokodemo Daiundoukai","@","","","1992","Technos","jp","b","b 4","","","","","","",""
"@",,"3a4ddb39b234a67ffb361ee7abc3d23e0a8b1c89","@","@","Super Mario Land","@","","v rev0","1989","Nintendo","@","","","","","","","","",""
"@",,"3a4ec16dca59210d87cdd502d43a1b75dc767ec4","@","@","The Final Fantasy Legend","@","Final Fantasy Legend, The","v rev0","1989","Squaresoft","eu,us","","","","","","","","","3"
"@",,"3a58af9d4b7b2c67be40b8cca29da5946145987e","@","@","Taito Variety Pack","@","","","1997","Taito","jp","","","","","","","","",""
"@",,"3a5b40e39da293b0dcfe689565429e923e6550c5","@","@","Momotarou Dengeki: Momotaro Thunderbolt 2","@","","","1994","Hudson","jp","b","b 4","","","","","","",""
"@",,"3a5bcd9daa830842da60d8ebf35fa7036a259d76","@","@","Dragonborne","@","","Demo playable","2020","Spacebot Interactive","@","","","","","","","","",""
"@",,"3a6028708d9fb23a27104201fa8725a5dfb3b161","@","@","Star Wars","@","","v rev0","1992","Ubisoft","eu","","","","","","","","",""
"@",,"3a796698fc55a11423b94d3a8556ab96b1fd5d82","@","@","Chalvo 55","@","","","1997","Japan System Supply","jp","","","","","en Lame Boy","","","",""
"@",,"3a987cb4ba6f33717ea70d7388ec1dfe6ab934e8","@","@","Superman","@","","","1991","Titus","@","","","","","","","","",""
"@",,"3ac6534ec39a8342a474684ff9c5645c06c7d67d","@","@","Defender: Joust","@","","","1995","Williams","@","","[Defender Lives Bombs]","","1","","","","",""
"@",,"3ae6d10513c92aadb1402d7513b4287c6419b5f1","@","@","Batman Forever","@","","","1995","Acclaim","eu,us","a","a 2","","","","","","",""
"@",,"3b19c51b4e7e7275265b90e991faf6cf64a8085a","@","@","Yoshi's Cookie","@","","","1992","Nintendo","jp","","","","","","","","",""
"@",,"3b28391763e43676389a97620e52908d02510e44","@","@","Yuu Yuu Hakusho Dai 2 Tama: Ankoku Bujutsukai","@","","","1993","Tomy","jp","","","","","","","","",""
"@",,"3b38771e97eb6cd5e053ac8908482f59dc07248b","@","@","WordZap","@","","","1991","Jaleco","us","","","","","","","","",""
"@",,"3b3a15e5be46672a9eda6db764945e12d6570d3f","@","@","Pokemon: Red Version","@","","","1998","Nintendo","eu,us","a","a 1","","","pt","","","",""
"@",,"3b4922f8034877d1a5aca380f846a7cb6841f6ee","@","@","J. League: Live 95","@","","","1995","Electronic Arts","jp","","","","","","","","",""
"@",,"3b52fa182c42e3d058d341aee46fcfc63ae978eb","@","@","Super Street Basketball 2","@","","","1994","Vap","jp","","","","","","","","",""
"@",,"3b6687365594a50258f9d9b2838a70190314ab45","@","@","Turok: Battle of the Bionosaurs","@","","","1997","Acclaim","eu,us","","[Energy]","","1","","","","",""
"@",,"3b6ecf34043c0bcf2ac279eaf30b9d1b0d941e91","@","@","Street Fighter II","@","","v rev1","1995","Capcom","eu,us","","","","","","","","",""
"@",,"3b6ef7f111388e5e9e0466dc2569a2f029b5fc73","@","@","Hercules","@","","","1997","THQ","@","","","","1","","","","",""
"@",,"3b7e31dbbded6930336757905859c028474be4fb","@","@","Takahashi Meijin no Bouken Jima II","@","","","1992","Hudson","jp","","","","1","","","","",""
"@",,"3b870acec64a0d1e1095d7e7b65b2faa122b9f1f","@","@","Flipull","@","","","1990","Taito","us","","","","","","","","","4"
"@",,"3b880177e7f98cb54b14872749aac2cbbbc166a9","@","@","Legend of Zelda, The: Link's Awakening","@","","v rev0","1993","Nintendo","us","","","","","it","","","",""
"@",,"3b9f13100a797623d1700ccfeff0b31da52f5dc3","@","@","Taiyou no Tenshi Marlow: O Hanabatake wa Dai-Panic","@","","","1994","Technos","jp","","","","","","","","",""
"@",,"3bae153f71235ce34a9c565d62b188e278677bb6","@","@","Dead Heat Scramble","@","","Language en","1990","Copya","jp","b","b 1","","","","","","",""
"@",,"3bb82df1a55b998f5995427d73d3b97309558743","@","@","Megalit","@","","","1992","Takara","eu,us","b","b 3","","","","","","",""
"@",,"3bb9f0e6cd84435ec1c64486bd33fa3254e8b8e2","@","@","Snow Bros. Jr.","@","","","1991","Capcom","us","b","b 2","","","","","","",""
"@",,"3bc2fd69a9f81692d957e7d79bef360e424af15a","@","@","RoboCop 2","@","","","1991","Ocean","eu,us","","","","","it","","","",""
"@",,"3bc7d5e5d9104d27cfc66786543deaa68b95c4da","@","@","Saint Seiya Paradise: Saikyou no Senshitachi","@","","","1992","Bandai","jp","a","a 2","","","pt","","","",""
"@",,"3be48898296a2c9c591a95a5b669ca7ec1ff2ef9","@","@","Godzilla","@","","","1990","Toho","@","b","b 1","","","","","","",""
"@",,"3be6c6b8cec80a0fe0f6edbbe40496f4d077c750","@","@","Magical: Taruruuto-kun 2 -Raiba Zone Panic!!","@","","","1992","Bandai","jp","","","","","","","","",""
"@",,"3bf9957806d6258b476bbeeaf278c31187e0f1b2","@","@","Castlevania: The Adventure","@","","","1989","Konami","us","","","","","fr","","","",""
"@",,"3bfeb525410f60e33eb40a132d7e27d01e7c895e","@","@","Sagaia","@","","","1991","Taito","jp","b","b 1","","","","","","",""
"@",,"3c10c9558decaed26785f0cf3ccea415f2b6e5f7","@","@","The Blues Brothers","@","Blues Brothers, The","","1991","Titus","@","a","a 1","","","","","","",""
"@",,"3c284831353be165e20b56f3728b0421eaea274a","@","@","Dynablaster","@","","","1990","Hudson","eu","","","","","","","","",""
"@",,"3c459ed61bc34a73faa0ce50b158e65024fff6b9","@","@","Battle Pingpong","@","","","1990","Quest","jp","","","","","pl","","","",""
"@",,"3c49e97ea6ed1787d1d89aa9c3ae398f08c59bb5","@","@","Tamagotchi","@","","","1997","Bandai","fr","a","a 1","","","","","","",""
"@",,"3c4be983246feabba1ba33e430318d3481d0206f","@","@","Race Drivin'","@","","","1992","THQ","@","b","b 2","","","","","","",""
"@",,"3c5f213104e1bf968a01e0cffbe7b5b5120e0458","@","@","World Heroes 2 Jet","@","","v rev0","1995","Takara","eu,us","","","","","","","","",""
"@",,"3c63fee91f397cd83eebb9bffb414182635a6af6","@","@","Mega Man III","@","","","1992","Capcom","us","","","","2","","","","",""
"@",,"3c6586f3d591cee7415ed76d92355a27ad42e1e3","@","@","Mogura de Pon!","@","","","1994","Athena","jp","","","","","","","","",""
"@",,"3c6c78f0a936dbc3f366a82c1eca8be0597d4d5b","@","@","GBKiss Mini Games","@","","","1997","Hudson Soft","jp","","","","","","","","",""
"@",,"3c7185f65498c04cd5451468ebcccf8404a74b39","@","@","Track Meet","@","","","1991","Interplay","eu,us","b","b 1","","","","","","",""
"@",,"3c82c7afcb81345ba608d9df592855c997a89c22","@","@","Go Go Ackman","@","","","1995","Banpresto","jp","a","a 1","","","","","","",""
"@",,"3ccb37fd8e6e39a9e8421ee6f1ae199b4586afc1","@","@","The Sword of Hope II","@","Sword of Hope II, The","","1996","Kemco","us","","","","","","","","",""
"@",,"3cdfcfb1a88d0cbfeb1c7b12751409faf69bba02","@","@","Ultraman Ball","@","","","1994","Interbec","jp","","","","","","","","",""
"@",,"3ce39646bffe38a9c8fd4913f0e950bae061d094","@","@","Makai Toushi Sa-Ga","@","","v rev1; Language ja","2020","Square Enix","@","","[Collection of SaGa]","","","","","","",""
"@",,"3ce559b7b3a505230283a300c84278a71b406acb","@","@","SeaQuest DSV","@","","","1994","Malibu Games","eu,us","b","b 3","","","","","","",""
"@",,"3cfb21ef31ff7bce52f0c77229debb29b912c0c1","@","@","Sensible Soccer","@","","","1993","Sensible","eu,us","","","","","pt","","","",""
"@",,"3d0c52d7f566fd717e9117ca4b948174b7864769","@","@","Dracula Densetsu II","@","","","2019","Konami","@","","[Castlevania Anniversary Collection]","","","","","","",""
"@",,"3d1d885af8c78cac401f2b5c92fb6319b8994307","@","@","Navy Seals","@","","","1991","Ocean","@","b","b 2","","","","","","",""
"@",,"3d22e01f199a062b0bc69505d681f7aa2cd34878","@","@","Astro Rabby","@","","","1990","IGS","@","","","","1","ru","","","",""
"@",,"3d2d65252fd57dc1d96c234a436fa377a769c708","@","@","Stargate","@","","","1994","Acclaim","@","","","","","","","","",""
"@",,"3d4b301aab995bdf19b15ed5040df7426a2e8057","@","@","Darkwing Duck","@","","","1993","Capcom","es","","","","","","","","",""
"@",,"3d5360dee7c456dfa5c7b15dd7c1967a41fc6410","@","@","The Lawnmower Man","@","Lawnmower Man, The","","1993","Sales Curve","@","b","b 3","","","","","","",""
"@",,"3d56637b73bf3a6f5e3eab584eacfcb4a80e4907","@","@","Tenchi o Kurau","@","","","1994","Capcom","jp","","","","","zh","","","",""
"@",,"3d694182aac1a3a80418ba84b2f880427d72cf69","@","@","Peke to Poko no Daruman Busters","@","","","1991","Banpresto","jp","a","a 1","","","","","","",""
"@",,"3d6fac8d9f936b2c8071dfa90a90a72c3f5d4432","@","@","Mickey Mouse","@","","Language en","1989","Kemco","jp","","","","1","","","","",""
"@",,"3d8a6fcc644290c9d88fe2918bfa6007ee811de8","@","@","Boomer's Adventure in ASMIK World","@","","","1990","Asmik","eu,us","","","","","","","","",""
"@",,"3d8c2eff7287ef4f7bd3337f86e687df4ce32e56","@","@","Nectaris GB","@","","","1998","Hudson","jp","b","b 2","","","en","","","",""
"@",,"3d94344105323b7605f48276b8f1371c0342e7e1","@","@","Spirou","@","","","1996","Infogrames","eu","","[Lives]","","1","","","","",""
"@",,"3d9c28545fdc6c030188581fa494d1e219e8d90e","@","@","World Ice Hockey","@","","","1991","Athena","jp","a","a 1","","","","","","",""
"@",,"3dabe6338fa07710f2b309785a5942d387331e21","@","@","Tintin in Tibet","@","","","1995","Infogrames","eu","b","b 1","","","","","","","Dmvgm"
"@",,"3db1e6333af2da6cd86bffd1afafc7ce96bf4b95","@","@","Monster Truck","@","","Language en","1990","Varie","jp","","","","","","","","",""
"@",,"3dd4048f74d7df0790650a794b1953f36fce0dd5","@","@","Bugs Bunny","@","","","1990","Kemco","@","a","a 3","","","","","","",""
"@",,"3dd861b5322ed5a15b310eb74b6dc4ba7a4a4038","@","@","Football International","@","","","1991","Bandai","@","b","b 1","","","","","","",""
"@",,"3de8d7f30322bc50008ab0d917acd0a934b5b195","@","@","Tetris Attack","@","","v rev0","1996","Nintendo","@","","","","","","","","",""
"@",,"3df1384e699b91689f015d7aba65ab42410e24f5","@","@","Battletoads in Ragnarok's World","@","","","1993","Rare","@","a","a 1","","","","","","",""
"@",,"3e169f1db16cc1c3ffbc8645aa7ce28194033d26","@","@","Boxxle","@","","v rev0","1989","Thinking Rabbit","eu,us","","","","","","","","",""
"@",,"3e53fd25f350c78a29e0642ee6de80208930d469","@","@","Astro Rabby","@","","","1990","IGS","@","","","","","","","","",""
"@",,"3e794127f39734d462326911563934a76799eac6","@","@","Spiritual Warfare","@","","","1992","Wisdom Tree","@","b","b 1","","","","","","",""
"@",,"3e8e47b36a2171ad93d0e21fe5c22feff17c6d88","@","@","Konchuu Hakase","@","","v rev1","1998","J-Wing","jp","","","","","","","","",""
"@",,"3e8ec7c17255f55fee909ad79a9244f0c3ec46c8","@","@","Mortal Kombat and Mortal Kombat II","@","","","1993","Acclaim","eu,us","a","a 1","","","","","","",""
"@",,"3e9859f7337fa6fc2b69a29b9fbf6007fbd6a716","@","@","World Heroes 2 Jet","@","","v rev0","1995","Takara","eu,us","b","b 4","","","","","","",""
"@",,"3e9ae5693208b8c377792c0fb67d682c6158b14d","@","@","Raging Fighter","@","","","1993","Konami","@","","","","","","","","",""
"@",,"3e9ca801ba8dec2cc154f6447b4007598a798dc4","@","@","Zen: Intergalactic Ninja","@","","","1992","Konami","us","","","","1","","","","",""
"@",,"3ea743bab017ae49ddabf50f1354493e06900db2","@","@","Oira Jajamaru! Sekai Daibouken","@","","","1991","Jaleco","jp","a","a 1","","","","","","",""
"@",,"3ec638fedb6eed7d50483089bda8bf2e1a3a1f04","@","@","Super Mario Land","@","","v rev0","1989","Nintendo","@","","","","","it","","","",""
"@",,"3ee536ad6cee67db12de648b60e4e71e50a072ac","@","@","Pingu: Sekai de Ichiban Genki na Penguin","@","","","1993","B-AI","jp","","","","","","","","",""
"@",,"3f03bef19013b7fcb08026a98a0662cff7665a6b","@","@","Fastest Lap","@","","","1991","Vap","@","o","o 1","","","","","","",""
"@",,"3f241de76e0f399e64d751d478f9e5eb5154b88d","@","@","Addams Family, The: Pugsley's Scavenger Hunt","@","","","1992","Ocean","@","a","a 3","","","","","","",""
"@",,"3f299bb0b9fdfb5962efad0022c1d2c0df1456c0","@","@","Legend of Zelda, The: Link's Awakening","@","","v rev1","1993","Nintendo","us","","","","","hu","","","",""
"@",,"3f2a6407c9900ad5817ee1cfb3609c5ee17400fc","@","@","Tetris","@","","v rev0; Language en","1989","Nintendo","jp","","","","","","","","",""
"@",,"3f2e741e0dbdcc65e960f44a322e85748272f3f3","@","@","Bubble Bobble","@","","Language en","1990","Taito","jp","a","a 1","","","","","","",""
"@",,"3f3a31ed7e47319c5815dd6e31ca27a52377423c","@","@","Trax","@","","","1991","HAL Laboratory","@","","","","","","","","",""
"@",,"3f49109296b4dc0006b4e8e68133992f5ca2b843","@","@","Hon Shougi","@","","","1994","Imagineer","jp","","","","","","","","",""
"@",,"3f49e6d050c5f7ee2258df28ffc4136d4735175f","@","@","Titus the Fox: to Marrakech and Back","@","","","1993","Titus","@","b","b 2","","","","","","",""
"@",,"3f49f27f9d6dbd3bf5a49f3fc8db75dd0943f127","@","@","Megalit","@","","","1992","Takara","eu,us","b","b 1","","","","","","",""
"@",,"3f5aab13e37140827c5a794a8b8e7e550e30adb4","@","@","Tecmo Bowl","@","","","1991","Tecmo","us","b","b 1","","","","","","",""
"@",,"3f724290ef23e9285fd96e76eb21f75ae6249d9f","@","@","Casino Funpack","@","","","1993","Interplay","@","b","b 2","","","","","","",""
"@",,"3f8ec58d68fda4fec02fc60383b60b2952eb3090","@","@","Super Mario Land 2: 6 Golden Coins","@","","v rev2","1992","Nintendo","@","","","","","ru","","","",""
"@",,"3f9af3b0d6e50b81c4f87c7c514291108c5ad7df","@","@","Gargoyle's Quest","@","","v rev0","1990","Capcom","@","","","","","es","","","",""
"@",,"3fa86e579d5ce5026d35679f04424d35cb1f96f8","@","@","Astro Rabby","@","","","1990","IGS","@","a","a 1","","","ru","","","",""
"@",,"3fb58fc2320b59047ee9f77ca490265a442a7f70","@","@","The Adventures of Star Saver","@","Adventures of Star Saver, The","","1992","Taito","@","b","b 1","","","","","","",""
"@",,"3fb6907d2352b34e0e60e3ae7b1d32f3e0c84fc9","@","@","Pac-Attack","@","","","1993","Namco","@","","","","","","","","",""
"@",,"3fc9c1bc1d3b8e7ee90c14d4ae4938726f61a2db","@","@","Shikakui Atama o Maru Kusuru: Kokugo Battle-Hen","@","","","1999","IE Institute","jp","","","","","","","","",""
"@",,"3fd2d918357e2157503c9b5e1bd4b8ef65a7ee3c","@","@","Cave Noire","@","","","1991","Konami","jp","o","o 4","","","","","","",""
"@",,"3fdb9ea690c0f035dd0dcc98b1dcc83ac5154e17","@","@","Yakuman","@","","v rev0","1989","Nintendo","jp","","","","","","","","",""
"@",,"3fecc964d2c13ad98abac1df49f05c488833ef5a","@","@","Kirby's Block Ball","@","","","1996","HAL Laboratory","jp","","","","","","","","",""
"@",,"400865f74ecf8554662f40148665e02890546481","@","@","Kiteretsu Daihyakka: Bouken Ooedo Juraki","@","","","1994","Video System","jp","a","a 1","","","","","","",""
"@",,"405bc3736cfbea3f2259ad3e53a9d64c6523de4a","@","@","Millipede & Centipede","@","","","1995","Accolade","@","","","","","","","","",""
"@",,"408131a1fa236ac46e679bb03f5384f026a97275","@","@","Super Mario Land 2: 6 Golden Coins","@","","v rev2","1992","Nintendo","@","","","","","","","","","1"
"@",,"408b19a92c73daa11b3b1a52aa6a987cc6615e97","@","@","The Adventures of Star Saver","@","Adventures of Star Saver, The","","1992","Taito","@","a","a 2","","","","","","",""
"@",,"4097cc837d1e170534d423d594f5cecf87cbc2bf","@","@","Q-bert for Game Boy","@","","","1992","Jaleco","eu,us","a","a 1","","","","","","",""
"@",,"40aa63ca7bb639a2fbb678b63c945e999e738354","@","@","Burgertime Deluxe","@","","","1991","Data East","@","b","b 1","","","","","","",""
"@",,"40c7118f02620d0a44c58e76d5558057af925764","@","@","Chuck Rock","@","","","1993","Core Design - Sony","@","b","b 4","","","","","","",""
"@",,"40e278161a0268f00dcae5b7f16ae390d0400937","@","@","Ren & Stimpy Show, The: Veediots!","@","","","1993","THQ","@","","","","","","","","",""
"@",,"40f85259fd23073627bdad8e760b91081c2cc22f","@","@","Indiana Jones and the Last Crusade","@","","Language en","1993","Ubisoft","jp","","","","","","","","",""
"@",,"40ff7865b543c9b6a3c2dde542819018e7f06fa8","@","@","Milon's Secret Castle","@","","","1993","Hudson","eu,us","","","","","","","","",""
"@",,"4103b51bbd75572181d407821890f167462a996b","@","@","Paperboy","@","","","1990","Mindscape","@","","","","","","","","",""
"@",,"410a314c9e9f142738d04401b624e89bb00539d7","@","@","R-Type","@","","","1991","Irem","eu,us","","","","1","","","","",""
"@",,"4110bd38bde1d9a9a20c2a0c73a3e9f799a72847","@","@","Nintama Rantarou GB","@","","","1995","Culture Brain","jp","","","","","","","","",""
"@",,"41249354a1125d07a72e7f079f6bfe28cbc51ce2","@","@","Super Mario Land 2: 6 Tsu No Kinka","@","","v rev0","1992","Nintendo","jp","","","","","","","","","1"
"@",,"4158ab2468d6bec293b1d6b71e3b867a2d567815","@","@","The Addams Family","@","Addams Family, The","","1991","Ocean","us","","[Lives Weapons]","","1","","","","",""
"@",,"4162ca88c94c40e3fa6e09067b956cf4953ccf89","@","@","Frisky Tom","@","","","1995","Nichibutsu","jp","","","","","","","","",""
"@",,"417c22bfd8dba5da00c207da7866d8d8e8b292d1","@","@","Honoo no Toukyuuji: Dodge Danpei","@","","","1992","Hudson","jp","","","","","","","","",""
"@",,"41808b9518f912dcf7b482036bba1495e4023a76","@","@","Rockman World 3","@","","Language en","1992","Capcom","jp","","","","1","","","","",""
"@",,"4180a7a7f7e1f8de07875246a3079a6d1507fa06","@","@","Super Street Basketball","@","","","1992","Vap","jp","","","","","","","","",""
"@",,"418203621b887caa090215d97e3f509b79affd3e","@","@","Super Mario Land","@","","v rev1","1989","Nintendo","@","","","","","","","","",""
"@",,"41a00b379864cc0be08de75ae0de5bb2c6fbb045","@","@","Ishido: The Way of Stones","@","","","1990","Nexoft","eu,us","","","","","","","","",""
"@",,"41a79db0f2ca1723ece01fcefd6da627aa4ea378","@","@","Star Sweep","@","","","1997","Axela","jp","b","b 2","","","","","","",""
"@",,"41a7cbbfdd5cdfec2c95726a9ef57b115be9f6f1","@","@","Gear Works","@","","","1993","Sony Imagesoft","@","b","b 1","","","","","","",""
"@",,"41cd5408347371cbeb29f30aceffd5d88c5a2e17","@","@","Kung-Fu Master","@","","","1990","Irem","@","a","a 2","","","","","","",""
"@",,"41eac71df19f69ffba1dae31ca156ac4fb364e06","@","@","Ganbare Goemon: Kurofunetou no Nazo","@","","","1997","Konami","jp","b","b 2","","","","","","",""
"@",,"420265a375dd801ead18143cef218800599512d7","@","@","Super Bombliss","@","","","1996","Nintendo","jp","o","o 2","","","","","","",""
"@",,"420dffbdadb952948abb96dad3d26d60a7bc0b45","@","@","Booby Boys","@","","","1993","Nihon Bussan","jp","a","a 1","","","ru","","","",""
"@",,"4224d1101293924e87856910b32a1bff9cc79116","@","@","Super Momotarou Dentetsu","@","","","1991","Hudson","jp","b","b 1","","","","","","",""
"@",,"4235ecc5416a3fb0a455bec19bf26ecc9a12197b","@","@","High Stakes","@","","","1991","Electro Brain","@","","","","","","","","",""
"@",,"42450483c9894863c7543f9695c0cbaffdcb7e99","@","@","The Final Fantasy Legend","@","Final Fantasy Legend, The","","2020","Square Enix","@","","[Collection of SaGa]","","","","","","",""
"@",,"4249abe39285b02ccb0e739b5a2cf96ace1281ff","@","@","Earthworm Jim","@","","","1995","Eurocom","@","a","a 4","","","","","","",""
"@",,"425312cc3610e1a5a79ec4d3af2f1dd462a359aa","@","@","Beach Volleyball","@","","","1994","Technos","jp","a","a 1","","","","","","",""
"@",,"42ab3802d7abd1a0acdfa46d3962d837ce94ffc8","@","@","Shin SD Gundam Gaiden: Knight Gundam Monogatari","@","","","1994","Bandai","jp","b","b 1","","","","","","",""
"@",,"42b6dfbf283946998caa6c383fa70bf1b646217e","@","@","Prince of Persia","@","","(beta)","1991","Virgin","eu","","","","","","","","",""
"@",,"42cc2d4afbe068e07eb153ce2bb2313579ad5b93","@","@","NBA Jam","@","","","1994","Acclaim","@","b","b 2","","","","","","",""
"@",,"42d932fe0909b9ef69bba6dc5145b4671f36aece","@","@","Mystic Quest","@","","","1993","Squaresoft","de","b","b 3","","","","","","",""
"@",,"42ec788b74b03000164533c87cab0292b0d37995","@","@","Seaside Volley","@","","","1990","Activision","jp","","","","","","","","",""
"@",,"42f3714eec6eca25200d42461ff08d57c98f6d1d","@","@","Pokemon: Gelbe Edition","@","","","2000","Nintendo","de","","[CGB-SGB]","","","","","","",""
"@",,"432bebf82c2f317ec06fcf44d75a0b843e87a9ba","@","@","The King of Fighters '96","@","King of Fighters '96, The","","1997","Takara","jp","","","","","pt","","","","1"
"@",,"433fe20ee26f70328c4985835b8fc9c3aa3296c9","@","@","Super Mario Land 2: 6 Golden Coins","@","","v rev0","1992","Nintendo","@","","","","","","","","","1"
"@",,"434d2acb7c2c23ae58222254f2e2ca2f4ceddc61","@","@","InfoGenius Systems: Personal Organizer","@","","","1991","Gametek","eu","","","","","","","","",""
"@",,"435dbdaa9b9d2e0d0bc7c1c010cdc5ec9bd9f359","@","@","Asteroids","@","","","1991","Accolade","@","a","a 1","","","","","","",""
"@",,"439d6580b31d3823a19b7474355f47f25aa6f69a","@","@","Sunsoft Grand Prix","@","","","1992","Sunsoft","eu","b","b 1","","","","","","",""
"@",,"43ae08919dccb5129e17a3fdac553901fb6e3918","@","@","Jimmy Connors Tennis","@","","Language en","1993","Ubisoft","jp","","","","","","","","",""
"@",,"43bebad0500da40ad907cc1a0fe768a529bd771b","@","@","Ultraman Chou Toushi Gekiden","@","","","1994","Angel","jp","","","","","en","","","",""
"@",,"43cff66f4e7097cdbf3be9e5bea41261fe096787","@","@","The King of Fighters '95","@","King of Fighters '95, The","","1996","Takara","jp","b","b 1","","","","","","",""
"@",,"43dc1227881a1c0bbd2614f6c80fa319348ca694","@","@","The Jungle Book","@","Jungle Book, The","","1994","Virgin","@","b","b 2","","","","","","",""
"@",,"43de94eda492bfabbdc6e232af9cbd9df080dfd5","@","@","Wheel of Fortune","@","","","1990","Gametek","us","","","","","","","","",""
"@",,"43f1fef3be7646dfc06514ea874ad98433444898","@","@","Speedy Gonzales","@","","","1993","Sunsoft","eu,us","","","","","","","","","2"
"@",,"440169376982aa89cedde08edbc9efdfafc6c7f1","@","@","Gerry Anderson's Thunderbirds","@","","","1993","B-AI","jp","","","","","","","","",""
"@",,"4403ddbc2faa6b540893814a7ecaafb218849ee9","@","@","Nikkan Berutomo Club","@","","","1998","I-Max","jp","","","","","","","","",""
"@",,"440573ce4ea3bab679e25315cd3f05c5530f6bd1","@","@","R-Type","@","","Language en","1991","Irem","jp","","","","","","","","",""
"@",,"440eb30e54bf257246923149d44bab3dfafed2aa","@","@","Dr. Franken","@","","(beta)","1992","Elite","eu","","","","","","","","",""
