"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"@",,"28a9309fbf569df2626b0329ea9f6904025d3053","@","@","Ransack","@","","","1987","Keyne, J.","@","","","","","","","","",""
"@",,"28fda895a1d093e03558ce64863e1b911185b9a7","@","@","Indoor Soccer","@","","","198x","Alternative","@","","","","","","","","",""
"@",,"2912335a2c79571b3264499f7ace3d46d488f4d8","@","@","The Philosopher's Stone","@","Philosopher's Stone, The","","1986","Potter Programs","@","","","","","","","","",""
"@",,"296690ee06d80ebbca0bd8fcf16214b67cee2424","@","@","Acornsoft Forth","@","","","1983","Acornsoft","@","","","","","","","","",""
"@",,"29d1b9d0678edadc1d49173721a759b7e1f75c80","@","@","Bert Boot","@","","","1984","Highlight","@","","","","","","","","",""
"@",,"29e33cc6bbf31b1b9443918aa34cf3c689c00c2d","@","@","Brilliant Bouncing Boffins","@","","","1985","Addictive Games","@","","","","","","","","","1"
"@",,"29f8e35cbf6d6def9f04ab387f9aa5943ff607b3","@","@","Electron User: Issue 1-4: Birthday","@","","","1983","Electron User","@","","","","","","","","",""
"@",,"2a34167159c2bb14267d75cc0032c870b748c04e","@","@","Woodland Terror","@","","","1984","MP","@","a","a 1","","","","","","",""
"@",,"2a48811f7946e23ddfa833601d08f09b49b3c1a9","@","@","Bonecruncher","@","","","19xx","Superior Software","@","","","","","","","","",""
"@",,"2a719eb365442010cb955e7f28720365b9705eb8","@","@","Dallas","@","","","1983","English","@","","","","","","","","",""
"@",,"2ba325c0a332493f3301d444060f4c6bec2b357e","@","@","Gremlins: The Adventure","@","","","1983","Adventure International","@","","","","","","","","",""
"@",,"2bac2ee1016685e2615019fa87fa91c079bbef3d","@","@","Planetoid","@","","","1984","Acornsoft","@","","","","","","","","",""
"@",,"2bb8b386c36021e069b533e59551f62c0a4c9034","@","@","Pengi","@","","","198x","Visions","@","","","","","","","","",""
"@",,"2be283661c44204a0847cc1ffae37c3d1b3b5efc","@","@","Xanagrams","@","","","1983","Dean Software - Postern","@","","","","","","","","",""
"@",,"2c2cce4810228c66f4bf320661c473fef6a2edf9","@","@","Electron User: Issue 6-10","@","","","1989","Electron User","@","","","","","","","","",""
"@",,"2c7f2f2a498802302f95482707380e3735ddc543","@","@","Mineshaft","@","","","1984","Durell","@","b","b 1","","","","","","",""
"@",,"2cab0c8424189febb288df2ffbc2f2c37e9c09e8","@","@","ASK: The Way to Learn: Podd","@","","","198x","ASK","@","","","","","","","","",""
"@",,"2d10ee198d095e7d525e2f7de2dbe08a160024df","@","@","Croaker","@","","","1983","Aligata - Unicorn","@","","","","","","","","",""
"@",,"2d1969ce23a82a7ba33647e789c3626568002dc2","@","@","Cybertron","@","","","1983","Micropower - Program Power","@","","","","","","","","",""
"@",,"2d8f8d4f03e3d22c483ac1f1b5a9912c9b5984c7","@","@","Bridgemaster","@","","(Tape 4 of 4)","1983","Keyne, J.","@","","","","","","","","",""
"@",,"2de04ab7c81414d6c9c967f965c53fc276392463","@","@","Acorn Electron Expansion ROM","@","","v 1.00","1984","Acorn","@","","","","","","","","",""
"@",,"2e409b92c97cda34ff25c2951e5f799125fe7e32","@","@","Sound Expansion","@","","v 3.00","1989","Complex Software Systems","@","","","","","","","","",""
"@",,"2e53324cc7caf04f07e89d3a29ad5d24b1e25889","@","@","10 of the Best Vol 1: KnockOut","@","","","198x","Sinclair User","@","","","","","","","","",""
"@",,"2e743dda56e4be861327dc4335ae3a0572ef1f13","@","@","Rik the Roadie","@","","","1987","@","@","","","","","","","","",""
"@",,"2e87c9746bfedba717b130d10f4bbd7a2441831e","@","@","Brian Jacks Superstar Challenge","@","","","1985","Martech","@","","","","","","","","",""
"@",,"2e98321f9dedfa7210c274b4033017b2b74dc39e","@","@","Ket Trilogy Part 1, The: The Mountains of Ket","@","","","198x","@","@","","","","","","","","",""
"@",,"2ecdba1b5523d025bd1ac233b861bfee8978938c","@","@","Percy Penguin","@","","","1984","Superior Software","@","","","","","","","","",""
"@",,"2ecfee4a61320800087f02f278fff63b45826b6a","@","@","Graphito","@","","(Side B)","19xx","Addison Wesley","@","b","b 1","","","","","","",""
"@",,"2ee1a1fba6cdf7641e60c13dcf0dddb6c4bc8cde","@","@","Electron User: Issue 8-9","@","","","1990","Electron User","@","","","","","","","","",""
"@",,"2f5b21560bd9da06cb713dffeb9fd4722efc507a","@","@","Snooker","@","","","198x","Acornsoft","@","","","","","","","","",""
"@",,"2f9d93bf3997aafb914b071d4ce549a18476747e","@","@","Yie Ar Kung Fu","@","","","198x","Imagine - Konami","@","a","a 1","","","","","","",""
