"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
@,,63cf0385e63e5f4b4d4d2e97dbaa2933828895fa,@,@,"Mad Drivin'",,,"v0.4 | Demo playable",2004,"Chevallier, Arnauld",@,@,@,@,@,@,@,@,@,@
@,,63fadc61f9fe850bead7df76ed915ea00e569cb5,@,@,"Tropical Trouble",,,@,1982,Imagic,@,@,@,@,@,@,@,@,@,@
@,,65c2ec11e5d1a9d8d8f2e044428cbf5bf2022532,@,@,"Mystic Castle",,,proto,1982,"Mattel Electronics",@,@,@,@,@,@,@,@,@,@
@,,662198b4c204c6dda96969c8f4ee4ded50eb8e58,@,@,"Maze Demo",,,@,1999,-JAMZ-,@,@,@,@,@,@,@,@,@,@
@,,66dc40f0cf3d6326452620912ac6aec0f21a0484,@,@,"Mr. BASIC Meets Bits 'n Bytes",,,@,1982,"Mattel Electronics",@,@,"req keyboard | 4536",@,@,@,@,@,@,@
@,,66ddc9c56edee06564c1252c7c6bc3123da8c31d,@,@,Pac-Man,,,@,1983,Atarisoft,@,@,@,@,@,@,@,@,@,@
@,,68be9156d29925575ac2838a2cd52e7c87ac568e,@,@,"Ms. Pac-Man",,,@,1986,"Mueller Jr., Carl",@,@,@,@,@,@,@,@,@,omebrew
@,,691ece0f6426ea5ada71f8615ca6eed24bef4578,@,@,"Game Factory",,,@,1983,"Mattel Electronics",@,@,"req keyboard | Unreleased",@,@,@,@,@,@,@
@,,6b47c83f1c39abcb522cbd5e8a871c6895ec396d,@,@,"Glitch Analyzer",,,@,19xx,@,@,@,@,@,@,@,@,@,@,@
@,,6b5e9609e59b97cc9b85f20b30e414eceacc40c2,@,@,Groovy!,,,@,1999,-JAMZ-,@,@,@,@,@,@,@,@,@,@
@,,6bea72aab5398dd0cd5c13eab57fc2f9d23fb952,@,@,"Tower of Doom",,,@,1987,INTV,@,@,8600,@,@,@,@,@,@,@
@,,6beb8682f75e2616009faeabc08e88871fc172bd,@,@,"Swords and Serpents",,,@,1982,Imagic,@,@,@,@,@,@,@,@,@,@
@,,6c1011b98ac76653632fd13e93466802f7d4dea9,@,@,"Triple Action",,,@,1981,Mattel,@,@,@,@,@,@,@,@,@,@
@,,6c1aa94983c25ed484cc85dadabf0102b5c46726,@,@,"River Raid",,,@,1983,Activision,@,@,@,@,@,@,@,@,@,@
