"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"Missile Command",,b7677e3faa6cc5e4d53a7afa930a00d761d86347,,,,,,(1982)(Atari)[b],,,,,,,,,,,,,,,
"Missile Command",,5c8ec22e131810ccac08066ca96e9944ccfa4ecb,,,,,,(1982)(Atari),,,,,,,,,,,,,,,
"Missile Command",,4af5825b38cfc49f55e4ca03e0ae7bd3b8f46c9c,,,,,,(1982)(Atari)[b2],,,,,,,,,,,,,,,
"Montezuma's Revenge",,f0c3f2189be54914c73aa82a649599432b67b9ff,,,,,,"(1984)(Parker Brothers)[b]",,,,,,,,,,,,,,,
"Montezuma's Revenge",,7e2a05625598c7e6615f969aa695e64315cd9846,,,,,,"(1984)(Parker Brothers)",,,,,,,,,,,,,,,
"Moon Patrol",,91d30c5922d3f03528ff1b15f76788eded5d4604,,,,,,(1983)(Atari)[o],,,,,,,,,,,,,,,
"Moon Patrol",,02dd5b9278c06ae8cbb6dacc094e238fbacf08d2,,,,,,(1983)(Atari),,,,,,,,,,,,,,,
"Mountain King",,950f3843180907571b3e044339a8ccf8a6fa62f5,,,,,,"(1983)(CBS Electronics)[o]",,,,,,,,,,,,,,,
"Mountain King",,18f2d237a6a5bcb46a4b2466efc507723fa64e6b,,,,,,"(1984) (Sunrise Software) [h1] (Two Port)",,,,,,,,,,,,,,,
"Mountain King",,2e7ae57260624d1f5710d445a0936f0c280a6655,,,,,,"(1983)(CBS Electronics)",,,,,,,,,,,,,,,
"Mountain King",,6f716bbf3c340e546a23f55ea312d45e4225029f,,,,,,"(1983)(CBS Electronics)[o2]",,,,,,,,,,,,,,,
"Mr. Do's Castle",,9f9d2d19cd832e423a18d208753f49bf951fd046,,,"Mr. Do!'s Castle",,,"(1984)(Parker Brothers)[b]",,,,,,,,,,,,,,,
"Mr. Do's Castle",,ac9d583cca444c61f218f70385aa9ef53c75ebb2,,,"Mr. Do!'s Castle",,,"(1984)(Parker Brothers)[o]",,,,,,,,,,,,,,,
"Mr. Do's Castle",,002e6f8c7533b03f8041e7f1896589c0ab0e17a6,,,"Mr. Do!'s Castle",,,"(1984)(Parker Brothers)",,,,,,,,,,,,,,,
"Mr. Do's Castle",,2c99d142b42d613905de075c2fad561db2c5efe7,,,"Mr. Do!'s Castle",,,"(1984)(Parker Brothers)[b2]",,,,,,,,,,,,,,,
"Ms. Pac-Man",,09e77064ebc06b8af70577a086cd175adeefd9a4,,,,,,(1983)(Atari)[b],,,,,,,,,,,,,,,
"Ms. Pac-Man",,a62f44bbf1f2fa8054d95889023452b30313ccc9,,,,,,(1983)(Atari)[b2],,,,,,,,,,,,,,,
"Ms. Pac-Man",,f93d72444d76075273e508555423936530875148,,,,,,(1983)(Atari),,,,,,,,,,,,,,,
Pac-Man,,618c91ba081840d54fe205ccd1d8d048af86942b,,,,,,(1982)(Atari)[b3],,,,,,,,,,,,,,,
Pac-Man,,ddb5f9d446db1889aa6fc742457aec257444bfb5,,,,,,(1982)(Atari)[b],,,,,,,,,,,,,,,
Pac-Man,,fa135c811a6c803d86cb158b73768a3ad59dc4d2,,,,,,(1982)(Atari)[b2],,,,,,,,,,,,,,,
Pac-Man,,c96aa5887ceb0a796c9c33345f39b89eb73b2541,,,,,,"(1982) (Atari) [b4]",,,,,,,,,,,,,,,
Pac-Man,,ee4b3c6f08aa9fdfab532eec98136306b6923f75,,,,,,(1982)(Atari),,,,,,,,,,,,,,,
"PAM SALT V1.02",,2071e69941a10ebec44d0f39e9e43c74b6288fee,,,"PAM SALT v1.0",,,(1982)(Atari)[o],,,,,,,,,,,,,,,
"PAM SALT V1.02",,af81c400f1af0ee13a24da5e8b642442a0fc9479,,,"PAM SALT v1.0",,,(1982)(Atari),,,,,,,,,,,,,,,
Pengo,,4ff603fad1f2c49c3f1b525725cefa1ef2c5748b,,,,,,(1983)(Atari)[b],,,,,,,,,,,,,,,
Pengo,,19ff7622dbbc2915e3e98d8d966340e7e893ff34,,,,,,(1983)(Atari),,,,,,,,,,,,,,,
"Pete's Diagnostics",,e1201a274d41a327fa03b1ad2a72ada97e05f17b,,,"PAM - Pete's Test",,,(1982)(Atari)[o],,,,,,,,,,,,,,,
