"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"1 Across 2 Down",,d7f2ddbd23bdf40a35cadf1afa7ab4de33bd2e98,,,,,,"Copyright Licenceware; (Disk 1 of 2)",1990/12,"Amiganuts United",,,[AMOS],,,,,,,,,,
"Beast Busters",,477516c53c6dd71fe6f3c17e097000a33f4995c0,,,,,,"(Disk 1 of 2)",1991,Activision,,,,,"+4 Slipstream",,,SR,,,,,
"Beast Busters",,5d7da0838ecb539c515f0af7b1cdf3ee136a613b,,,,,,"(Disk 2 of 2)",1991,Activision,,b,"b corrupt files - errdms",,,,,,,,,,
Beastlord,,87de6932989ea23b370af73503c937eb8a2deb89,,,,,,"(Disk 1 of 2)",1993,Grandslam,,,,,"+6 Cherry",,,SR,,,,,
Beastlord,,1a0f19ce612a8c7e264a50db20c298ef82d4c34e,,,,,,"(Disk 1 of 2)",1993,Grandslam,,,,,,,,SR,,,,,
Beastlord,,83273b52b7e20863da45f5d81bebc56f085f6ec7,,,,,,"(Disk 2 of 2)",1993,Grandslam,,,,,,,,SR,,,,,
Beavers,,9aba052522f6db3de9d3d3fb27f2ef80f25f5607,,,,,,"(Disk 3 of 3)",1993,Grandslam,,,,,,,,PDX,,,,,
Beavers,,52aaa467f78d2eff7424f8ea56b2e1110dcbf4b9,,,,,,"(Disk 1 of 3)",1993,Grandslam,,,,,"+11 GOD",,,PDX,,,,,
Beavers,,ecec9669941e9448b14ef724d28d198a71e1b37a,,,,,,"(Disk 2 of 3)",1993,Grandslam,,b,"b dump",,,,,PDX,,,,,
Beavers,,403519717224b91d1b892cf88eaed05d7a3a5596,,,,,,"(Disk 1 of 3)",1993,Grandslam,,,,,,,,PDX,,,,,
Beavers,,b1485528b49c09946e87bc7e2dff4c1d74d97621,,,,,,"(Disk 1 of 3)",1993,Grandslam,,,,,"+10 UP",,,PDX,,,,,
Beavers,,bed11e917f20b93da819ec3aec48ce287d554a93,,,,,,"(Disk 2 of 3)",1993,Grandslam,,,,,,,,PDX,,,,,
"Behind the Iron Gate",,2b14bad3bec868da09b7bcf753080fa928cff6db,,,,,,"(Disk 2 of 2)",1995,"Black Legend",,,,,,,,HLM,,,,,
"Behind the Iron Gate",,4dcb6d16b686fb9bf227cebb5ab2f8b80fc52b5d,,,,,,"(Disk 1 of 2)",1995,"Black Legend",,,,,"+43 HF",,,HLM,,,,,
"Behind the Iron Gate",,9974ccc945187589a3a91d644355bcc505d3c261,,,,,,"(Disk 1 of 2)",1995,"Black Legend",,a,"a cracktro removed",,,,,HLM,,,,,
"Behind the Iron Gate",,a09fd26435c21ac6dc6cfe6d4d71a7eeac6410cc,,,,,,"(Disk 1 of 2)",1995,"Black Legend",,,,,,,,HLM,,,,,
Belial,,da90c46caef78b3f6a08c479699a720f5a2ea5fc,,,,,,,1989,ECP,au,a,"a 1",,"+1 Phantasie",,,,,,,,
Belial,,efb9d05cb959bbb41eae951f7c4cb7b8cb71f519,,,,,,,1989,ECP,au,,,,"+1 Phantasie",,,,,,,,
Belial,,0764933bb512273daa5d7d98e7207c10baa640df,,,,,,,1989,ECP,au,a,"a 2",,"+1 Phantasie",,,,,,,,
Belial,,6ec4e7f6f2a87920f84d62425275d18c153d21c7,,,,,,,1989,ECP,au,,,,,,,,,,,,
"Beneath a Steel Sky",,fe8080d509b01e66e6e05259ff434a853f05e555,,,,,,"Demo playable",1993/11/17,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,a32cce3e295612497e73fed9799b06fde70deacb,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 11 of 15); (9)",1994/03/10,Virgin,,b,"b 4",,,,,,,,,,
"Beneath a Steel Sky v1.0",,16f46b15eaa16448fbc13abd6f6980b8c891eccd,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 12 of 15); (10)",1994/03/10,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,ff3270648b7f1aa3dece211553e4b1de5c5d0e4a,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 01 of 15); (Boot)",1994/03/10,Virgin,,,,,,,,DLM,,,,,
"Beneath a Steel Sky v1.0",,726191c8b138e11379df8521f5528570619c9ef0,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 11 of 15); (9)",1994/03/10,Virgin,,b,"b 2 checksum error",,,,,,,,,,
"Beneath a Steel Sky v1.0",,9882f22701c8a391df06d3c700a1b1c1d3e31d43,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 03 of 15); (1)",1994/03/16,Virgin,fr,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,eee91a8a695bb0e266e27053e986746c0de05d5b,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 12 of 15); (10)",1994/03/18,Virgin,de,,,,,,,,doscopy,,,,
"Beneath a Steel Sky v1.0",,327a6086c3e8fbecfffa3accc7fdd8d03a91b4b8,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 02 of 10)",1994/03/10,Virgin,,,"[Quarterback 5.0 archive]","AGA DLM",,,,DLM,,,,,
"Beneath a Steel Sky v1.0",,aaf5916fac45a8450f6c5e062094f15eb3924173,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 11 of 15); (9)",1994/03/18,Virgin,de,,,,,,,,doscopy,,,,
"Beneath a Steel Sky v1.0",,1c208c6f22b5b07ad61a8142c0372c771e4c6f5d,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 04 of 10)",1994/03/10,Virgin,,,"[Quarterback 5.0 archive]","AGA DLM",,,,DLM,,,,,
"Beneath a Steel Sky v1.0",,89a4c328e722d92a37ed9b833758643999f83560,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 02 of 15); (0)",1994/03/18,Virgin,de,,,,,,,,1,,,,
"Beneath a Steel Sky v1.0",,a7c5cd8c5275dad61e199921667b9440d29952c8,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 01 of 15); (Boot)",1994/03/16,Virgin,fr,,,,,,,GOD,,,,,
"Beneath a Steel Sky v1.0",,2cde0fe8ba1dd5b92a5875977dfdeee78d209b83,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 13 of 15); (12)",1994/03/18,Virgin,de,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,cd4ee93fc1d3663aa879cd8839a628ea3f70a6d1,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 07 of 15); (5)",1994/03/10,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,ece02441e622a67c3dced8cf97bc639b275a2d3b,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 15 of 15); (14)",1994/03/16,Virgin,fr,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,4252d51a6f9f60f91b6c835864480be07333fdd8,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 03 of 15); (1)",1994/03/18,Virgin,de,,,,,,,,doscopy,,,,
"Beneath a Steel Sky v1.0",,d735857a41ad7b8123d6046efbd233ac40b4121f,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 10 of 10)",1994/03/10,Virgin,,,"[Quarterback 5.0 archive]","AGA DLM",,,,DLM,,,,,
"Beneath a Steel Sky v1.0",,edff76871b46b0b3d5e4ec54c36406084de8d0bd,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 14 of 15); (13)",1994/03/18,Virgin,de,,,,,,,,doscopy,,,,
"Beneath a Steel Sky v1.0",,5b8d2d0fc5cdb3b763a8c0996d867638678e6787,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 01 of 15); (Boot)",1994/03/18,Virgin,de,,,,,,,TOC,,,,,
"Beneath a Steel Sky v1.0",,519bf176119b95bf5ad12e5007875f0acd0ece98,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 11 of 15); (9)",1994/03/10,Virgin,,b,"b 1",,,,,,,,,,
"Beneath a Steel Sky v1.0",,3d294c0b257d6515245407698c154a7174916ccd,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 01 of 15); (Boot)",1994/03/10,Virgin,,a,"a 2","AGA DLM",,,,DLM,,,,,
"Beneath a Steel Sky v1.0",,996dc253b712c4d6292beb0ac430298a9299b3dc,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 10 of 15); (8)",1994/03/10,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,3d1d1c8b1fd2b90662ec6f0396b57d83b7fff70b,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 13 of 15); (12)",1994/03/16,Virgin,fr,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,6394facb8a7f852180c076f6d4c981aed9afdc26,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 08 of 15); (6)",1994/03/10,Virgin,,a,"a 1",,,,,,,,,,
"Beneath a Steel Sky v1.0",,a474b41dc2835d698a008cd1da99f224b77de593,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 07 of 15); (5)",1994/03/16,Virgin,fr,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,981d6f60aca165da0e992bb4abc8f8ac65a95711,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 02 of 15); (0)",1994/03/18,Virgin,de,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,7f3052c0d10cc545a641c75eae26d650c0366b4a,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 08 of 10)",1994/03/10,Virgin,,,"[Quarterback 5.0 archive]","AGA DLM",,,,DLM,,,,,
"Beneath a Steel Sky v1.0",,e7f291259181b9ee0044334fb06575bf7a759604,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 03 of 10)",1994/03/10,Virgin,,,"[Quarterback 5.0 archive]","AGA DLM",,,,DLM,,,,,
"Beneath a Steel Sky v1.0",,4b8f0afccc6325f377e3149deac63491b7307ecd,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 03 of 15); (1)",1994/03/10,Virgin,,a,"a 1",,,,,,,,,,
"Beneath a Steel Sky v1.0",,c6a166995787d1104db541cd2d50f6600fcef1c3,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 15 of 15); (14)",1994/03/18,Virgin,de,,,,,,,,doscopy,,,,
"Beneath a Steel Sky v1.0",,09441237702ad50bb7eeaa79207e74534bf87aef,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 13 of 15); (12)",1994/03/10,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,7ca24fc29e759cc86be702d70a0d19fce92ed371,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 07 of 15); (5)",1994/03/10,Virgin,,a,"a 1",,,,,,,,,,
"Beneath a Steel Sky v1.0",,7d93306bc47344e5f636844fbf3b1490b53fdeb7,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 13 of 15); (12)",1994/03/18,Virgin,de,,,,,,,,doscopy,,,,
"Beneath a Steel Sky v1.0",,6966196022f7fe67fc0274eb08facfe14bd90dbb,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 05 of 10)",1994/03/10,Virgin,,,"[Quarterback 5.0 archive]","AGA DLM",,,,DLM,,,,,
"Beneath a Steel Sky v1.0",,85a25f79224baf000bc1f2b6707e7a0cdaa5a496,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 12 of 15); (10)",1994/03/16,Virgin,fr,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,282ceeb57e5749c39a343c0c290fe330a413bb3d,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 04 of 15); (2)",1994/03/16,Virgin,fr,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,1dff5aa8a7504e6721d4f12ff5baf95d4cd89cf3,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 11 of 15); (9)",1994/03/18,Virgin,de,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,ea35650ba5b145890bd44b12474d4873a134710d,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 05 of 15); (3)",1994/03/16,Virgin,fr,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,1c7ea67dc777314c4915789f8bd312bfabb4f50d,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 10 of 15); (8)",1994/03/18,Virgin,de,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,6900756244fb5298a0d30d8d718b131fcd492d98,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 02 of 15); (0)",1994/03/10,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,67fabb181d606fc6737a7dd7d0bad1dc7090196a,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 08 of 15); (6)",1994/03/16,Virgin,fr,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,8d720f5f9526cab7bc47daf9f6b18b1f4216d1bd,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 13 of 15); (12)",1994/03/10,Virgin,,a,"a 1",,,,,,,,,,
"Beneath a Steel Sky v1.0",,e916d572ee998e8b670951df496feb29a56109b2,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 15 of 15); (14)",1994/03/10,Virgin,,b,"b checksum error",,,,,,,,,,
"Beneath a Steel Sky v1.0",,893bbbd1fdbb5e4f1ae3e4872e1d3b208acfea23,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 06 of 10)",1994/03/10,Virgin,,,"[Quarterback 5.0 archive]","AGA DLM",,,,DLM,,,,,
"Beneath a Steel Sky v1.0",,043958dd51286c886f2f2bf92fa7b5f009c093e4,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 04 of 15); (2)",1994/03/18,Virgin,de,,,,,,,,1,,,,
"Beneath a Steel Sky v1.0",,8b96b3ecbe3f92240af47af61500c5bbb56df3bd,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 11 of 15); (9)",1994/03/10,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,811b49f9da774304a49af37bf5256746df11cd83,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 15 of 15); (14)",1994/03/10,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,7e216ac55a773cecf0e88f063774ee2a27da420d,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 14 of 15); (13)",1994/03/10,Virgin,,a,"a 1",,,,,,,,,,
"Beneath a Steel Sky v1.0",,86507ba453751c4b712b7d7eadbc57f0dfcabddb,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 07 of 15); (5)",1994/03/18,Virgin,de,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,e862c66f5987b208f5a67e04c79bba2d290482a4,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 06 of 15); (4)",1994/03/18,Virgin,de,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,553a08d61bdbb54881b5da97767f87d33dd4ce5b,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 01 of 15); (Boot)",1994/03/18,Virgin,de,a,"a crack",,,,,TOC,,,,,
"Beneath a Steel Sky v1.0",,f4cb68e61a402ea89595ecaf72f3c86ab46b2fad,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 05 of 15); (3)",1994/03/18,Virgin,de,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,c8f67049f4dca206328e74fd5458494fc3584d62,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 06 of 15); (4)",1994/03/18,Virgin,de,,,,,,,,doscopy,,,,
"Beneath a Steel Sky v1.0",,45c2f737fab41170769993fca6b6ff26be758980,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 09 of 15); (7)",1994/03/18,Virgin,de,,,,,,,,doscopy,,,,
"Beneath a Steel Sky v1.0",,923a613a73ba16f765d9df38059672c999c2ece1,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 07 of 10)",1994/03/10,Virgin,,,"[Quarterback 5.0 archive]","AGA DLM",,,,DLM,,,,,
"Beneath a Steel Sky v1.0",,46127193ed3463314613ead5fb727f6126405f69,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 02 of 15); (0)",1994/03/10,Virgin,,a,"a 2",,,,,,,,,,
"Beneath a Steel Sky v1.0",,337a1f2361d8a2e6bfe5eaa85434a808bb2267da,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 08 of 15); (6)",1994/03/10,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,02502f82b0ed053de93ca9ea6fcd2713d6646042,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 12 of 15); (10)",1994/03/18,Virgin,de,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,9334a357bc15cd54dd4a8b2fa684b2bbc745f8d5,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 05 of 15); (3)",1994/03/10,Virgin,,a,"a 2",,,,,,,,,,
"Beneath a Steel Sky v1.0",,65d04a5875135f545d3e15fd16cb355886809fc4,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 11 of 15); (9)",1994/03/10,Virgin,,b,"b 3",,,,,,,,,,
"Beneath a Steel Sky v1.0",,92f8bf58fff2776a774c98d28edcb777b4f3ddb7,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 03 of 15); (1)",1994/03/18,Virgin,de,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,266eedbc5a9dc0fae68e0a5a144e0b6277c82ba9,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 06 of 15); (4)",1994/03/10,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,c98a593012372a67783c75c0b7a41659b8fa47f4,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 08 of 15); (6)",1994/03/18,Virgin,de,,,,,,,,doscopy,,,,
"Beneath a Steel Sky v1.0",,3473c7c439ff14bdaff4e7505560c4b5b63e94c2,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 09 of 15); (7)",1994/03/10,Virgin,,a,"a 1",,,,,,,,,,
"Beneath a Steel Sky v1.0",,05dfda3eadfe53eda5ac329ce3b0178f7aa28970,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 04 of 15); (2)",1994/03/18,Virgin,de,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,2b474be5b1805a6f84eba2fa9ee3665e6c66893d,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 10 of 15); (8)",1994/03/16,Virgin,fr,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,9136391cbdc807078a05934dbcc6e0242190ae82,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 03 of 15); (1)",1994/03/10,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,f46fcc6cda54d8414e834b864f81a61595943086,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 05 of 15); (3)",1994/03/10,Virgin,,a,"a 1",,,,,,,,,,
"Beneath a Steel Sky v1.0",,76ce22274c7ba3c3abad258205969fd0377c2811,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 01 of 15); (Boot)",1994/03/10,Virgin,,,,"AGA Access",,,,Access,,,,,
"Beneath a Steel Sky v1.0",,2d7a53312d119b57aa096fbd3cf01ce5d7e15089,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 02 of 15); (0)",1994/03/18,Virgin,de,,,,,,,,doscopy,,,,
"Beneath a Steel Sky v1.0",,c864f14590fce51affd99a2c8ad27100bb2e6fa3,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 09 of 10)",1994/03/10,Virgin,,,"[Quarterback 5.0 archive]","AGA DLM",,,,DLM,,,,,
"Beneath a Steel Sky v1.0",,0ba9e7c88742012184f7e4105f05e73ad0927507,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 14 of 15); (13)",1994/03/18,Virgin,de,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,2c7547d84a9f7846a8c5265c9317e709b819f588,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 14 of 15); (13)",1994/03/16,Virgin,fr,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,1626a00699b9c193d8a3f1868eea2ab3139823f1,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 01 of 15); (Boot)",1994/03/10,Virgin,,a,"a 1","AGA DLM",,,,DLM,,,,,
"Beneath a Steel Sky v1.0",,18d27aa299978a2aa4fa0091aba3c18de61bde0f,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 04 of 15); (2)",1994/03/10,Virgin,,a,"a 2",,,,,,,,,,
"Beneath a Steel Sky v1.0",,315cd7b3e47f55613e14b080ea50ee7a4483e5a8,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 06 of 15); (4)",1994/03/16,Virgin,fr,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,d851fff00be2a17109cc77b24ff1ca845c2e40ae,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 01 of 15); (Boot)",1994/03/10,Virgin,,,,"AGA DLM",,,,DLM,,,,,
"Beneath a Steel Sky v1.0",,c2fb80df37361807109b3a5ac173d483038d1e1e,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 04 of 15); (2)",1994/03/10,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,37de045206350c7cece967f41526233a4a690bf8,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 01 of 15); (Boot)",1994/03/18,Virgin,de,,,,,,,TOC,doscopy,,,,
"Beneath a Steel Sky v1.0",,af30ecd6ad7455c50ed2190c1f9bddc8d9b3b1e6,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 06 of 15); (4)",1994/03/10,Virgin,,a,"a 1",,,,,,,,,,
"Beneath a Steel Sky v1.0",,36e0a8deec02bb75613a5cf53a2cfa6edee39592,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 04 of 15); (2)",1994/03/10,Virgin,,a,"a 1",,,,,,,,,,
"Beneath a Steel Sky v1.0",,f2b6a08e4ddd534fb01cb0b1a1eaaebc146814fc,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 15 of 15); (14)",1994/03/10,Virgin,,a,"a 1",,,,,,,,,,
"Beneath a Steel Sky v1.0",,71ab54fae57c14c3b7cc4eda00990bdd2226b7f0,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 08 of 15); (6)",1994/03/18,Virgin,de,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,d5d4b4a503d8ee2ff0e8d780343895f51e254132,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 15 of 15); (14)",1994/03/18,Virgin,de,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,f799aac51be2be1b3a6ca9ff4961d7f969a19210,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 01 of 10)",1994/03/10,Virgin,,,"[Quarterback 5.0 archive]","AGA DLM",,,,DLM,,,,,
"Beneath a Steel Sky v1.0",,37a7d90e072c886c03e18d822fa926f764a1bdce,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 11 of 15); (9)",1994/03/10,Virgin,,a,"a 1",,,,,,,,,,
"Beneath a Steel Sky v1.0",,6d0780b83b4515ee394b3a8f1f7cecabb8b015ca,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 09 of 15); (7)",1994/03/16,Virgin,fr,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,0f07d6f985e95b192f9699d842f5c2851ff356df,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 14 of 15); (13)",1994/03/10,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,d8a4d4fc2bd91ebf41e0207d8c39c6b279159b27,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 07 of 15); (5)",1994/03/18,Virgin,de,,,,,,,,doscopy,,,,
"Beneath a Steel Sky v1.0",,6766dd69e71d8bcc16f95ffdc206968268010bbe,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 10 of 15); (8)",1994/03/10,Virgin,,a,"a 1",,,,,,,,,,
"Beneath a Steel Sky v1.0",,f26e60088feaca08e6b3251d789d19cf53771f79,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 05 of 15); (3)",1994/03/10,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,b078ec0d065f247209c0e1f3771f064602268b1d,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 11 of 15); (9)",1994/03/16,Virgin,fr,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,05c4710db7fefc71cbbf93553bba761dd86f2eed,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 01 of 15); (Boot)",1993/03/10,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,ceb68a7791dd24bc0feca4ff6ac9fd735d8201d6,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 02 of 15); (0)",1994/03/16,Virgin,fr,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,f120ef2e8d75404675d0590e3840584fcf147bc6,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 01 of 15); (Boot)",1994/03/18,Virgin,de,a,"a cracktro removed",,,,,TOC,,,,,
"Beneath a Steel Sky v1.0",,9d0dbc0d6252b33b6f920e33e8b7e9ffd59142ac,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 01 of 15); (Boot)",1993/03/10,Virgin,,a,"a 1",,,,,,,,,,
"Beneath a Steel Sky v1.0",,d80e5e7eb6f05b5057521ca10619493ecdf9c23d,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 05 of 15); (3)",1994/03/18,Virgin,de,,,,,,,,doscopy,,,,
"Beneath a Steel Sky v1.0",,381169cff01ec72533104965875f4569fdd2297d,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 09 of 15); (7)",1994/03/18,Virgin,de,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,f3750ddc8f56f8c33777dd149d7596d843ccf923,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 09 of 15); (7)",1994/03/10,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.0",,3c478ff0bf16ee2427c12d327652e289c75c74d4,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 10 of 15); (8)",1994/03/18,Virgin,de,,,,,,,,doscopy,,,,
"Beneath a Steel Sky v1.0",,17e9cc628f5994032d6ec59e5c04653476a14427,,,"Beneath a Steel Sky",,,"v 1.0; (Disk 03 of 15); (1)",1994/03/10,Virgin,,a,"a 2",,,,,,,,,,
"Beneath a Steel Sky v1.1",,f053c0024c381895929fcd3e096ef8cc751c88dc,,,"Beneath a Steel Sky",,,"v 1.1; (Disk 05 of 15); (3)",1994/06/24,Virgin,se,,,,,,,,,,,,
"Beneath a Steel Sky v1.1",,d93cffd780c2f45097cf7beb684e560af9f75089,,,"Beneath a Steel Sky",,,"v 1.1; (Disk 10 of 15); (8)",1994/04/26,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.1",,a29d45fdf047db82da0bae469aaff53f084d13c0,,,"Beneath a Steel Sky",,,"v 1.1; (Disk 04 of 15); (2)",1994/06/24,Virgin,se,,,,,,,,,,,,
"Beneath a Steel Sky v1.1",,97325831647e5b3fa6ee98c7bc78dc89c1b6fd9f,,,"Beneath a Steel Sky",,,"v 1.1; (Disk 15 of 15); (14)",1994/06/24,Virgin,se,,,,,,,,,,,,
"Beneath a Steel Sky v1.1",,5d20070d468630c2a08dd2af2facf50b5bfb61f9,,,"Beneath a Steel Sky",,,"v 1.1; (Disk 02 of 15); (0)",1994/04/26,Virgin,,,,,,,,,,,,,
"Beneath a Steel Sky v1.1",,39e6fbcb5bde4cdb5c2839592abc5ae774224d3b,,,"Beneath a Steel Sky",,,"v 1.1; (Disk 06 of 15); (4)",1994/06/24,Virgin,se,,,,,,,,,,,,
