"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"@",,"70d65a936ee1dfc2b89c543312c205285d955efb","@","@","WonderSwan Handy Sonar","@","","","1999/05/13","Bandai","@","","[SWJ-BAN00F]","","","","","","",""
"@",,"7148d750f12b5da9a0efd99f5a5a7ccadecbdf60","@","@","Terrors","@","","","1999/08/05","Bandai","@","","[SWJ-BAN014 or SWJ-BAN018]","","","","","","",""
"@",,"72a412c70f4a11a1df24ed47aacfd79ab1277b43","@","@","Nice On","@","","","1999/04/08","Sammy","@","","[SWJ-SUM002]","EEPROM","","","","","",""
"@",,"7324c5939b8b64858c96bd9726f5b5c483a11e22","@","@","Shin Nippon Pro Wrestling Toukon Retsuden","@","","","1999/03/04","Tomy","@","","[SWJ-TMY001]","","","","","","",""
"@",,"757e92177385a14d979227edee1cb544b4c56bd6","@","@","Digimon Tamers: Battle Spirit","@","","","2001/10/06","Bandai","@","","[SWJ-BANC1A, SWJ-BANC24]","","","","","","",""
"@",,"759deb79a3fc3befed705d7264e4b88adbadacc7","@","@","Rainbow Islands: Putty's Party","@","","","2000/06/29","Mega House","@","","[SWJ-MGH003]","","","","","","",""
"@",,"785ebb7528f5268e1a1fc10dffbe95ccf6d39560","@","@","Nobunaga no Yabou","@","","","1999/03/11","Koei","@","o","o 1; [SWJ-KEX001]","","","","","","",""
"@",,"7a6411cf8a4d91e8a4e0532779f11bdd25b92363","@","@","Digimon: Anode Tamer & Cathode Tamer","@","","","2001","Bandai","xa","","","","","","","","",""
"@",,"7a891083e5f5300bb28ea16a283de3a068611aa0","@","@","Slither Link","@","","","2000/04/20","Bandai","@","","[SWJ-BAN029]","EEPROM","","","","","",""
"@",,"7b33385cb2a4f2f41adcbc1ba3b3185d2dec9100","@","@","WonderProject Intro","@","","Copyright Public Domain","2004","Orion","@","","","","","","","","",""
"@",,"7d6ed2b5d9e484a633dc78870c40092666b62b97","@","@","Kaze no Klonoa: Moonlight Museum","@","","","1999/05/20","Bandai","@","","[SWJ-BAN008]","","+6 Sekret","","","","",""
"@",,"7e1c50312fa78e8bce8a9a3c23f2ddd4f71e4fd6","@","@","Sennou Millennium","@","","","2000/03/16","Bandai","@","","[SWJ-BAN025]","EEPROM","","","","","",""
"@",,"7fff4d4143da31c73a4b2ffde0dfcd5286fa1c24","@","@","Rockman & Forte: Mirai Kara no Chousensha","@","","","1999/10/28","Bandai","@","","[SWJ-BAN013]","SRAM Sekret","+5 Sekret","","","","",""
"@",,"81dd3124cce8a1aafd423bfe0814187fb7c646cb","@","@","Kinnikuman IIsei: Dream Tag Match","@","","","2002/03/02","Bandai","@","","[SWJ-BANC20]","","","","","","",""
"@",,"821bb81917445b63ac663c706ab4ce27de28543f","@","@","Bakusou Dekotora Densetsu","@","","","1999/12/22","Human","@","","[SWJ-KGT003]","","","","","","",""
"@",,"82bf780e994fb264642f670363d71e3d9eb471f7","@","@","From TV Animation One Piece: Mezase Kaizoku Ou!","@","","","2000/07/19","Bandai","@","","[SWJ-BAN02B]","EEPROM","","","","","",""
"@",,"837528b9d95e309f7b1e8c4ffd46ca3e2b68a5a3","@","@","Glocal Hexcite","@","","","2000/06/29","Gajin","@","o","o 1; [SWJ-KGT008]","","","","","","",""
