"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"8-Bit Software: Issue 20",,b775cfaa074380414ba618d02d761225c3a70d4f,,,"8-Bit Software: Issue 20",,,,1992,"Shimmin, Daniel",,,,,,,,,,,,,,
"CeeFAX SWR Notes",,b781fb9d9a8aab5139bbb4a30f9bc294db9dc20d,,,"CeeFAX SWR Notes",,,,19xx,,,,,,,,,,,8-Bit,,,,
PDTP,,b78b9d0020bc39a1f21a1fca46080ddb5eeb44ef,,,PDTP,,,,1991,Henley,,,,,,,,,,8-Bit,,,,
"Beebug Magazine: Volume 08: Number 06",,b79e9f380fa64a2484c4f3eee4261d2e9209e2e0,,,"Beebug Magazine: Volume 08: Number 06",,,,1989/11,Beebug,,,,,,,,,,,,,,
"Slide Show 06",,b7a00bf0d6d1d85e9a8da701c456745c69da6c8d,,,"Slide Show 06",,,,19xx,8-Bit,,,,,,,,,,,,,,
"Green Beret",,b7a5afdc4980d210eba408dcdc70609dba81783c,,,"Green Beret",,,,1987,Imagine,,,,,,,,,,4,,,,
"Staff of Law, The",,b7aa1fa95f8f1f673eb6e3d64ae59878df02c041,,,"The Staff of Law",,"Staff of Law, The",,1984,"Potter Programs",,,,,,,,,,TSTH,,,,
Blast!,,b7c210ae53339267fdf5a3fa110a83c439f4e39a,,,Blast!,,,,1989,Audiogenic,,a,"a 1; [BLASTC1]",,,,,,,,,,,
"Battle of Britain",,b7c465a70e079e4ea480c0ff4fab8de662f3c5e9,,,"Battle of Britain",,,,19xx,"Design People",,,[START],,,,,,,,,,,
"Omega Orb",,b7c9c7476967d200b5dd9acafbc7cd3ef90ba848,,,"Omega Orb",,,,1987,Audiogenic,,,,,,,,,,4,,,,
"Escape from Orion",,b7d48e057a5a5942dcc9600c74bb2e3844033d1b,,,"Escape from Orion",,,,1983,Hopesoft,,,[ORION],,,,,,,,,,,
"Amusing Text Files",,b7d9ec0f33a85fd1d0763028c230770a4245733a,,,"Amusing Text Files",,,"(Disk 3 of 3)",19xx,8-Bit,,,,,,,,,,,,,,
Caterpillar,,b7db74262b12d0aebee65c8755f51c4fbebba46b,,,Caterpillar,,,,1983,"Gemini Games",,,,,,,,,,TSTH,,,,
"Copy File II",,b7dc5e2c800a713660c73ef0fabfd3287e157276,,,"Copy File II",,,,1983,Vision,,b,"b 2",,,,,,,,,,,
"Star Wars: Return of the Jedi",,b7dc80417245e104cf4061c4e0bea5168fed7883,,,"Star Wars: Return of the Jedi",,,,1984,Domark,,a,"a 1; [JED0]",,,,,,,,,,,
@,,b7e85a55f517959912422b02248a03a4d32f6998,,,ViewSheet,@,,"v 1.0",1984,Acornsoft,@,,,,,,,,,,,,,
"Acorn User: Issue 1989.04",,b7ec2286ba90131016419315d3b013cf8ff1c038,,,"Acorn User: Issue 1989.04",,,,19xx,,,,,,,,,,,,,,,
"Artist Graphics Pack",,b7fcbc5da5100a76b82f940ed3702231d93e55b5,,,"Artist Graphics Pack",,,,1983,"Bug Byte",,a,"a 1; [GRAPH]",,,,,,,,,,,
"Plan B: Part 2: Mission Unlikely",,b802f6ca34b313c6826056339637a4fb08db7b86,,,"Plan B: Part 2: Mission Unlikely",,,,1987,"Argus Press",,,,,,,,,,2,,,,
@,,b814667bc4201a1895cc245db9dd4c419ca1bbcf,,,"BBC Terminal: Control Rom",@,,"v 0.23",1983,Cambridge,@,,,,,,,,,,,,,
"WestQuest 1847",,b81524e1f0f0cbbfcd5570ed8a4af6e8342b6cef,,,"WestQuest 1847",,,,19xx,Ozark,,,,,,,,,,TSTH,,,,
Seek,,b8224ea0eed78980584796358c54f4390c07a76c,,,Seek,,,,1982,"Steven Probyn",,,[SEEK],,,,,,,,,,,
"Valley, The",,b839892dfedbaad89670885554fa29ce349ae150,,,"The Valley",,"Valley, The",,19xx,,,a,"a 1",,,,,,,TSTH,,,,
"Games #12",,b861d70558a652cab54822db99c246cc052f743c,,,"Games #12",,,,19xx,,,,,,,,,,,,,,,
"Arcade Action v2.5",,b86be839f41ce68dc229f4ca84bac63c24326f9a,,,"Arcade Action",,,"v 2.5",19xx,Acornsoft,,,,,,,,,,,,,,
"Micro Fair",,b871f4c5c12cd2c19d3e5177f5c73141f5ae1c50,,,"Micro Fair",,,,19xx,,,a,"a 1; [FAIR]",,,,,,,,,,,
"Hunkie Egg",,b879bae39a3da4ba83523dd517a8a1d3a52ccfdc,,,"Hunkie Egg",,,,1987,"Key, G.J.",,a,"a 1; [HEGG]",,,,,,,,,,,
"Sharx Place 08: 12 Items",,b87ab2a4f217d2e717351efa5b1f877a8a99f34a,,,"Sharx Place 08: 12 Items",,,,19xx,,,,,,,,,,,,,,,
@,,b87cb1fed5eb1b0a234fb2a3aa0c717489620e7c,,,File-Plus,@,,,1984,"Clark, G.",@,,,,,,,,,,,,,
"White Barrows, The",,b8867e09aeb35a7bf56791b22c159c0cf73ecf40,,,"The White Barrows",,"White Barrows, The",,19xx,,,,,,,,,,,TSTH,,,,
"Thunder Struck II",,b887ebbf077efc4a9bfd9a1a9141714de2e948f8,,,"Thunder Struck II",,,,1986,Audiogenic,,,,,,,,,,5,,,,
"Quasimodo Game",,b89223b4be0792d97844d7ded46421e91f0ecbdb,,,"Quasimodo Game",,,,1985,Beebug,,,[QMODO],,,,,,,,,,,
@,,b8a0c94a8ff45d3aec1fce8c9c863af9549ad07f,,,DumpMaster,@,,"v 2.00",1986,"Powys-Lybbe, T.",@,,,,,,,,,,,,,
"BBC PD Disk 103: Home Help & Easybase",,b8a9395e21336fe2196f66e1166fb2cbf5a9c13f,,,"BBC PD Disk 103: Home Help & Easybase",,,"Copyright Public Domain",19xx,,,,,,,,,,,,,,,
"Bug Eyes 2: Starman to the Rescue",,b8b1c1e9d9fba9a9a8b397c03a2f284914ee1f29,,,"Bug Eyes 2: Starman to the Rescue",,,,19xx,Audiogenic,,,[BUGEYE1],,,,,,,1,,,,
"Stairway to Hell: Games Disc CH08-r1",,b8b60978422f49bd18b4bcdaf3c37e0f814a96e0,,,"Stairway to Hell: Games Disc CH08-r1",,,,19xx,,,,,,,,,,,,,,,
Nutcracka,,b8bfbf347c659c7e9a7a816cf6499979c09909a2,,,Nutcracka,,,,1984,"Phillips, J.M.",,,,,,,,,,TSTH,,,,
Mango,,b8c170b6371aa3a0ae8e38395d5e94594c30fe7f,,,Mango,,,,1987,"Blue Ribbon",,a,"a 1; [MANGO]",,,,,,,,,,,
"Cosmic Combat",,b8c7b527c409842e85408c008148a1fbdb62f471,,,"Cosmic Combat",,,,19xx,"Micro Power",,,[COMB],,,,,,,,,,,
"Stairway to Hell: Games Disc AD3-r1",,b8cca9afc339d5df207b6f36b9356ea82da8527a,,,"Stairway to Hell: Games Disc AD3-r1",,,,19xx,,,,,,,,,,,,,,,
@,,b8d7ceca2ff24c688da0b543a678d7692892cd17,,,Copyfile,@,,"v 1.00",19xx,"Prentiss, O.",@,,,,,,,,,,,,,
"Bouncing Bill",,b8da79439ae22854a76558fc9fadfc0f7b65d88f,,,"Bouncing Bill",,,,1985,Oak,,,[BOUNCE],,,,,,,,,,,
Beeb-Darts,,b8dc7caccd0e202e0d3893dad3f38575e961851f,,,Beeb-Darts,,,,1982,,,,[DARTS],,,,,,,,,,,
"Disk User: Number 12",,b8e5982a06fc01e1054133c1a838ddaa73647b49,,,"Disk User: Number 12",,,,19xx,,,a,"a 1",,,,,,,,,,,
"Special Operations",,b8e610ac6a8aa22be9c1f247c10366e83f232f98,,,"Special Operations",,,,19xx,"Lothlorien, M.C.",,,,,,,,,,TSTH,,,,
"Printout of Humour",,b8ff873f4f65177fda97d98f40723d02a76d0a98,,,"Printout of Humour",,,"(Disk 2 of 2)",19xx,,,,[ADFS],,,,,,,1,,,,
"Pink Panther",,b90b71da0a70a7677a6da64a62e5577578cbbc9a,,,"Pink Panther",,,,19xx,,,a,"a 1; [Music-PINK]",,,,,,,,,,,
"Elbug Magazine: Volume 01: Number 05",,b92043ca13c9ca586bb2a47265d25a2b8b48cded,,,"Elbug Magazine: Volume 01: Number 05",,,,19xx,,,,,,,,,,,,,,,
"Beebug Magazine: Volume 11: Number 01",,b921655adef646a9c1e5b806a89b61a0ed58e96d,,,"Beebug Magazine: Volume 11: Number 01",,,,1992/05,Beebug,,,,,,,,,,,,,,
Whoopsy,,b9256d893b0d5c6cb6c03fc994a4d6cf49662edf,,,Whoopsy,,,,1985,Merrybuild,,,[WHOOPSY],,,,,,,,,,,
Jet-Pac,,b927e6b3515ef3135ea1aac15fa149d4e8784a44,,,Jet-Pac,,,,1983,ACG,,,,,,,,,,1,,,,
"Mr. Ee!",,b928d25a90cb550195f5b03b76f175ad9f6b9834,,,"Mr. Ee!",,,,19xx,"Micro Power",,,[MREE],,,,,,,3,,,,
Thriller,,b92e50591eff44fbbdd057371b4d70352416f2c1,,,Thriller,,,,19xx,,,,[THRILER],,,,,,,,,,,
@,,b92e8690c8f3f3740fbd40bc479a1e52289d9fb1,,,Slave,@,,"v 1.34",1985,"Aughton, J. - Pennington, G. - Piumarta, I.",@,,,,,,,,,,,,,
"BBC PD Disk 087: L. Osterballe Vol. 2",,b93323b79b2627fbaf489bf8f8813663123484f2,,,"BBC PD Disk 087: L. Osterballe Vol. 2",,,"Copyright Public Domain",19xx,,,,,,,,,,,,,,,
"Dodge Em",,b939e132f6c48f27d3745709af426f9bc33857b9,,,"Dodge Em",,,,19xx,"Microgame Simulations",,,[DODGE],,,,,,,,,,,
"8-Bit Software: Issue 05",,b93aa2d0e7fc47c76b4562aa89cbea24decb1246,,,"8-Bit Software: Issue 05",,,,19xx,"Webster, Duncan",,,,,,,,,,,,,,
"Sentinel, The",,b94071dd7ebe1f6d409887b02dc3f161c84edd9d,,,"The Sentinel",,"Sentinel, The",,19xx,Firebird,,b,"b 3",,,,,,,,,,,
"Demon Decorator",,b942e2a8d154ce426760b98851c9d9259ce0e679,,,"Demon Decorator",,,,19xx,"Micro Power",,,[DECORAT],,,,,,,,,,,
747,,b948886e3547403763f5a15d946c0930d7c306b8,,,747,,,,1983,"Doctor Soft",,,"[Joystick Version]",,,,,,,,,,,
"Music Processor",,b94998f4e1bd9d5658862926dcd0d2951f261c7e,,,"Music Processor",,,,19xx,,,a,"a 1; [MUPROC]",,,,,,,,,,,
Guardian,,b952eb1f0f317f5d4b7919c074e94cd0d3cad2f6,,,Guardian,,,,1984,Alligata,,a,"a 3; [GUALOAD]",,,,,,,,,,,
"Granny's Garden",,b95bc9036685766f0577f04be8f7843e1d5cfe1a,,,"Granny's Garden",,,,1983,4Mation,,,,,,,,,,TSTH,,,,
Frak!,,b95eccd6a744230a962ee3182458c529b87b15fd,,,Frak!,,,,1984,Aardvark,,,,,,,,,,5,,,,
"Beebug Magazine: Volume 04: Number 05",,b97672330e7c49897470efe75a9229aaf2d970b1,,,"Beebug Magazine: Volume 04: Number 05",,,,19xx,Beebug,,,,,,,,,,,,,,
@,,b97986e3ecb954392344fa691cba170346145ac7,,,Forth,@,,,1982,"J.W. Brown",@,,,,,,,,,,,,,
Screwball,,b9811dd2a8cab67942ffeaf101737325d5a17103,,,Screwball,,,,1984,MRM,,,,,,,,,,TSTH,,,,
Frenzy,,b983a500bb17087d4db6c771dbc7aa5f3d1dfda0,,,Frenzy,,,,19xx,"Program Power",,,[FRENZY],,,,,,,,,,,
"Dr. Who and the Mines of Terror!",,b9885da5138956008233fbf90a1e973122296a3b,,,"Dr. Who and the Mines of Terror!",,,,1985,"Micro Power",,,[LOADER],,,,,,,4,,,,
E-Type,,b992a3332b6708fb4cba3644e12404032bb60cd9,,,E-Type,,,,1990,"Fourth Dimension",,,,,,,,,,2,,,,
"Hi-Q Quiz",,b99e0ab27fc5d3cca8c6fbfbbbffcb4fd0e88d4e,,,"Hi-Q Quiz",,,,1989,"Blue Ribbon",,a,"a 2; [LOADER]",,,,,,,,,,,
"Acorn User: Issue 1989.07",,b9a3b4c989489826bf95b33f7cb0d6e2088c5566,,,"Acorn User: Issue 1989.07",,,,19xx,,,,,,,,,,,,,,,
@,,b9ac24a9daccfa8534272125d0f023b68c9a256d,,,"Printer Buffer",@,,,1984,Solidisk,@,,,,,,,,,,,,,
Hostages,,b9b045893acb7d463a8d6957d8fc5ff1b911e7b2,,,Hostages,,,,1990,Superior,,,,,,,,,,TSTH,,,,
"Stairway to Hell: Games Disc BU2-r1",,b9b6f9ac6c3b6c06ff121ebd52fc45e139b61098,,,"Stairway to Hell: Games Disc BU2-r1",,,,19xx,,,,,,,,,,,,,,,
Quadrangle,,b9bbbcde3d54194c628edca8e60afd9b11b3ea6e,,,Quadrangle,,,,19xx,,,a,"a 1; [QUADRAN]",,,,,,,,,,,
"Artist Graphics Pack",,b9bd0e2370348315876a2329b7381268ca7fb3d8,,,"Artist Graphics Pack",,,,1983,"Bug Byte",,,[GRAPH],,,,,,,,,,,
@,,b9d2b0bafb2fb77aaae82a044897baccb4794817,,,Logo,@,,"v 1.20",1985,Catsoft,@,,,,,,,,,,,,,
"Beebug Magazine: Volume 05: Number 01 to 10",,b9f16b8d0b556256adee770b5b6d40b31258715e,,,"Beebug Magazine: Volume 05: Number 01 to 10",,,,19xx,Beebug,,,[ADFS],,,,,,,8-Bit,,,,
"8-Bit Software: Issue 56",,b9f7feaebd01a9c7853d9f56ba22683c10cc024b,,,"8-Bit Software: Issue 56",,,"(Disk 1 of 2)",1997,"Richardson, C.J.",,,,,,,,,,,,,,
"Monsters v2",,b9f8a5a36b984bac0872e5405986138df5a1a998,,,Monsters,,,"v 2",1982,Acornsoft,,,[MONSTRS],,,,,,,,,,,
"Danger UXB",,b9fc6997e67122b7fe2d27a127290b871eed65d1,,,"Danger UXB",,,,1983,"Averill, Peter",,,,,,,,,,,,,,
"Twin Kingdom Valley",,ba073b66f97e3b1c77dc5e1765ec7055ace14acb,,,"Twin Kingdom Valley",,,,1983,"Bug Byte",,,,,,,,,,TSTH,,,,
"Tom Seddon's Music Disk",,ba0870a5e1d0cd96a78a567e3c36ec079ed97195,,,"Tom Seddon's Music Disk",,,,19xx,,,a,"a 1",,,,,,,,,,,
Hangdroid,,ba22d7dac3872f88f00843b50d215d54a45fb830,,,Hangdroid,,,,1982,Micromode,,,[HANGDRD],,,,,,,,,,,
"Word Search",,ba29a539a71092211506fc692ca791bcb5816b69,,,"Word Search",,,,1984,"Forrest. P.",,a,"a 1; [WORD]",,,,,,,,,,,
"Shrinking Professor's Quest, The",,ba29ba1ea45b754dbff729e12d0ee9045ddc68e8,,,"The Shrinking Professor's Quest",,"Shrinking Professor's Quest, The",,1983,A&F,,,,,,,,,,TSTH,,,,
"Four Wands, The",,ba3cf00af102e9725e1d81f92a6e3b20fe2f2332,,,"The Four Wands",,"Four Wands, The",,1988,"Gore, D.",,,,,,,,,,TSTH,,,,
"Samples 07",,ba3e5a12a06b21d652ea77400c54e64ff766fb30,,,"Samples 07",,,,19xx,"Richardson, C.J.",,,,,,,,,,,,,,
"Moon Raider",,ba480286f543414aa55405e108a21552de2a0983,,,"Moon Raider",,,,1983,"Program Power",,a,"a 1; [MNRAID]",,,,,,,,,,,
"BBC PD Disk 022: Digitised Sound Samples",,ba497ab4c267be19796f0d20a52eea05bbf22b91,,,"BBC PD Disk 022: Digitised Sound Samples",,,"Copyright Public Domain",19xx,,,,,,,,,,,,,,,
"Southern Belle",,ba6c2039fd4631b8a43f6d2fb09b914b8dbae562,,,"Southern Belle",,,,19xx,,,,[SOUTHBL],,,,,,,,,,,
"Q-Man's Brother",,ba76a0f7f18532751b9bdc11afde76d1fc0cf13c,,,"Q-Man's Brother",,,,1983,MRM,,,[INTRO-Q],,,,,,,,,,,
"Micro User, The: Volume 08: Issue 11",,ba79642e325ce1cc16bb9424a7ea8b9bb1e8d61a,,,"Micro User, The: Volume 08: Issue 11",,,,1991,"Micro User",,,,,,,,,,,,,,
"Mysterious Adventure 08: Wizard of Akyrz",,ba7eeb30c5fb1052ddb02eb895043699d40672cc,,,"Mysterious Adventure 08: Wizard of Akyrz",,,,19xx,"Digital Fantasia",,b,"b 2; [MYSTERI]",,,,,,,,,,,
Psycastria,,ba8b9e4bd098d0fa8c550a9a03713cb5a9ef28b6,,,Psycastria,,,,1986,Audiogenic,,,,,,,,,,5,,,,
"Dune Hunter",,ba94b3a567adab2d2b0bbe53a75ce6cb0e26f064,,,"Dune Hunter",,,,19xx,"Key, G.J.",,,[HUNTER],,,,,,,,,,,
@,,ba9d6c11d3875a94ec76a529693ced34b283bd50,,,StarWord,@,,"v 1.01",1985,Slogger,@,,,,,,,,,,,,,
"James Bond 007: The Living Daylights",,baae51399afc7450b56a6223b9e22ea3265c94a3,,,"James Bond 007: The Living Daylights",,,,1987,Domark,,,[BONDLOA],,,,,,,,,,,
@,,baba70851a8c04dd855e5bbfabc86b3c4cf16945,,,"Graphics Extension",@,,"v 1.03",1983,"Computer Concepts",@,,,,,,,,,,,,,
Gunfighter,,badc02ff0e7ed42473d8ad9f620a4ee3e43249be,,,Gunfighter,,,,19xx,Atlantis,,,[GF1],,,,,,,,,,,
Ransack!,,baf641998a8d45e96edb0b7a5a04f19c658e72d4,,,Ransack!,,,,1987,Audiogenic,,,,,,,,,,1,,,,
@,,bb06fbb46d9188d091ff26a6f7ec93565fe53783,,,"LX Handy Utils",@,,"v 1.081",1986,"McGuire, P.",@,,,,,,,,,,,,,
Exile,,bb0803d1bf18124a5e7a844c816d97783cc607a1,,,Exile,,,,19xx,Superior,,,,,,,,,,4,,,,
"British Isles, The",,bb0da474dc2a91ca72b7fee839eabe149c69fcce,,,"The British Isles",,"British Isles, The",,19xx,,,,[BRI],,,,,,,,,,,
"Percy Penguin",,bb1793027187ff7aca731f0703b1ec29ccc20db0,,,"Percy Penguin",,,,1984,"Llewellyn, J.D.",,,,,,,,,,,,,,
"Slide Show: 1996 Australian Grand Prix Pictures",,bb17adab0117fddc961144af5a191f64cabbc0f9,,,"Slide Show: 1996 Australian Grand Prix Pictures",,,,19xx,8-Bit,,,,,,,,,,,,,,
"Crazee Rider",,bb2205cc622ca9b8b1959c8d18dc364e0e796b53,,,"Crazee Rider",,,,1987,Superior,,a,"a 1; [CRAZRID]",,,,,,,,,,,
"CeeFAX Mouse Notes",,bb247848c936b33fcac9a4a8c9eb685f488e40cf,,,"CeeFAX Mouse Notes",,,,19xx,,,,,,,,,,,8-Bit,,,,
"Dino and the Saurus Races",,bb256d74d5df6bbf506da7703f52c3239d946f29,,,"Dino and the Saurus Races",,,,19xx,"Key, Gordon",,,[DINO],,,,,,,,,,,
"Brain Teasers",,bb34e4db67f39adf284bdec9ee08dd1d73865a1c,,,"Brain Teasers",,,,1983,Dynabyte,,,,,,,,,,TSTH,,,,
@,,bb387d65603ac8b6a35dec6e0e1db4632b6f7885,,,EDWORD,@,,"v 1.02",1982,CET,@,,,,,,,,,,,,,
Cluedo,,bb3bcbe51b7b4ba599e1fa661c4c813ad8a38ba9,,,Cluedo,,,,1986,"Leisure Genius",,,[CLUEDO],,,,,,,"3 Sam",,,,
"Magic Adventure #1",,bb47f7b38a8df4f0b7b340362397b5b6186b8d2d,,,"Magic Adventure #1",,,,1983,Kansas,,a,"a 2; [MAGICAD]",,,,,,,,,,,
"Stolen Lamp",,bb49520ead32185138c5a7b620e63f5cc3ac1be2,,,"Stolen Lamp",,,,1983,"Lothlorian, M.C.",,,[LAMP],,,,,,,,,,,
"Las Vegas",,bb4b0d4209d7943277b82e022c341efbad5e40e6,,,"Las Vegas",,,,1983,R.H.,,,,,,,,,,TSTH,,,,
"Guns of Navarone, The",,bb5055d0eab7588856c0451e43ec17011714eaa8,,,"The Guns of Navarone",,"Guns of Navarone, The",,19xx,,,,,,,,,,,TSTH,,,,
"Games K-L",,bb6732cb2fabf8bd222bf8fd67dc660b413cf5ee,,,"Games K-L",,,"(Side 0)",19xx,,,,,,,,,,,,,,,
Gunsmoke,,bb6d98e5e84f1da43cdd8a62f110b244be823173,,,Gunsmoke,,,,1983,"Software Invasion",,,[GUN1],,,,,,,,,,,
"Super Barricade",,bb83f3a9e79a640a60f0762191c55c509df684a7,,,"Super Barricade",,,,19xx,"Shingo Sigura",,a,"a 1; [BARCADE]",,,,,,,,,,,
"View Printer Drivers",,bb8cb370695f9eaff6613e7621c97d37c8b69108,,,"View Printer Drivers",,,,19xx,,,,,,,,,,,8-Bit,,,,
Dunjunz,,bb95d32a54c6066c34fa2d1e2d5166de4400e017,,,Dunjunz,,,,1987,"Bug Byte",,a,"a 1",,,,,,,TSTH,,,,
"Fire Track",,bba372f950721dc188a5a69dd1e32e016734b0b5,,,"Fire Track",,,,1987,Aardvark,,!,,,,,,,,,,,,
"Music Demo",,bba3adc66fe17bde637a537534156a84e689a447,,,"Music Demo",,,,19xx,,,,[DEMO],,,,,,,,,,,
"Football Manager",,bbab58e3fa9720b6ff692056921e53de5ecf435b,,,"Football Manager",,,,1984,"Addictive Games",,a,"a 3; [FOOTBAL]",,,,,,,,,,,
Megaforce,,bbb0db0e64087badc5e47e2e8e81d8de5845f027,,,Megaforce,,,,1983,"de Weger, M.",,,,,,,,,,,,,,
"Elbug Magazine: Volume 01: Number 06",,bbb165d7f1a2bf94384cc6be4e3bc01602500f9b,,,"Elbug Magazine: Volume 01: Number 06",,,,19xx,,,,,,,,,,,,,,,
"Sphinx Adventure",,bbbad634b89bd9aba44525e8849d69a3bce22778,,,"Sphinx Adventure",,,,1982,Acornsoft,,,,,,,,,,,,,,
Boffin,,bbd6e0a5280b7a9c5abfb7ac386b5e0be6e5ea30,,,Boffin,,,,1985,"Addictive Games",,,,,,,,,,3,,,,
@,,bbd9426858df568f31288b05f929dcbae956bf44,,,"Floppy Wise Plus",@,,"v 2.1",1985,"Software Services",@,,,,,,,,,,,,,
"BBC PD Disk 041-W: Clip Art Watford Format",,bbedb56005270c455b67244439dd44725231dada,,,"BBC PD Disk 041-W: Clip Art Watford Format",,,"(Disk 2 of 2); (PD)",19xx,,,,,,,,,,,,,,,
"Barbarian II",,bbf9e8d77e81181d21773aa198365f37401419f0,,,"Barbarian II",,,,1989,Superior,,,,,,,,,,,,,,
"Harvey Headbanger",,bbff992f48c31851e43b79014d96b1301a2dc5d3,,,"Harvey Headbanger",,,,1985,Firebird,,,[HARVEY],,,,,,,,,,,
"Poker Dice",,bc14a1d523baecdeff23e57474000c3a96842fd0,,,"Poker Dice",,,,19xx,Statasoft,,,,,,,,,,TSTH,,,,
"3D Grand Prix",,bc1908cd4cba6a66b88b35ecaae816380918e670,,,"3D Grand Prix",,,,1984,"Software Invasion",,,[GP],,,,,,,,,,,
Crawler,,bc1be83dd6f7d56128a8cec05f150c9a50d4055d,,,Crawler,,,,19xx,"Watford Electronics",,,,,,,,,,TSTH,,,,
"HeroZoft Digitised Pictures 1",,bc1e68f8de82287ff18ed085a983e2f287aa1ccd,,,"HeroZoft Digitised Pictures 1",,,"(Side 0)",19xx,HeroZoft,,,,,,,,,,,,,,
Gorph,,bc267b0f514b098200181d88bdec8914a0ab2efa,,,Gorph,,,,1983,Doctor,,,[GORPH],,,,,,,,,,,
Xanadu,,bc3371bd55f230ccc97486058e5ad0806d86f396,,,Xanadu,,,,1984,"Belben, P. - Richards, M.",,a,"a 1; [XANADU]",,,,,,,,,,,
Quest,,bc3ea691908ba4492b1719d88c0feae79c74792d,,,Quest,,,,1988,Superior,,,,,,,,,,1,,,,
"Beebug Programs",,bc44263b9a05b33b17380af9a7f766e2484b8919,,,"Beebug Programs",,,"(Side 1)",19xx,,,,,,,,,,,,,,,
Pandemonium,,bc73eb0211542a56d5f2bea9b636e18927f2779f,,,Pandemonium,,,,19xx,"Top Ten",,,,,,,,,,2,,,,
"Letter Puzzle",,bc7744b6f8568202cc67d9db5d7b68ce8cd0adb3,,,"Letter Puzzle",,,,1985,"Punchihewa, Mahesh",,a,"a 1; [PUZZLE]",,,,,,,,,,,
"Star Force Seven",,bc947ea57efc1fc473fce648c1cff4bad303f32e,,,"Star Force Seven",,,,19xx,,,,,,,,,,,TSTH,,,,
"Bobby Charlton Soccer",,bc96597c59266e1c08737aae54130b6a3e55c538,,,"Bobby Charlton Soccer",,,,1985,DACC,,,,,,,,,,4,,,,
"3D Pool",,bca1a10a3da7bd535741eb39899f8eaa09efe374,,,"3D Pool",,,,1989,"Aardvark - Firebird",,a,"a 2",,,,,,,,,,,
Ghouls,,bcb24935880292c67441c83a4153ca733066375e,,,Ghouls,,,,19xx,"Micro Power",,a,"a 2; [GHOULS]",,,,,,,,,,,
"Snakes and Ladders",,bcc179bdf1499bc45b6abf4f001dfa0c7809ae34,,,"Snakes and Ladders",,,,1993,"Cavanagh, J.",,,[SNAKE],,,,,,,,,,,
Jumbo,,bccfe57c10fc49e894ba54fc01a216e437196bc3,,,Jumbo,,,,1982,Molimerx,,,[JUMBO],,,,,,,,,,,
"Secret Sam: Adventure 1",,bcda8f7eb15f2170bd0b0233ae5c665401f05f2b,,,"Secret Sam: Adventure 1",,,,1985,"Blue Ribbon",,,,,,,,,,TSTH,,,,
"Harston PD Library: Music Utilities",,bcdfefb4baf95422b05a48e41bfce19a7f550290,,,"Harston PD Library: Music Utilities",,,"Copyright Public Domain",19xx,"Harston, J.G.",,,,,,,,,,,,,,
Imogen,,bcef301c0c766ad94bb11e5dd075faec970e4a74,,,Imogen,,,,1986,"Micro Power - Superior",,,,,,,,,,TSTH,,,,
"Cube Master",,bcf0b137a5dcc2e56d10c847d4c372abbe171c44,,,"Cube Master",,,,19xx,Acornsoft,,,,,,,,,,,,,,
"Cylon Attack",,bcfaa6cabaee85f9085a2763a00737b072d274fb,,,"Cylon Attack",,,,1983,A&F,,,,,,,,,,,,,,
"Franklin's Tomb",,bcffb6a19060bc0cac1344657f19982553008ee2,,,"Franklin's Tomb",,,,19xx,Salamander,,a,"a 1; [FTOMB]",,,,,,,,,,,
Inheritance,,bd11944854351c055a0c045ec24204a38ebb2413,,,Inheritance,,,,1982,"Hessel, Simon W.",,a,"a 1; [INHERIT]",,,,,,,,,,,
"Up, Up and Away",,bd1f7fdebbc0914e94018b59ce97bcc1c2f8e88f,,,"Up, Up and Away",,,,19xx,"Aspden, M.J.",,,[UP&AWAY],,,,,,,,,,,
@,,bd274d376f2d02f05a2b713f94373c7694b04c72,,,"Floppy Wise Plus",@,,"v 1.8",1985,"Software Services",@,,,,,,,,,,,,,
"Sharx Place 07: 16 Items",,bd32a69d15b9ec3e7b8db3944857d0dfc0913141,,,"Sharx Place 07: 16 Items",,,,19xx,,,,,,,,,,,,,,,
"Caveman Capers",,bd32f5cfa07872ad844b8b154e9525720c3c104b,,,"Caveman Capers",,,,1985,Icon,,,[CAVEMAN],,,,,,,2,,,,
@,,bd332cb921f5af6319a5a6ec65e001b86b67aa04,,,StarGraph,@,,"v 2.01",1985,Slogger,@,,,,,,,,,,,,,
Ravenskull,,bd3a5ede480b5f1998721fa508910ef1f6ae99b6,,,Ravenskull,,,,1986,Superior,,,,,,,,,,2,,,,
@,,bd479fced714a24e56bb856225793d40b89deb69,,,Master,@,,"v 1.00",1985,Chalice,@,,,,,,,,,,,,,
"Beebug Magazine: Volume 12: Number 01",,bd4bbc91fc8874bd98365a1de9301deb1adc9f50,,,"Beebug Magazine: Volume 12: Number 01",,,,1993/05,Beebug,,,,,,,,,,,,,,
@,,bd53f09bf73357845a6f97df1ee9e5aea5cdca90,,,MCP,@,,"v 0.41-CBL",1983,Torch,@,,,,,,,,,,,,,
@,,bd57776cf15861849919abaf56be587e6e5f5979,,,"Advanced Control Panel",@,,"v 1.02",1987,ACP,@,,,,,,,,,,,,,
