"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Frogger for Windows 95",,d2f71734c73c697a0f8dcac02797115b81d900e9,,,VideoSetup,,,v1.0,,,,?,,,,,,,,,,,,
StepMania,,d4298c1b877a5d72016fe47a760dcbb9d32e13e3,,,,,,,,,,,,,,,,,,,,,,
"Touhou 9.5: Shoot the Bullet v1.00a",,d4b0425534a778a31de9dae54b8e7850cb0c33e3,,,replayview,,,,,,,?,,,,,,,,,,,,
Unreal,,d4fdc691709e2f550b3fe0e44190b6d0b31e81ca,,,Setup,,,,,,,?,,,,,,,,,,,,
"Bits and Pieces",,d54b753ab501c475f112970343a0d41b583c6a8c,,,,,,v1.0,,,,!,,,,,,,,,,,,
"Worms 2",,d566aa3a4497d8ed400e12e2274e3a0e9414f8fa,,,,,,,,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,d57015dbc02ba42cd4f829ab9defd2e2194da4a3,,,swpe,,,,,,,?,,,,,,,,,,,,
"Hero Core",,d573365681ba3076bff7fa91d25e37456c3c82c5,,,,,,v1.4,,,,?,,,,,,,,,,,,
"Mini Racing Online",,d5a1ed33929ad207068b68850be37c145c3457ef,,,,,,v1.12c,,,,?,,,,,,,,,,,,
"Billy Bob",,d5f1073baca94381796e68a947a51d61e6b687c1,,,,,,,,,,!,,,,,,,,,,,,
"Touhou 13: Ten Desires v1",,d6b60b627101f845fc964983a7e3172389c57b12,,,th13e,,,,,,,?,,,,,,,,,,,,
Spolous,,d6dfd05912182274c1f38ac02143bf29f9cf6479,,,UnityCrashHandler64,,,,,,,?,,,,,,,,,,,,
"Civilization II",,d6fcd07b933dca3a55e70723aaae8741c9b1c441,,,CIV2,,,,,,,?,,,,,,,,,,,,
"Star Wars Rogue Squadron",,d72c653b8477b27c8e39dd464b55f6ec32b411a6,,,"Rogue Squadron",,,,,,,?,,,,,,,,,,,,
"Touhou 13: Ten Desires v1",,d732e21fe812228c3019195affae17299ca0da19,,,custom,,,,,,,?,,,,,,,,,,,,
"Speed Demons",,d75d388f84ab6541ce38093a54bf0711f23c3db7,,,,,,,,,,?,,,,,,,,,,,,
"Royal Edoma Engine",,d75d6fd4dc00b4b40f4154708aef23d9cfd9f49d,,,Edoma538,,,,,,,?,,,,,,,,,,,,
"Crazy Power Disc",,d77800a3397512cffd1e8fd5b5d5cba1165b1fd3,,,,,,,,,,?,,,,,,,,,,,,
Vocaluxe,,d7dc8b5a2d783350f573fdbb35b917449e07acaa,,,gdk-pixbuf-csource,,,,,,,,,,,,,,,,,,,
"One Case",,d7e63a3142f2ab63ccac31bc332e75a658b285d3,,,KeyConfig,,,,,,,?,,,,,,,,,,,,
Random,,d8d0d7a269c057769425c843bcdecd015a9572a2,,,,,,,,,,?,,,,,,,,,,,,
"Maniac Mansion Deluxe",,d9476ad298e6c754ef1e14f46d9c928877d35e5e,,,autorun,,,,,,,?,,,,,,,,,,,,
"Thunder Hoop Remake",,da21184a7b328cb017a479bd8a2ef9cc69da32cd,,,,,,,,,,?,,,,,,,,,,,,
Kamui,,da2e902fb3ee7b474ebdf92e203a8f61ee918d23,,,uninst,,,,,,,?,,,,,,,,,,,,
"Atomic BomberMan",,da39a3ee5e6b4b0d3255bfef95601890afd80709,,,WINEREG,,,v1.00,,,,?,,,,,,,,,,,,
Redneg,,da4880212916e9ce805ad83603fa1ebc170bcc9d,,,,,,v1.02,,,,?,,,,,,,,,,,,
"I Wanna Be the Guy Gaiden",,da71c7b89e7b0bcf725eb2a0008de3313ead0c0d,,,,,,v1d2b,,,,?,,,,,,,,,,,,
"Hien Legend 2",,da8e870fba3b2e55db8b2887106f65c22587558c,,,,,,,,,,?,,,,,,,,,,,,
"Legionwood: Tale of the Two Swords",,daefe2a597cef4b5163455fa5309dbf8c869c17a,,,,,,,,,,?,,,,,,,,,,,,
"Tomb Raider 2",,db00e7fce172fc0359ebdeb811ec8f06e363dbf9,,,SETUP,,,,,,,?,,,,,,,,,,,,
"TransVersion EX v1_11",,db0970773e1e0f0ad3c2e9b63d97cc526d572bf8,,,,,,v1.11,,,,?,,,,,,,,,,,,
"Shikigami no Shiro EX",,db9c4c8846f9b24a3e7a7fb8ca4a4e6fa1fe1f60,,,shiki_text_out,,,,,,,?,,,,,,,,,,,,
Teletank,,dc01fc4a8a5aff1cde3c34af1b63c40276faf950,,,,,,,,,,?,,,,,,,,,,,,
"Ether Vapor",,dc1122ebb86399aa98a9defb979d17836ed66c72,,,_uninst,,,,,,,?,,,,,,,,,,,,
"Age of Empires: Rise of Rome",,dc5977c963044c40fdbfd07189ad71aa001276a9,,,setup,,,,,,,?,,,,,,,,,,,,
"Age of Empires: Rise of Rome",,dc724770ece8907fbb7e211b933b649af73056e7,,,SETUPREG,,,,,,,?,,,,,,,,,,,,
"Chessmaster 9000",,dcb92514fc99402f6abb67c8ad21b0b99c7ee0fd,,,TheKing,,,,,,,?,,,,,,,,,,,,
"Yakouga 4",,dce88ced7370a86ecbef976896b383a4be28691d,,,,,,v1.11,,,,?,,,,,,,,,,,,
"Ether Vapor",,dd1a90c6f1592abc1d7db3d11aca78995c2f9c68,,,,,,v1.04,,,,?,,,,,,,,,,,,
Vocaluxe,,dd1cd82d0f05ff843974685d833fee304bc5a904,,,glib-compile-schemas,,,,,,,,,,,,,,,,,,,
"Hype Snake",,dd500afce001f9c93ba85c80d81e3d0d17192dc6,,,hypesnake_gm7,,,,,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,dd5319095daeb36d16a4e5624417c5a6afc7ce01,,,sws,,,,,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,dd6d5e5aafbc565181e15aff72e81e09cffdc606,,,sws,,,,,,,?,,,,,,,,,,,,
"Touhou 9.5: Shoot the Bullet v1.00a",,de78dace89f8160d18e826b46cb23a526f58c923,,,custom_e,,,,,,,?,,,,,,,,,,,,
"Touhou 12.8: Fairy Wars v1",,de9414428fd4c105d8484fad454ad0237f13fbc9,,,custom_e,,,,,,,?,,,,,,,,,,,,
Sombreros,,dea40d57db78af3d4dca1f69f24648f437995157,,,,,,,,,,?,,,,,,,,,,,,
"Touhou 13: Ten Desires v1",,dec9f74106fa2c02e25ec54fc1c84837fec3b4e0,,,custom_e,,,,,,,?,,,,,,,,,,,,
"Critical Bypass",,df3a65931eb1c0a295fd5fdfe325dcb68f129bbe,,,,,,,,,,?,,,,,,,,,,,,
"Touhou 9: Phantasmagoria of Flower View v1",,dfdd36471936522a524803f1c81356d889b290bf,,,adonis,,,,,,,?,,,,,,,,,,,,
Cannonball,,e085cdddfbd4eaaa9df14fdb3f5427a66e45e055,,,LayOut,,,v0.3,,,,?,,,,,,,,,,,,
"The Binding of Isaac Rebirth Plus",,e0d80241182871750670eae76e19588dc4174a18,,,IsaacAnimationEditor,,,,,,,?,,,,,,,,,,,,
Metrojd,,e0df9be3325c43a3003aff090a9e74bde6c1d6e1,,,metrojd_gm7,,,,,,,?,,,,,,,,,,,,
1916,,e146f043f5446aca4757037920361a3f89bf22af,,,,,,,,,,?,,,,,,,,,,,,
"World Fell Silent",,e15136d105c978326dac4793bf4ba7eaa7050e66,,,wfs,,,,,,,?,,,,,,,,,,,,
"Shikigami no Shiro EX",,e19ea4152b3ef5225075e5b8707132ec7fb2b1f1,,,shiki,,,,,,,?,,,,,,,,,,,,
"Garden Gnome Tactics",,e1c617875b333179ead6f9301ca67cc171eddf83,,,tactics,,,,,,,?,,,,,,,,,,,,
"Transport Tycoon Deluxe for Windows",,e30477b2ffe0701a965b030dd756602303cbee07,,,UniFISH,,,,,,,?,,,,,,,,,,,,
"Really Shooter",,e3158bf4b719cd3a2995f81804ac72423e0357e0,,,reallyshooter_gm7,,,,,,,?,,,,,,,,,,,,
"Freeride Earth 3",,e36f2e90f2ca7e748148b838510e0a65c9c5e78b,,,,,,,,,,?,,,,,,,,,,,,
Carnivores,,e39f6f97c22ea2542e3f62faa12da2f0f7f4f350,,,,,,3DFX,,,,?,,,,,,,,,,,,
Which,,e3a1869abc862b5c8e59e5282f14b65a03c482cd,,,Which-Hi,,,,,,,?,,,,,,,,,,,,
"Rotnip Dungeon",,e3a897026353979f54d827e93db31b6eaea391d7,,,,,,,,,,?,,,,,,,,,,,,
"Sim Copter",,e3b4c5559fc84b718c0f0a4ac0a6994a2432a65c,,,,,,,,,,?,,,,,,,,,,,,
"Touhou 10",,e3dfcbf6e5908f33590326111785f1d61e3f8f79,,,unins000,,,,,,,?,,,,,,,,,,,,
"Atomic BomberMan",,e4085d84a17bbce7e73075d52e1fa0e86af00ee6,,,EXTPSS,,,,,,,?,,,,,,,,,,,,
"Bottomless Cave",,e43173d84321fbda62accc7baeedbb76dc3db466,,,thecave,,,,,,,?,,,,,,,,,,,,
Lasting,,e4426cb8995aa8e1d99ec29a2a07e1414b23acf6,,,,,,v1.04,,,,?,,,,,,,,,,,,
"Return to Egypt",,e4562a298f310c8d8502c1769358f5f1e8a5d2e0,,,,,,,,,,?,,,,,,,,,,,,
"Hype Snake",,e48cbc261be7d6dfedaa890ff180fb28fbb62c08,,,hypesnake_gm5,,,,,,,?,,,,,,,,,,,,
"Blood 2: The Chosen",,e4bfb7151865f00b97b9f843ae06d8eedffafd7e,,,CLIENT,,,,,,,?,,,,,,,,,,,,
"Shooting Game Builder",,e4e540caa96be61493e27b004ce7523497031354,,,SB_CORE,,,v0.99.94,,,,?,,,,,,,,,,,,
"Touhou 8: Imperishable Night",,e5a4de1399245ca0f1edaf13a580bb59842efb4a,,,th08,,,,,,,?,,,,,,,,,,,,
"Transport Tycoon Deluxe for Windows",,e5eb3d6bc10882a87c35f9b2cb71b937c36f390d,,,GameGFX,,,,,,,?,,,,,,,,,,,,
"Touhou 6: The Embodiment of Scarlet Devil",,e61b4f4fea3802e926ef307f45166599c3e86555,,,"東方紅魔郷　～ The Embodiment of Scarlet Devil",,,v1.02h,202/11/30,ZUN,jp,,,,,,,,,,,,,
"Ecco the Dolphin",,e6390d5a0ef4780b0a49b03bba5c5e09ec5d2871,,,CDALLOC2,,,,,,,?,,,,,,,,,,,,
eXceed,,e6aaefb3852ab41fcadca5ad8d49dffa643d450d,,,,,,,,,,?,,,,,,,,,,,,
MUGEN,,e6fbab57e104ce1cd604bf093e00265ef04441db,,,sprmake2,,,v2.01beta,2010/06/16,Elecbyte,xw,?,,,,,,,,,,,,
"Killman Master",,e71a2f492340681b64ed4802b26aa698c5691c3e,,,killman_gm7,,,,,,,?,,,,,,,,,,,,
"Hardball 6",,e79b110e593b903562b02875f67d09908f21bef9,,,SETUP,,,,,,,?,,,,,,,,,,,,
"Shadows of the Empire",,e7ec0b86b1efbed2515942dcc3332159eb7d0bf5,,,Website,,,,,,,?,,,,,,,,,,,,
"Lyrical Nanoha 2nd",,e932e80ad9d4c589dbdaf4ef87f686ed0c066792,,,,,,,,,,?,,,,,,,,,,,,
"Sonic 3 & Knuckles",,e9715cc190b6e259600f565ccc35af285723d609,,,RUNSONIC,,,,,,,?,,,,,,,,,,,,
"Atomic BomberMan",,e997d828a939b7e1d3d40c8d4593c5f072d68fb1,,,,,,v1.0,,,,?,,,,,,,,,,,,
"Non Human",,e9f8a1759e21263a8b96859a1df74649252d7c57,,,,,,v0.92,,,,?,,,,,,,,,,,,
"Anarchy: Remake",,ea7124e34334ccd3ac2c6739d6d07a0449a8cb6f,,,,,,v1.1,,,,!,,,,,,,,,,,,
"Colin Mcrae Rally",,ea793a267f2a098e9fb73d4e0897be92474fb717,,,Alternate,,,,,,,?,,,,,,,,,,,,
"Gang Garrison 2",,eaa342ba9f4469dc41104429512f8ad040bd792e,,,,,,v2.9.2,,,,?,,,,,,,,,,,,
"Garden Gnome Carnage",,eaf2bf574b51253f137a1a96c392f84dbfa5d1e4,,,,,,v4,,,,?,,,,,,,,,,,,
"Man Enough",,eb1632397981cb937543f82c0007dab1df12e06c,,,man_gm6,,,,,,,?,,,,,,,,,,,,
"Protostriker M: Release: Windows",,eb3bf0c64031f9e4ea64228bc01dc3f30b28f726,,,"Protostriker M",,,,,,,?,,,,,,,,,,,,
"Comic Shoot 2",,eb4034f3791f1226d49cfc89ec19a1f0c3e1a758,,,,,,v1.01,,,,?,,,,,,,,,,,,
"Hero 3D",,eb66d03b90101885f18fdca4319b7b6f3342cb6f,,,hero3d,,,,,,,?,,,,,,,,,,,,
"Moedan vCS4",,ec0461b19befb038623f1b6b3d1950fad0ed20d2,,,,,,vCS4,,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,ec39b7a5b0f81126059133bc909d99b716de3073,,,view_p,,,,,,,?,,,,,,,,,,,,
"Touhou 9: Phantasmagoria of Flower View v1",,ec400c06f29a998d55bed5f188382096b9a9e811,,,adonise,,,,,,,?,,,,,,,,,,,,
"Ecco the Dolphin",,ecb497744f4ed3e0e5f7dec5d2b9b32b5ee7a926,,,VFWSSTRT,,,,,,,?,,,,,,,,,,,,
"Increible Machine: Even More Contraptions",,ed4e6da480082e0987fac89edd4f2b957a4e6d23,,,Redist,,,,,,,?,,,,,,,,,,,,
Cavadius,,ed512421f9aa25ec2c44f4f019ea430c6da1f0a6,,,,,,"v0.85a Trial",,,,?,,,,,,,,,,,,
"Castlevania: Haunted Castle II",,ed781122f3d69beb44df64a49d883d3633b446f9,,,,,,,,,,?,,,,,,,,,,,,
"Touhou 9: Phantasmagoria of Flower View v1",,edc5f74a705268281c85935b26bbc15f98637bd5,,,th09e,,,,,,,?,,,,,,,,,,,,
"xbill v2_16",,ee1e3705a67be303c35c386ed61fb877af22bc77,,,,,,v2.16,,,,?,,,,,,,,,,,,
"Super Cake Game II Turbo",,ee2970067d8ec5f38dab8e474560e5b2e3e56024,,,cakegame2,,,,,,,?,,,,,,,,,,,,
"Castlevania: Kyuketsuki No Kirachimu",,ee655d45bd421b60c72390d4fff9b5aa043100dc,,,,,,v1.50,,,,?,,,,,,,,,,,,
Itazura,,eeba670cff553ee78e64e474fc68bf6832e8bf2c,,,,,,v1.00,,,,?,,,,,,,,,,,,
Mageslayer,,eeba9bae2402bf638929c967d560ec2a6c0f594a,,,,,,,,,,?,,,,,,,,,,,,
"Extreme Tux Racer",,eed2639adde24cd67e120b319f9da65865d97d14,,,etracer,,,,,,,?,,,,,,,,,,,,
G-Police,,eeeb918e3f4e93a70a2edda32e8530dbe10b9a58,,,,,,,,,,?,,,,,,,,,,,,
"Touhou 9: Phantasmagoria of Flower View v1",,ef2db407221b28d7afadefeef19a190698aab8a9,,,replayview,,,,,,,?,,,,,,,,,,,,
Vocaluxe,,f06a32cd64535771ecaf620dae562d333b40fe61,,,gst-typefind-1.0,,,,,,,,,,,,,,,,,,,
Scrabble,,f0e1b49b965941b95b1844350827fd060eb583d7,,,,,,,,,,?,,,,,,,,,,,,
"F1 Spirit",,f10aaef8a0df08914978d45123bd3b7d0a16f9c7,,,,,,,,,,?,,,,,,,,,,,,
"Snow Wave",,f14d0a1ceca03b11aee0557e5cee086b6d0e2c42,,,Setup,,,,,,,?,,,,,,,,,,,,
"Josel Killer",,f170886f3e33f6dde8f68fc81aeae03593af233e,,,,,,,,,,?,,,,,,,,,,,,
"Hasslevania: Episode 1: Quest for Shuteye",,f17bfd7ce00b7b8c02ce9ff158e21b77a4f72ead,,,,,,v3,,,,?,,,,,,,,,,,,
"Raiders Sphere 3rd",,f17e31ee9ee063aeb167cf1650baee1d6feead81,,,,,,,,,,?,,,,,,,,,,,,
Motorhead,,f17e49d83e465cd630074b74a8637caadaf077f1,,,MakeIcon,,,,,,,?,,,,,,,,,,,,
"Raiden II",,f1fa57f51ad5ed6bfd6b034dd18a58130bceb8e5,,,LOADER,,,,,,,?,,,,,,,,,,,,
"Paranoid Fish and Apathetic Frog: Episode 1: In Deep Water",,f234ff77a6f4e9359fd013960f9740d37738062d,,,paranoidfish_gm7,,,,,,,?,,,,,,,,,,,,
"Last Defender",,f2377a0888bd213705666c0e4b3d89f033686c73,,,,,,,,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,f25684fc59bf779c176f7a8ece6330fcccfffa5a,,,desc_p,,,,,,,?,,,,,,,,,,,,
"Ecco the Dolphin",,f2b79aa771cc65181767bd883344b8ebd4d84956,,,SNDVOL32,,,,,,,?,,,,,,,,,,,,
"Giana Worlds",,f2ed0e78157527fd250702ac5a5077bc00f6121e,,,Readme,,,,,,,?,,,,,,,,,,,,
"Touhou 8: Imperishable Night",,f321c122a2c9dfe2b2a72b0c4559d1dbd528d826,,,th08_custom_cn,,,,,,,?,,,,,,,,,,,,
Adagio,,f3a811202353929ca47dccbb31738e9dfb68c189,,,,,,v3.03,,,,!,,,,,,,,,,,,
ManiaDrive,,f3d4364eb85fca0a2b52fe829bc87a2a966e39a7,,,mania_server,,,,,,,?,,,,,,,,,,,,
"Tomb Raider 2",,f4190d8b13e9fa8456ae01e3adbe7d6ac5544d4c,,,_ISDEL,,,,,,,?,,,,,,,,,,,,
"City of Doom",,f4527f55089d4879974373a25408356617c4209d,,,,,,v1.0,,,,?,,,,,,,,,,,,
"Sanae Challenge",,f48b66e242506e29a10f9b55c943333818a58aad,,,,,,v1.01,,,,?,,,,,,,,,,,,
"Touhou 12: Undefined Fantastic Object",,f4fe798dd97fcfcea48c4c85047d3a9fbad2b9e8,,,custom,,,,,,,?,,,,,,,,,,,,
"Final Fight LNS",,f51cd534705c3a7b557389eddd677822062139bb,,,"Final Fight LNS Ultimate",,,v4.0,2019/12/14,"LNS Team",xw,!,,,,,,,,,,,,
Viriax,,f588bd3bce8da4afd395e22dfd870b946ad011a8,,,,,,,,,,?,,,,,,,,,,,,
"Super Mario Bros. X",,f59750923c41058dcf4643e986eae9340e153320,,,,,,"v1.3.0.1 3 - 2014/02/01",2014/02/01,,,?,,,,,,,,,,,,
"Graveyard Keeper",,f60ca2134848abdc0bbbdb31b6f8c4270059914b,,,unins000,,,,,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,f7162e802b8986a0b502217429a4ef7f75ac082d,,,INSTALL,,,,,,,?,,,,,,,,,,,,
"Mortal Kombat Triology",,f81232ed7258668b74b514bd08298d1511500a7b,,,UVCONFIG,,,,,,,?,,,,,,,,,,,,
"Final Fighter",,f82f79dc2d8c48d131007ed868d4f0cd993bf573,,,,,,v0.7.0,,,,?,,,,,,,,,,,,
"Butt & Beavis Golf",,f83b16109dd7ad829faebf8e8daaddc90e13adf4,,,GOLF,,,,,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,f851b366870bb10e31417f0c12721c87bcbcf4fc,,,sws,,,,,,,?,,,,,,,,,,,,
"Touhou 9.5: Shoot the Bullet v1.00a",,f88397169bcf1ae9871e74b546a89691ab5ec51e,,,custom,,,,,,,?,,,,,,,,,,,,
"Holotz Castle",,f8b6261537b3f8a2233abb45996f02d369bbe024,,,,,,v1.3.10,,,,?,,,,,,,,,,,,
"Star Wars Rogue Squadron",,f8cce8404ff6a551bc974bde68286bc191b782fa,,,ROGUE,,,,,,,?,,,,,,,,,,,,
"The Binding of Isaac Rebirth Plus",,f9251409bf06fb1a5c2823087277baf4749ae34d,,,unins000,,,,,,,?,,,,,,,,,,,,
"World Fell Silent",,f948ec2a2d14b71fc07479c405c92e90df38c766,,,wfs_gm7,,,,,,,?,,,,,,,,,,,,
"Alltynex Second",,f9a7cc74455a971fa372a56df1675df982d869eb,,,Config,,,,,,,?,,,,,,,,,,,,
"Midtown Madness",,f9cfddf30257dce4c588c5f4f924ff6e7f9179ec,,,,,,,,,,?,,,,,,,,,,,,
"PC Sensible World of Soccer: Total Pack",,fa105b1262973133356112df7c75405b9740a098,,,swos_db_finder,,,,,,,?,,,,,,,,,,,,
"Tails Gear",,fa4f555680c833f28065c3f8861e8be6afb7d9f8,,,,,,v1.0,,,,?,,,,,,,,,,,,
"TranscendPang v1_10",,fa5a3c7f1ee31417966b3bf8be6f991fd4b57293,,,TranscendPang,,,,,,,?,,,,,,,,,,,,
"Skool Daze: Klass of '99",,fb131fe6387ace7dd454e0c12a18bfc8e3d85d51,,,,,,v1.0.06,,,,?,,,,,,,,,,,,
"Touhou Contra",,fc39f0fd1b1f6a42c65bf451cda1d8d7e2d752ea,,,,,,v0.10,,,,?,,,,,,,,,,,,
DOSBox,,fc50443ac219a5ca2f452850a8b42cc97f7b0597,,,,,,v0.74,,,,?,,,,,,,,,,,,
"Redneg 3 Stars",,fcd4adfb873f1a96cdaf1bb2404577bef91f5b8d,,,,,,v1.05,,,,?,,,,,,,,,,,,
"Neon Abyss",,fd1fb198f08ca24585f9da214847f039ccae7e33,,,NeonAbyss,,,,,,,?,,,,,,,,,,,,
"Cirno and Letty's Xmas",,fd3831a47001f491d662062e73e97fcf2bc59bbf,,,x05_cfg,,,,,,,?,,,,,,,,,,,,
"Sapphire Spirit DL",,fd7b9aa4f93b77d87da8350000850ce200b5f819,,,keyconfig,,,,,,,?,,,,,,,,,,,,
"Touhou 10: Mountain of Faith",,fdf5211a19bdc78ffb7287152ea178ab5620f787,,,custom,,,,,,,?,,,,,,,,,,,,
"The Binding of Isaac Rebirth Plus",,fe19896f4112e0de39cbe62fc98fbb8e8dd52d3d,,,,,,,,,,?,,,,,,,,,,,,
"House of Death",,fe40ea01c5567016bb6d316a3c0d87c14bf49822,,,thotdrun,,,,,,,?,,,,,,,,,,,,
"Incredible Machine 3.0",,fe7a3cac08b33b59dd24bdf9e729735f18aec9f7,,,_MSSETUP,,,,,,,?,,,,,,,,,,,,
"NetHack v3.4.3",,fe7f7482be6425d96b7ed3a38cd17e4b97751085,,,,,,"v3.4.3 Windows",,,,?,,,,,,,,,,,,
"Don Ceferino Hazaña",,fe8a515b0ff5f800239b7db64b2841eebc576b44,,,"Don Ceferino Hazaña: Options",,,v0.97.8,,,,?,,,,,,,,,,,,
"Cave Story",,fedb0cada0700f91a56aaf9c7a956acf2c0eff2a,,,DoConfig,,,,,,,?,,,,,,,,,,,,
"Not Tonight",,fee0150c1ee04c279d4824b470e197fffac03213,,,NotTonight,,,,,,,?,,,,,,,,,,,,
"Mash Man",,fef8f9682eb45b0763e9b47fd6377f8f239cfbe2,,,,,,v1.0,,,,?,,,,,,,,,,,,
"Touhou Koumakyou: Embodiment of Scarlet Devil 3D",,ff186b8bdb859dd99b4a05630c03303948947f61,,,,,,v1.00f,,,,?,,,,,,,,,,,,
"Phantomasa Redux",,ff3796794e09df4e8551c11ccdfb8d9aa6a8d2e3,,,,,,,,,,?,,,,,,,,,,,,
Slashers,,ff63704620eca1ea7393cdb12b06418a9289ed6e,,,,,,v0.5a,,,,?,,,,,,,,,,,,
RSP,,ffcff0d5a03ec13e6811c61ca9d0e08c859b0a7f,,,,,,v1.1,,,,?,,,,,,,,,,,,
"White Xmas",,fff97b36189310bcf67fa854c79f5de5e687f08e,,,,,,,,,,?,,,,,,,,,,,,
