"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Sky Kid",,2b19a755dbdf96c5857a5b772137785b906480b3,,,,,,"U; !",,,,?,,,,,,,,,,,,
"Megaman V",,2b1b4ed94ebc32314930d646f576cbd708c4fab8,,,"Mega Man 5",,,,1992/12,Capcom,us,,"iNES title",,,,,,,2,,,,
@,,2b22c31d44fdc2423704a4ccaba9f05c1268c660,,,"Super 1000000 in 1",,,,199x,@,xa,@,,,,,1,,"enu only",1,,,,
"Life Force",,2b2ba3695983f8b031db1bf211da9b4e6a0c6deb,,,Salamander,,,,1987/09/01,Konami,jp,b,"b 2",,,,,,,,,,,
Seicross,,2b2d83c10426821b6ef62a5b11606531c5427d00,,,,,,,1988/10,FCI,us,o,"o 1; iNES title",,,,,,,"Mindrape & EFX",,,,
"Kamen no Ninja: Akakage",,2b2f885ebac54689a0590a1babb0ed96958b2264,,,,,,,1988/05/20,"Touei Douga",jp,,"iNES title",,,,,,,"Mindrape & EFX",,,,
"Megaman III",,2b30d9cfc3f40546edd44c4b396c73d4ed458640,,,"Rockman 3: Dr. Wily no Saigo!",,,"J; t2",,,,?,,,,,,,,,,,,
Cabal,,2b3d6ddc7be56c06be244189b6350a967538a0f0,,,,,,,1990/06,"Milton Bradley",us,,"iNES title",,,,,,,Vimm,,,,
"!Public Domain",,2b3de054652e60ad213bfffb831574c4b2fc9428,,,"Demo3 for Mapper 5",,,PD,,,,?,,,,,,,,,,,,
"Kouryuu Densetsu Villgust Gaiden",,2b485675298722c4c0eaed0f3c705ff5c1b8a73d,,,,,,,1993/07/30,Angel,jp,,,,,,,,,,,,,
"Ide Yousuke Meijin no Jissen Mahjong",,2b4a85e949e1cc8a952e268bfa0bd0c3a56de94d,,,,,,"J; o1",,,,,,,,,,,,,,,,
"Legend of Kage",,2b4d1ee341eb378f01659eeeb05708f05a37afb4,,,"Kage no Densetsu",,,"J; hM03; t4",,,,?,,,,,,,,,,,,
@,,2b504e3167df065e6348b24a98ac0c3d7e2b743b,,,"Tecmo Super Bowl: HTL Season 1 Week 04",,,,200x,"Hardcore Tecmo League",us,@,"Tecmo Super Bowl",,,,,,,1,,,,
"Clu Clu Land",,2b51331178a5aedf0b865e84de7cf610c4bb2e05,,,,,,,1984/11/22,Nintendo,,o,"o 1; iNES title",,,,,,,Vimm,,,,
"Super Mario Bros.",,2b5135b41e78505abf5489a2ab52faefee4a65fa,,,"Mario Tower",,,"SMB1 Hack",,,,,,,,,,,,,,,,
"Super Mario Bros.",,2b539cff914338ab05a1b6d00c2f5373c325896f,,,"Gokudo Mario Returns!",,,"SMB1 Hack; a1",,,,?,,,,,,,,,,,,
"Maniac Mansion {J}",,2b59406b5e2ffc69168259e67a31a80bcf45c222,,,,,,,1988/09/13,Jaleco,jp,b,"b 1",,,,,,,,,,,
"Ikari III: Rescue",,2b5b7de5e9648afc20da46f428fdee4e87f21fce,,,"Ikari III: The Rescue",,"Ikari 3 - Rescue",,1991/02,SNK,us,,v1.0,,,"fr KS151",,,,,,,,
Pinball,,2b5dd766f5d080cc5a513e776933d3b16fb5239f,,,,,,,1984/02/02,Nintendo,"jp,us",,"iNES title",,,,,,,Vimm,,,,
"Kart Fighter",,2b6df992229abc7d014023208c365d0eb8f7f36e,,,,,,,199x,,xa,,,,,ko,1,,,,,,,
"Simpsons: Bart vs. the Space Mutants",,2b6e7cfadb7c413a95388958c3189431324a521b,,,"The Simpsons: Bart vs. the Space Mutants",,"Simpsons - Bart vs. the Space Mutants","v revPRG0",1991/02,Acclaim,us,,"iNES title",,,,,,,Vimm,,,,
Volleyball,,2b711242f71bdee2a9ec5045c4863b2b030bbbd8,,,,,,,1987/03,Nintendo,,,v.finale-20011113,,,"it ZombiKiller",,,,,,,,
"Taiwan Mahjong 16",,2b71cf44c61be4e06b6f69502529d211371bcace,,,"Taiwan 16 Mahjong",,,,1989,Sachen,tw,a,"a 1; SA-001",,,,1,,,,,,,
"G.I. Joe: Real American Hero",,2b76f14056e2d8eb808b2fafa73607e7fb61b067,,,"G.I. Joe: A Real American Hero",,,,1991/01,Taxan,us,,,,,"fr Falsh PV",,,,,,,,
"Klash Ball",,2b791921f36329b824ca2672acf7a6a91c65f8fd,,,,,,,1991/07,Sofel,us,,,,,,,,,,,,,
"Super Mario Bros. 3",,2b7a66528bffe861acc14cc69d632ddd5a35689b,,,"Super Mario Bros. 3 Challenge!",,,"v 9.1",2000/06/01,X-4000,,,"Super Mario Bros. 3 Rev PRG0",,,,,,,1,,,,
"Fantastic Adventures of Dizzy",,2b7e29e328cb12dc3d1884860dc367399dfea22b,,,"The Fantastic Adventures of Dizzy",,"Fantastic Adventures of Dizzy","Aladdin Deck Enhancer; US",1991,Camerica,,,,,,,,,,,,,,
"Jajamaru Gekimaden: Maboroshi no Kinmajou",,2b83eddd45aef4d360afd924c6688c34a4c3b3f6,,,,,,,1990/05/29,Jaleco,jp,,v0.1-20000415,,,"en Ethereal Productions",,,,,,,,
"King's Knight",,2b8b103c1fe0e0dbb9b05aa54a0bdf35b1f77f73,,,,,,,1987,FMG,jp,,,,,,1,,,,,,,
Pac-Man,,2b8b472a2739b75e74df2312b1b85ed1e50ddc39,,,,,,,1993,Namco,eu,,v.Final,,,"fr KS151",,,,,,,,
"EarthWorm Jim 2",,2b8c17449627b326d8228e5ae68e7587954a0096,,,"Earth Worm Jim 2",,,,199x,,xa,a,"a no copyright",,,,1,,,,,,,
"Lode Runner",,2b8c647eb5e2688b214c92f164222952975e28cb,,,,,,,1984/07/31,Hudson,jp,o,"o 1; iNES title",,,,,,,3,,,,
"Ultraman Club 3: Matamata Shutsugeki!! Ultra Kyoudai",,2b92db3fdf71e9c702ed345a6f6fff42922da83d,,,,,,,1991/12/27,Yutaka,jp,,,,,,,,,,,,,
Pac-Man,,2b974bb98afdb110a6bc19b6bf90c2dffff9f57c,,,,,,,19xx,,jp,,"iNES title",,,,1,,,3,,,,
@,,2b978b92de8182f69d59edb79f79eabf4337026d,,,"Hao-Kun no Fushigi na Tabi",,,,1987/05/01,Square,jp,@,,,,,,,,,,,,
@,,2b9b55af5b4a9b62012016bd973a7a6aabba9866,,,"Super Chinese",,,,1986/06/20,Namco,jp,o,"o 1",,,,,,,,,,,
"Tecmo Super Bowl",,2b9d189908ff2d566b9a31b89eaf5b9126692ac8,,,"World Tecmo League S8 Week 00: PreSeason",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
"Quattro Arcade",,2b9e3fa8ce804c32914b4a9621f4cacccb08e383,,,,,,,1992,Camerica,us,u,"b 1; u 1",,,,,,,,,,,
Platoon,,2ba232141fa7d7a45e8dcc171067c0f465ef7f9b,,,,,,"VS; b1",,,,?,,,,,,,,,,,,
"Super Mario Bros.",,2ba4f1b2cab7c4cfcdfdec63a091eb545376f4ab,,,"Medievel Bros",,,"SMB1 Hack",,,,,,,,,,,,,,,,
@,,2bab72f679352c72ccd0079404672403c410130e,,,"Tecmo Super Bowl: TCAA Season 3 Week 07 Monkey",,,,200x,"Tecmo Collegiate Athletic Association",us,@,"Tecmo Super Bowl",,,,,,,1,,,,
"Nuts & Milk",,2babcb9a7a35738670b6da170bc82ce6ffde4345,,,Maluex,,,"Nuts & Milk Hack",,,,,,,,,,,,,,,,
"Super Mario Bros. 3",,2bb5ce6d2b5d217b589690be4457bc7977b2be9a,,,,,,"v revPRG0",1990/02,Nintendo,us,,,,,sv,,,,,,,,
"Super Mario Bros.",,2bb65eca449f5814fac66a3030aeed2ce8b04f15,,,"Super Mario Always Big by AP",,,"Extra Version; SMB1 Hack",,,,,,,,,,,,,,,,
@,,2bb671f91c6d7085d9a038381079d9628379288d,,,"Kieta Princess",,,,1986/12/20,Imagineer,@,@,IMA-KIE,1,,,,,,,,,,
"Kung-Fu Heroes",,2bbc5e1049ec73769a5a79e6f2129777f3580118,,,,,,,1989/03,"Culture Brain",us,b,"b 2",,,,,,,,,,,
"Quattro Sports",,2bc2227149be4d6ba5479945cd26f842bc76976a,,,,,,,1992,Camerica,us,,"iNES title",,,,,,,Vimm,,,,
"Tecmo Super Bowl",,2bc340b67e3e7d431f55cfc674fe48d7b2b8f912,,,"Online Tecmo Football League S11 WAS-TB Week 6",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
"Monster Party",,2bc8244cab439ac20baa4724e8a92748d4e430e1,,,,,,,1989/06,Bandai,us,,,,,,,,,,,,,
"Disney's The Little Mermaid",,2bd4387266af70fdb0c6af84df4f956c82429db6,,,"Little Mermaid",,,,199x,,jp,,,,,,1,,,,,,,
"Hana no Star Kaidou",,2bd8b0f5c20b8cc682377bb10b100f77b559c62b,,,,,,,1987/03/17,"Victor Ongaku Sangyou",jp,,,,,,,,,,,,,
"Tecmo Super Bowl",,2bdb8467d50348a9903de2e7d6843aaf4cfcca01,,,"Tecmo Elite S6 Week 20",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
"River City Ransom",,2bdf827e275515abc659ce3c5e1232254162c06b,,,"Stick River City Ransom",,,Hack,,,,,,,,,,,,,,,,
"Field Combat",,2bdf98ff6df5fe86d20a294ab73389a8959ed542,,,,,,,1985/07/01,Jaleco,jp,o,"o 1",,,,,,,,,,,
"Silent Assault",,2bdfaa5d4482557211a3debae5569b5fe5bc3f8f,,,,,,,1990,"Color Dreams",us,,,,,,,,,,,,,
"Super Mario Bros.",,2be02f7e0df627bd427a4878e8f9dd96342c1b26,,,"Mario 98",,,"SMB1 Hack",,,,,,,,,,,,,,,,
"Wayne Gretzky Hockey",,2be91df36a683e1e09f3f897ba5170fff22f2ac7,,,,,,,1991/01,THQ,us,b,"b 1",,,,,,,,,,,
@,,2bebe0522c80568dbc905fe4746e59e9488e1e20,,,"Dragon Slayer 4: Drasle Family",,,,1987/07/17,Namco,jp,b,"b 2",,,,,,,,,,,
"Donkey Kong",,2bf6e865a7adc9a34c717344b9bfef0acac8477c,,,,,,"v revPRG1",1983/07/15,Nintendo,"jp,us",,v1.0-20030121,,,"el Greek Roms",,,,,,,,
"Drac's Night Out",,2bfb09932be1e547ffe5bd62b0cc6bd1f0c55ff2,,,,,,"Language proto",1991,"Parker Brothers",us,,,,,,,,,,,,,
"Binary Land",,2bfc39795bdf3dd0d9d674596641e8b226aeb136,,,,,,,1985/12/19,Hudson,jp,,v.20060421,,,"zh MS emumax",,,,,,,,
"Castle Quest",,2c07ebc9f615c4c1569fd13594f6621ddeab04c7,,,,,,,1990/05/18,Hudson,jp,!,,,,,,,,,,,,
@,,2c09d21389533a76cee9f4a4ac457e87f5a0438c,,,"Tecmo Super Bowl: TE Season 4 Week 09",,,,200x,"Tecmo Elite",us,@,"Tecmo Super Bowl",,,,,,,1,,,,
"Kick Master",,2c0c6869fdedf194dc7c34b037a19f40d63cbe9a,,,,,,,1992/01,"Taito Software",us,,,,,pl,,,,,,,,
"Attack of the Killer Tomatoes",,2c0d12c7483021006bf6ab8e422f39cfc14f36e6,,,,,,,1992/01,THQ,us,b,"b 5",,,,,,,,,,,
"Moon Crystal",,2c0e730ea3487f65084a91744593fc7fcf4336a5,,,,,,,1992/08/28,Hector,jp,,v1.0,,,"en AWJ",,,,,,,,
"Family Fun Fitness: Stadium Events",,2c11f882029338344555c0b636fd3303f7fbcc6a,,,,,,,1987/09,Bandai,us,b,"b 1",,,,,,,,,,,
"Be-Bop-Highschool: Koukousei Gokuraku Densetsu",,2c1426a68e3f5a7b96618620f0c0e4690e92cded,,,,,,"J; hFFE",,,,,,,,,,,,,,,,
"Dragon Warrior",,2c148c533e0b05c069ff7f4f964d35a69a5d3b20,,,"Dragon Warrior Trip V1.0",,,"Hack; a1",,,,,,,,,,,,,,,,
"Final Fantasy II",,2c16ba1f094f895359e95bad8a841e7f7ea7236c,,,,,,"Language proto",1991,Squaresoft,us,,,,,,,,,,,,,
@,,2c1b4d2315214cd372d9aa93b91dca86bd3ed068,,,Soccer,,,,1985/04/01,Nintendo,"jp,us",b,"b 2",,,,,,,,,,,
"Mario Bros.",,2c1cf5953e38d0982bbbda6d478fcdbc2edc1c8c,,,"Dark Cecil Bros",,,"Mario Bros Hack; o2",,,,,,,,,,,,,,,,
"Bashi Bazook: Morphoid Masher",,2c1e7266bcbe9e15a4e054138382a791e844b700,,,"Bio Senshi Dan: Increaser Tono Tatakai",,,,1987/09/22,Jaleco,jp,,"mapper 66",,,,,,,2,,,,
"Super Mario Bros.",,2c241939c51fe1cb68321fe05ff5ff86b4bd3b11,,,"Super Mario Bros: For Hardplayers",,,"SMB1 Hack",,,,,,,,,,,,,,,,
"Donkey Kong",,2c2921d7ca50110ac0c9448581c42e6c802efb67,,,"King Koopa Arcade",,,"Donkey Kong PRG1 Hack; o1",,,,,,,,,,,,,,,,
"Galaga: Demons of Death",,2c2ca50596f5a1ca40277296f9c0b42c26375cb7,,,Staraga,,,"Galaga Hack; o1",,,,,,,,,,,,,,,,
"Hon Shougi: Naitou 9 Dan Shougi Hiden",,2c2e093524216b52900ba6a4f802283490136c99,,,"Naitou 9 Dan: Shougi Hiden",,,,1985/08/01,Seta,jp,,"iNES title",,,,,,,2,,,,
"Kirby's Adventure",,2c35b24edf2b4dad34dd245e96353a4f613d3f50,,,,,,,1993,Nintendo,fr,,,,,,,,,,,,,
Puzznic,,2c35fe417679713f9925f1dba0ba8e3bd319f5cd,,,,,,,1990/11,"Taito Software",us,,,,,,,,,,,,,
"Digital Dragon",,2c39c107855b9ad9358748266e3e57e8efa4638d,,,,,,,199x,,xa,,,,,,1,,,TPU,,,,
@,,2c3ff158c3716abb66677d149b3e1d23993c1bfe,,,"Zelda no Densetsu: The Hyrule Fantasy",,,"Language proto",1985/12/28,Nintendo,@,b,"b 1",,,,,,,,,,,
"Lode Runner",,2c41d60edc760e44f97e2bd02de0c8e0f7d7181a,,,"Mario Runner",,,"Lode Runner Hack",,,,?,,,,,,,,,,,,
"Dian Shi Ma Li",,2c472037bf30ae854c309c444d7371291d19bb04,,,,,,,199x,,tw,b,"b 1",,,,1,,,,,,,
"Megaman VI",,2c48f9aecb6a02af47d78608fd6d5a29d1d3e665,,,"Rockman 6: Shijou Saidai no Tatakai!!",,,"J; T+Chi_SKY LEAGUE",,,,?,,,,,,,,,,,,
@,,2c4dfc2e0a234157e337cbb0b5cccf3b8c63d68f,,,"Honey Peach: Mei Nu Quan",,,,1990,Sachen,tw,a,"a 1; SA-006",,,,1,,,,,,,
"Booby Kids",,2c53e7faccca977c7af4e9c57eb9d27654c092f2,,,,,,"J; hFFE",,,,,,,,,,,,,,,,
"Ganbare Goemon Gaiden: Kieta Ougon Kiseru",,2c582c2b2b9b9ea676f34ddb133fa6cb339cfef9,,,,,,,1990/01/05,Konami,jp,,"mapper 17",,,,,,,1,,,,
"America Oudan Ultra Quiz: Shijou Saidai no Tatakai",,2c6180f5e10aadfd19c4b138ed5eb0574350df3d,,,"アメリカ横断ウルトラクイズ: 史上最大の戦い",,"America Oudan Ultra Quiz - Shijou Saidai no Tatakai",,1991/11/29,Tomy,jp,,"enlarged rom",,,,,,,1,,,,
"Cyber Stadium Series: Base Wars",,2c625bf43b1885ad4d72854f1ef5f758267cef77,,,,,,,1991/06,"Ultra Soft",us,b,"b 1",,,,,,,,,,,
Arkanoid,,2c6c258a7d46455988c4af74dc89bfb741336352,,,,,,,1987,FMG,jp,,,,,,1,,,,,,,
"Terra Cresta",,2c6f2d960dbefdfaead76fae795526a6c12cd1d1,,,,,,,1990/03,"Vic Tokai",us,,,,,,,,,,,,,
"Battle City",,2c75b7b76b63af1686df7ef84072e8a58178b0d4,,,"Battle City 2",,,"Warpman Hack; T+Rus_Magicteam,Djinn",,,,?,,,,,,,,,,,,
"Kyouryuu Sentai Zyuranger",,2c76856d6d2184140b2abb61f9efb127a5d706ee,,,,,,,1992/11/07,Angel,jp,,,,,,,,,,,,,
"Super Mario Bros. 3",,2c794aa23c91360fd7a63775edd1dbcbdc75e5e6,,,,,,,19xx,,jp,a,"a 1",,,,1,,,,,,,
Bomberman,,2c7e436cc364e8f7515287ec91cb3911a7951af8,,,Bubbleman,,,,,,,,,,,,,,,"Bomberman Collection",,,,
Conflict,,2c8139d37040bea13edc086ff56b2b0800ccfd75,,,,,,,1990/03,"Vic Tokai",us,,"iNES title",,,,,,,Vimm,,,,
"Tashiro Masashi no Princess ga Ippai",,2c819f4b12eb53662bcf86a3f00022803c442102,,,,,,,1989/10/27,"Epic-Sony Records",jp,,"enlarged rom",,,,,,,1,,,,
"Rescue: Embassy Mission",,2c82b7cc44e780b7482bb4868893f5a6e8df71d5,,,"Hostages: The Embassy Mission",,,,1989/12/01,Kemco,jp,,,,,,,,,,,,,
"Shounen Ashibe: Nepal Daibouken no Maki",,2c83abcfe4d3301d7e054f040f03493e7a0e64bb,,,,,,,1991/11/15,Takara,jp,,,,,,,,,,,,,
"Final Fantasy II",,2c8b632b92d99b2b1ebc0b468f201623621e6304,,,,,,,1988/12/17,Square,jp,,"mapper 2, trans v1.02",,,"en Neo DemiForce",,,,1,,,,
"Don Doko Don 2",,2c9ae76c9a274bc0591375e07ab51843766262a5,,,,,,"J; t3",,,,?,,,,,,,,,,,,
"Dragon Ball Z III: Ressen Jinzou Ningen",,2ca1a4d285e5aaac374f3f36f6b758f3bdd1d726,,,,,,,199x,,jp,b,"b 1; FFE copier",,,,1,,,1,,,,
Cabal,,2ca85d4d144a9c61bc9e14580b66ebcc68b7dab9,,,,,,,1990/06,"Milton Bradley",us,,,,,,,,,,,,,
Excitebike,,2ca91ab57e226777311dd218827ba064282ffcfc,,,,,,,1984/11/30,Nintendo,"jp,us",o,"o 1; iNES title, trans 99%-1996",,,"pt EmuSamba",,,,Riddler,,,,
"Tecmo Super Bowl",,2caf4274b5e96798178ee7e8b9a9c87defd81949,,,"High Speed Tecmo League S11 Playoffs Negb",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
Shadowgate,,2cb089d9ef70c966ad0d80e2783301e48b77a9cc,,,,,,"G; !",,,,?,,,,,,,,,,,,
"NES Test Cart",,2cb4d0766c3e475ac102cc3c73edf9bf138d435d,,,"NES Test",,,,19xx,Nintendo,us,,,,,,,,,,,,,
"Gremlins 2: New Batch",,2cb634f2b791db28ccb3903ae748c0331902e402,,,"Gremlins 2: The New Batch: The Videogame",,,,1990/10,Sunsoft,us,u,"u 2",,,,,,,,,,,
"Super Mario Bros.",,2cb79f0375bac7ecdf23a365ed5663ce81f711eb,,,"Super Purin Bros.",,,,2000/11/19,Yuifa,jp,,"Super Mario Bros.",,,,,,,1,,,,
"Bakushou!! Jinsei Gekijou 3",,2cbe437a779bbf5febf9dd2c59638072f4eb3d7d,,,,,,,199x,,jp,,"mapper 4",,,,1,,,1,,,,
"Super Spy Hunter",,2cc0b34fbdaf582979ad96fafd95978cb2a7e1b1,,,,,,,1992/02,Sunsoft,us,b,"b 2",,,,,,,,,,,
"Super Mario Bros. 3",,2cc3cb09a0a40cd62670b429285a85a4edae772d,,,"Super Mario Bros. 3 Challenge!",,,"v 6.3b",1999/08/20,X-4000,,,"Super Mario Bros. 3 Rev PRG1",,,,,,,1,,,,
"Super Mario Bros. 2",,2cc50e77f1339a5f5e7cda096454b4f01b8daff2,,,"Tie Fighter 2",,,"Older; SMB2 Hack",,,,,,,,,,,,,,,,
Gyromite,,2cc61d25e2f87e40a893e7e8af0fb426a7fefbd7,,,,,,,1985/08/13,Nintendo,,a,"a ka Robot Gyro in Jpn, tr v.100%",,,"fr Moryson",,,,,,,,
Thunderbirds,,2cd193b1f151cb345dfd7bb1e01ecd43410f1e4b,,,,,,,1989/09/29,"Pack-In Video",jp,u,"u 1",,,,,,,,,,,
"Michael Andretti's World GP",,2cd8a26184fb7761186d7b0b0c9335abe5354cb1,,,"Nakajima Satoru: F-1 Hero",,,,1988/12/09,Varie,jp,u,"u 1",,,,,,,,,,,
"Saiyuuki World",,2cdc5ff3ec86519e88b84803c85ace8afdf9a22c,,,,,,"J; t1",,,,?,,,,,,,,,,,,
"Fighting Road",,2ce010bfe7bfed1f4316e393b389a67619b253ac,,,,,,,1988/12/13,"Touei Douga",jp,,,,,,,,,,,,,
"Shadow of the Ninja",,2ce1013a485bcc982a33da38146deb815cac735f,,,"Blue Shadow",,,,1991/07/25,Taito,eu,,v1.1-27042002,,,"it It.Unknown",,,,,,,,
"Herakles no Eikou II: Titan no Metsubou",,2ce207edabf86fe7d73a79daec21b5051be13b01,,,"Herakles no Eikou 2: Titan no Metsubou",,,,1989/12/23,"Data East",jp,,,,,,,,,,,,,
"Totally Rad",,2ce2b513c7830907d33f8db6d46c84a4f2f31d39,,,,,,,1991/03,Jaleco,us,,v1.2,,,"pt BR Games",,,,,,,,
"R.B.I. Baseball",,2ce2b659cfa0cc76580896a6ed19f4a1f9c525e2,,,"R.B.I. Baseball: Fantasy Baseball League III Week 06 Fixed Uniform Color by Dee-Nee Forums",,,Hack,,,,?,,,,,,,,,,,,
"Magical Taruruuto-kun: Fantastic World!!",,2ce3da7419ae9d6214008e8a5cef2f0c70f70704,,,,,,"J; PRG1; o1",,,,?,,,,,,,,,,,,
Crystalis,,2ce7857e1bd4aafd9ef1341fb3f7d3a8843a3e78,,,"God Slayer: Haruka Tenkuu no Sonata",,,,1990/04/13,SNK,jp,,,,1,,,,,,,,,
"Deep Dungeon IV: Kuro no Youjutsushi",,2ce806238e5f483e3b0a073ef6a567cc4a06948e,,,"Deep Dungeon IV: 黒の妖術師",,"Deep Dungeon 4 - Kuro no Youjutsushi",,1990/04/06,Asmik,jp,,,,,,,,,,,,,
"King of Kings: Early Years",,2ce9b9985aae82c4104cc53f128f8af6a0013799,,,"King of Kings: The Early Years",,,"v 1.3",1991,"Wisdom Tree",us,,,,,,,,,,,,,
@,,2cecd0329d18cfd2d32f7b503a42595a20d3ef0e,,,Gauntlet,,,,1988,Tengen,us,@,"iNES title",,,,,,,Vimm,,,,
Castlevania,,2cf22679257b6ecd32aa5d52188ee144aae00a16,,,,,,"v revPRG1",1987/05,Konami,us,,v1.0,,,pt,,,,,,,,
"Space Invaders",,2cf49eeef5a604c818640ada3d589445e3c44035,,,,,,,1985/04/17,Taito,jp,o,"o 1",,,,,,,,,,,
"Super Mario Bros.",,2cf74db468bfd6184c52cfff27997078dc48ae48,,,"Super Duper Mario Bros",,,"SMB1 Hack; o1",,,,,,,,,,,,,,,,
"RoboCop 3",,2cf94b1a7c82e3b81aa47963bb5f2cd822715d8e,,,,,,,1992/08,Ocean,us,,"iNES title",,,,,,,1,,,,
"Who Framed Roger Rabbit",,2d0637add8d84be3e1cb754a91346afa502904cd,,,,,,,1989/09,LJN,us,,,,,,,,,,,,,
"Super Mario Bros. 2",,2d07f27d4dbf86168e41e801a2b77d77a1ab5a6c,,,,,,"U; PRG0; T+Swe1.0_TheTranslator; a1",,,,,,,,,,,,,,,,
@,,2d0ade049ad12a7ba5bf0bfa3de5d5c74839c027,,,"Tecmo Super Bowl: TE Season 2 Week 19",,,,200x,"Tecmo Elite",us,@,"Tecmo Super Bowl",,,,,,,1,,,,
"Shadow of the Ninja",,2d0ebdcb0b380c5ae655b168d386d9a44d94666c,,,"Blue Shadow",,,,1991/07/25,Taito,eu,,"iNES title",,,,,,,Vimm,,,,
Karnov,,2d0fd5754f2ce40127b16ebf3c04a9582dd6238e,,,,,,"J; b1; o1",,,,,,,,,,,,,,,,
"Karaoke Studio",,2d1024f16879c741a54b6d11e005a0a453c2a4a5,,,"Karaoke Studio Senyou Cassette Vol. 1",,,,1987/10/01,Bandai,jp,,,,,,,,,,,,,
"Megaman II",,2d205b242a95683018fbed8d784a1f6ed38596ec,,,"Megaman NEO",,,"Megaman II Hack",,,,,,,,,,,,,,,,
Rollergames,,2d24a521277216c0c101e20cd288eeedc10737db,,,,,,,1990/09,"Ultra Soft",us,b,"b 1",,,,,,,,,,,
"!Multi-Game Pirate Carts",,2d24ce0aba32f8339c62c7dd4edf0dce2843c1e9,,,"New 4-in-1 Supergame",,,"YH4239; p1; U; !",,,,?,,,,,,,,,,,,
@,,2d264c9963197c69df96c3fd9d8dbeefbbe2c8be,,,Xevious,,,,1990/05/18,Namcot,@,@,NDS-XEV,,,,,,,,,,,
@,,2d2cc8ac9ffbc62c1db3bae54d12033bd5b9be9b,,,"Mario Bros.",,,,1983/09/09,Nintendo,"jp,us",b,"b 2",,,,,,,,,,,
"Three Stooges",,2d2dd56f453715fc2fd8d0abf95bc2459f1d6082,,,"The Three Stooges",,"Three Stooges",,1989/10,Activision,us,,"iNES title",,,,,,,2,,,,
"!Public Domain",,2d2df9da613f8c253cf6e18d1eac75fd2d1f7c0b,,,"MMC1 Mapper Test v0.01: SGROM",,,"Copyright Public Domain",2006,"Yerrick, Damian",,,,,,,,,,,,,,
"Tecmo Super Bowl",,2d2f8d30853781df81ec3591b2ef521ff979bb30,,,"Online Tecmo Football League S10 TB-ATL Week 1",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
@,,2d352a8345e650fd556386f2922b0f2d9d8d9a59,,,"Emi-chan no Moero Yakyuuken!",,,,1987,"Super PIG",jp,@,v1.0,,,"en Laxidman - Spinner",1,,,,,,,
"Megaman V",,2d3f96597ccbd965c68127403340537a87a47e68,,,"Rockman 5: Blues no Wana!",,,"J; t1",,,,?,,,,,,,,,,,,
"Megaman IV",,2d3fc452815b41d6781ec908e0a8fdf2437ed866,,,"Rockman 4: Aratanaru Yabou!!",,,,1991/06/12,Capcom,jp,b,"b 1",,,,,,,,,,,
"Tecmo Super Bowl",,2d5433ca340243a6daea408b7e87c836d14cd17f,,,"Coaching Institute of America S1 Week 01",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
"Tecmo Super Bowl",,2d54565dbcda74ec592ef43fd3ad117d63c1d9a2,,,"Good as Grogan S1 Week 01",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
"Tecmo Super Bowl",,2d5716f8b8f6d2ce9e37fe060da194f1076ba559,,,"Hardcore Tecmo League S1 Playoffs Week 2",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
"Famicom Jump II: Saikyou no 7 Nin",,2d5bf331c7562995aae18e61b4f212b13c0db374,,,,,,,1991/12/29,Bandai,jp,,"enlarged rom",,,,,,,2,,,,
"Bubble Bath Babes",,2d6a73d9550a571e122fb351dc712ac597d2c81a,,,"Soap Panic",,,,1991,"Hacker International",jp,b,"b 2",,,,,,,,,,,
@,,2d6dd1e14eb9fe62965cf04554c18bf72f4a68f0,,,"Tecmo Super Bowl: TCS Season 6 Week 05",,,,2006,"Tecmo Championship Series",us,@,"Tecmo Super Bowl",,,,,,,1,,,,
@,,2d7179feb345b4f7f01fdc14ab7cd3ad735330c5,,,"Tecmo Super Bowl: STL Season 2 Week 03",,,,200x,"Sois Tecmo League",us,@,"Tecmo Super Bowl",,,,,,,1,,,,
"Tecmo Super Bowl",,2d72c140a45c120025cae9b2b3b1454cb98f2133,,,"Hardcore Tecmo League S1 Week 13",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
"Shin Moero!! Pro Yakyuu",,2d733838bcea32ce5af2a75bd4ad89c5c06eb538,,,,,,,1989/07/13,Jaleco,jp,,,,,,,,,,,,,
"Castlevania II: Simon's Quest",,2d790c5d8f50588c24122fa5cac9bcc5d80f555c,,,,,,,1988/12,Konami,us,u,"u 4; iNES title",,,,,,,4,,,,
"Lunar Pool",,2d7afa3f42501f3d043a53c5c78bfadeff3735cc,,,"Lunar Ball",,,,1985/12/05,"Pony Canyon",jp,,,,,,,,,,,,,
