"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Ready 2 Rumble Boxing",,9e72774872fd6edd8f635bb509c5c15e4c965f61,,,,,,,1999,Midway,eu,?,,,*,,,,,,@,,,
"Off Road Challenge",,9e754ca37d69424e9f82a421d5e69d4ad73046c1,,,,,,,1997,Midway,us,!,,,,,,,,,@,,,
"Pokemon Stadium",,9e79070d77f37d461e730ee678d6c1bd3b0b0e09,,,,,,v0,2000,"Creatures | Game Freak | Nintendo",eu,?,,*,,,,,,*,@,,,
"Superman: New Superman Aventures",,9e941a7de96cbc33c54f8ce224662f1fc96ead46,,,,,,v100%,1999,Titus,us,?,,,,it,,,,,@,,,
"Doubutsu no Mori",,9e97d71c5b01684a4f3bc2839fd3dadd108ef5bb,,,,,,v2007-02-09,2001,Nintendo,jp,?,,,,en,,,,,@,,,
@,,9eab121576654fa63caa7ba3a786a1f702825b08,,,"Snowboard Kids",,,@,1997,"Atlus | Racdym",us,b,@,@,@,@,@,@,@,@,@,,,
@,,9eb80a74fd635b33798bbaeb55db591f3787022f,,,"Neo N64 Myth Menu",,,v1.2,2010,NeoTeam,@,@,@,@,@,@,@,@,@,@,@,,,
@,,9eccd95652cf6ba95f2dc78c44a26fc0832dfe35,,,Superman,,,beta,1999,Titus,@,@,@,@,@,@,@,@,@,@,@,,,
@,,9ecdb0d3fd778b751779d16fe387d865cfb57b3b,,,ScummVM-N64,,,v1.2.1-kyra,2010,"ScummVM Team",@,@,@,@,@,@,@,@,@,@,@,,,
"Chopper Attack",,9ed151fce580f875f09cb250d2bb9c18c8d549c0,,,"Wild Choppers",,,,1997,Seta,jp,!,,,,,,,,,@,,,
"Mission: Impossible",,9ee0e754b7afaf751df281b9411ec1d8f30a894d,,,,,,,1998,Infogrames,it,!,,,,,,,,,@,,,
"Pokemon Snap",,9ee1ed91ad6e00cc50e1a1513a256ccceb9a41df,,,,,,,2000,"HAL Laboratory | Nintendo",fr,!,,,,,,,,,@,,,
"Mortal Kombat Trilogy",,9f0a3b9040fb81cfb288c94acb43cebd54c21a67,,,,,,v0,1996,Midway,us,?,,,,,,,,2,@,,,
"Mario Golf",,9f0b07668b39de2708da9d0c2f732b0fe0c96946,,,,,,,1999,"Nintendo | Camelot Software Planning",us,b,,PAL,,,,,,,@,,,
"Nagano Winter Olympics '98",,9f175ce68728a8eeedba36d4a555211fcb5b5318,,,,,,,1998,Konami,us,b,,,,,,,,,@,,,
"Blast Corps",,9f18e56f39b8fa6c7b1541b3e3807495497f3513,,,,,,,1997,Nintendo,eu,b,,,,,,,,,@,,,
"Shadowgate 64: Trials of The Four Towers",,9f1a413f686032dda73be3312f452991a4e29ec9,,,,,,,1999,Kemco,eu,!,,,,,,,,,@,,,
"Killer Instinct Gold",,9f2f1c8d74b05fd789bca888ff29a2bdc6809a98,,,,,,v0,1996,Nintendo,us,?,,,2,,,,,,@,,,
"Mario Kart 64",,9f439457585146a4e1da7e1dd9104f7f94381688,,,,,,v1,1996,Nintendo,jp,!,,,,,,,,,@,,,
"Bomberman Hero",,9f5687bb16e21b74d3e0669ef4eedd968c038f6a,,,,,,,1998,Hudson,us,b,,,,,,,,,@,,,
"All Star Tennis '99",,9f782fbd203f60a03713a849e99cb830c178ffde,,,,,,v1.0,1999,Ubisoft,us,?,,,,pt,,,,,@,,,
@,,9f7dcb8ee0a918eb9b257ac9f210f0d30f9f6430,,,"Bust-A-Move 2: Arcade Edition",,,@,1998,"Acclaim | Taito",us,@,@,@,@,@,@,@,@,@,@,,,
"Turok: Rage Wars",,9f8cb190831945f6f707aa8c2b20e04fa4276795,,,,,,v0,1999,Acclaim,us,!,,,,,,,,,@,,,
@,,9f922c4bee38b103ede2c95663546c0587fa26da,,,"Retroactive 64drive Menu",,,v1.02,2011,Retroactive,@,@,@,@,@,@,@,@,@,@,@,,,
"Goemon's Great Adventure",,9f9e860816f9e2a68bb5f4f56086e0c7450c64d7,,,,,,,1999,Konami,us,!,,,,,,,,,@,,,
"Chameleon Twist 2",,9fa379d66b218228da3cbf386c91d857c677f489,,,,,,,1998,"Japan System Supply | Sunsoft",us,!,,,,,,,,,@,,,
"Top Gear Rally",,9fae5d98fe3464f00d59034690df90118646eb95,,,,,,,1997,"Boss Game Studios | Kemco",eu,!,,,,,,,,,@,,,
"San Francisco Rush: Extreme Racing",,9fe66b9acb2589ceb82b9d9d3158bccaa2d3c7d9,,,,,,v0,1997,Midway,us,b,,,,,,,,,@,,,
@,,9febe8b6837d785643508dd754227a18cfed753d,,,ScummVM-N64,,,v1.4.0-cine,2011,"ScummVM Team",@,@,@,@,@,@,@,@,@,@,@,,,
"F1 Pole Position 64",,9ffb5cdf473a157842c3f11db9ad95f562d45610,,,,,,,1997,"Human | Ubisoft",eu,b,,,,,,,,,@,,,
"!Public Domain",,a00b088473df9f428be02fd505099efdf33bb5f5,,,"NBCG 2nd Intro",,,,199x,NBCG,,?,,,,,,,,,@,,,
"1080º TenEighty Snowboarding",,a0218ec35c78dd4efc709674edd5e0e302e9223b,,,,,,,1998,Nintendo,jp-us,b,,,,,,,,,@,,,
AeroGauge,,a0534add69f550be554924a0395dd70aed974100,,,,,,v1,1997,"ASCII | Locomotive",jp,?,,PAL,,,,,,*,@,,,
@,,a05a1f4c9f4ee67159db0cd15c37e05f255d35d0,,,"Wipeout 64",,,beta,1998,Midway,eu,@,@,@,@,@,@,@,@,@,@,,,
"International Superstar Soccer 64",,a06528ce7a1c007f3e8dfae199b6e65b3dbc034d,,,"Jikkyou World Soccer 3",,,,1997,Konami,jp,!,,,,,,,,,@,,,
"Waialae Country Club: True Golf Classics",,a06f905f4466637012adb5eb56ccdcbee2e7ac72,,,,,,v0,1998,"T&E Soft",eu,!,,,,,,,,,@,,,
@,,a06ffd73d860ee7b17871706e7c6aa16694a5241,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,48,@,,,
"!Public Domain",,a0749efe2f5132d56c390f5b830a163928ecc701,,,"Dynamix Intro",,,,2000,"Immortal | Widget",,?,,,,,,,,*,@,,,
"Chou Kuukan Night Pro Yakyuu King",,a08dd769f3b885dc27f4cd14022613d1baa52b84,,,,,,,1996,"Genki | Imagineer",jp,!,,,,,,,,,@,,,
@,,a0a02b7342eee5a06a4f50af21085ffa3c24d311,,,ScummVM-N64,,,v1.1.0-gob,2010,"ScummVM Team",@,@,@,@,@,@,@,@,@,@,@,,,
"Hybrid Heaven",,a0b7a921520d4269defe8482a1647aa6456eba4b,,,,,,,1999,Konami,jp,b,,,,,,,,,@,,,
"Super Smash Bros.",,a0bff797eae12ed5a1008398260162e00085344e,,,,,,,1999,Nintendo,us,b,,,,,,,,,@,,,
"Robotron 64",,a0cf1191dbebccfce4acf5675ce58423808321bf,,,,,,,1997,Midway,us,b,,,,,,,,,@,,,
"NFL Blitz 2001",,a109f44bbb3270205205755ba9a889bafc6ff5ab,,,"NFL Blitz: Special Edition",,,,2001,Midway,us,!,,,,,,,,,@,,,
"Star Wars: Episode I: Racer",,a113322137aeaa1ee12fbcdc928b63c4bc47ab82,,,,,,,1999,LucasArts,us,?,,,3,,,,,,@,,,
"Lode Runner 3-D",,a115c19e1dea438861437a326124c0e7a482de3b,,,,,,,1999,"Banpresto | Big Bang",jp,!,,,,,,,,,@,,,
"Snowboard Kids 2",,a116c12ca0056d952128d57f7569674f457f0f74,,,"Chou Snobo Kids",,,,1999,"Atlus | Racdym",jp,b,,,,,,,,,@,,,
@,,a118853ce70106573cda6869b93897c28c175407,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,76,@,,,
"Dr. Mario 64",,a130d3622ce40e0158db2da4247101f6e92206fc,,,,,,,2001,Nintendo,us,!,,,,,,,,,@,,,
"War Gods",,a14171028d9998160ad0482443fe11879cf2d45a,,,,,,,1996,"Eurocom | Midway",us,b,,,,,,,,,@,,,
"Virtual Pro Wrestling 64",,a14d54b3de5ebeff01a5bcd1c6738d2aadd00148,,,,,,,1997,"AKI | Asmik",jp,?,,,,,,,,3,@,,,
"!Public Domain",,a17128ea43f068a3a132fb510256de6078ba94ed,,,"HitSquad MellowTro Intro",,,,199x,Frac,,?,,,,,,,,,@,,,
@,,a17584b696db86e50134d241a37dd7e13582a995,,,ScummVM-N64,,,v1.1.1-agi,2010,"ScummVM Team",@,@,@,@,@,@,@,@,@,@,@,,,
"Shadow Man",,a1a1dc05d4b6458cfbb8373d15b37bd5e12aa771,,,,,,,1999,Acclaim,us,b,,,,,,,,,@,,,
"Rocket: Robot on Wheels",,a1aa086f0826bee4be71c16bc67468b8d8a49065,,,,,,,1999,"Ubi Soft",eu,!,,,,,,,,,@,,,
Wetrix,,a1aed1786c62b5817090ea0f3c476c3587896b10,,,,,,,1998,"Infogrames | Ocean | Zed Two",eu,?,,,*,,,,,,@,,,
@,,a1b84211275b9b5a22547fbad37f3be5be0c1f3c,,,"RDP Probe",,,@,20xx,MooglyGuy,@,@,@,@,@,@,@,@,@,@,@,,,
"!Public Domain",,a1c9a616f1cf239091feef00e321e26e2ae33c79,,,"Freek World! BBS Intro",,,,1997,Rene,,,,,,,,,,*,@,,,
@,,a1d5d6fc4b742a440c3898f8d94b2eb099220a21,,,"Neo N64 Myth Menu",,,v1.9U2,2010,NeoTeam,@,@,@,@,@,@,@,@,@,@,@,,,
"Doom 64",,a1f1d4bd8258be4b1bf06d1f5ba40e37b1835170,,,,,,,1997,"id Software | Midway",jp,b,,,,,,,,,@,,,
"Chameleon Twist",,a1faf5c4ca961ab2c029c84ecfa556755e7f70c8,,,,,,,1997,"Japan System Supply | Sunsoft",jp,!,,,,,,,,,@,,,
"!Public Domain",,a2095ce0fc5a301d2f02e6f3a003b3c491c38ec2,,,"DS1 Manager",,,v1.1,1998,"Magillicutty, R. Bubba",,?,,,,it,,,,,@,,,
"Mario Golf",,a20be097d12a99d2b52b026e9a866e422d74ac85,,,,,,,1999,"Nintendo | Camelot Software Planning",us,b,,,,,,,,,@,,,
"Mission: Impossible",,a236df1fe8171a95633b7542c425a76691f1a677,,,,,,,1998,Infogrames,us,?,,,*,,,,,,@,,,
"Bung Enterprises Doctor V64 BIOS",,a244c8db0be76a54d51273bd0d36a5155e00a3f3,,,,,,v2.00b,1998,"Bung Enterprises",,?,,,,,,,,,@,,,
"NHL Breakaway 98",,a24928bf6914f1ade1f5d6005ba3e09659f85930,,,,,,,1997,Acclaim,eu,b,,,,,,,,,@,,,
"War Gods",,a2565e0744958643b41a00bf8e965cbdc75f6887,,,,,,,1996,"Eurocom | Midway",us,b,,,,,,,,,@,,,
"FIFA: Road to World Cup 98",,a25ba30aead331d4033d32e598b4e912ad6e576d,,,,,,,1997,"Electronic Arts",us,b,,,,,,,,,@,,,
@,,a2641397fca4a82cd24cf03cfea1028db9bfcb5b,,,"Neo N64 Myth Menu",,,v1.7MF,2010,NeoTeam,@,@,@,@,@,@,@,@,@,@,@,,,
"Carmageddon 64",,a26831c07ecc57dbf5846db847a30d9f735297c2,,,,,,,1999,"Interplay | SCi",eu,!,,,,,,,,,@,,,
"Duke Nukem: ZER0 H0UR",,a2684120c151cef3b85f0714997797a3383852bd,,,,,,,1999,"3D Realms | Eurocom | GT Interactive",us,b,,,,,,,,,@,,,
"Vigilante 8: 2nd Offense",,a2841a8b4c29481d05b52227442c0e419c574e2d,,,,,,,1999,Activision,eu,!,,,,,,,,,@,,,
Rakugakids,,a2846cb316dc980dd0040ca95c20abfc8ccce212,,,,,,,1998,Konami,eu,!,,,,,,,,,@,,,
"Hey You, Pikachu!",,a28c689e58f58b4a2a672d3d010436661d247476,,,"Pikachu Genki dechuu",,,,1998,"Creatures | Game Freak | Nintendo",jp,!,,,,,,,,,@,,,
"Transformers: Beast Wars:Transmetals",,a292c7aab0092f39f1292434f3059782715863db,,,"Transformers: Beast Wars: Metals 64",,,,1999,Takara,jp,!,,,,,,,,,@,,,
"Nightmare Creatures",,a29d197c6e80ff949525a747009eaeda910db3ec,,,,,,,1998,Activision,us,?,,,2,,,,,,@,,,
"Destruction Derby 64",,a2c0799e13566d1b723299592cfcac9387f25fa7,,,,,,,1999,THQ,us,!,,,,,,,,,@,,,
@,,a2cdb978b0597c12dadd3827efd4f7642ea9f1f9,,,"Absolute Crap Intro #2",,,@,2000,Lem,@,b,@,@,@,@,@,@,@,@,@,,,
Banjo-Kazooie,,a2dc0227653852f359f17dba6e2332394d448ea6,,,,,,,1998,"Nintendo | Rare",eu,?,,*,,,,,,*,@,,,
"Turok 3: Shadow of Oblivion",,a2e0a28dc0d3a48c7c02cb9e4c4b38fe04b2d436,,,,,,,2000,Acclaim,us,!,,,,,,,,,@,,,
"NBA In the Zone '98",,a306d80f483f8bb5891a543919c53fac61d9348f,,,,,,,1998,Konami,us,!,,,,,,,,,@,,,
@,,a318c5d1be9e57472317306148a95244febe39e1,,,"F-Zero X",,,@,1998,Nintendo,us,@,@,@,@,@,@,@,@,41,@,,,
@,,a320c83f1987f29ef235d110fe9e2fa8e609c6f4,,,"The Legend of Zelda: Ocarina of Time",,"Legend of Zelda - Ocarina of Time",v0,1998,Nintendo,us,@,@,@,@,es,@,@,@,@,@,,,
@,,a33bfd2536192ad06bffb182e69a2049e0d14f44,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,122,@,,,
@,,a33d47bf0007467c7380c9a37d9a0c30abc67df5,,,"Nushi Zuri 64",,,v1,1998,Pack-In-Video,jp,@,@,@,@,@,@,@,@,@,@,,,
@,,a34a786e09f541e47655f60dacd11efbd6bc83ab,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,129,@,,,
"AeroFighters Assault",,a35af7696fe915a94a9a1752bad2605f553d6893,,,,,,,1997,"Video System",eu,b,,,,,,,,,@,,,
"Bomberman Hero",,a36364b7e59351f7551ab351cb3b41ebc4be285b,,,,,,,1998,Hudson,us,!,,,,,,,,,@,,,
"J.League Live 64",,a369e09ce585afed0cca8636da7946dc605da5f8,,,,,,,1997,"Electronic Arts",jp,b,,,,,,,,,@,,,
"StarCraft 64",,a36d91b5aac7bb95df0d7de5f9814f5270e25c2b,,,,,,,2000,Nintendo,us,!,,,,,,,,,@,,,
"Ide Yosuke no Mahjong Juku",,a38f22cfa8fe1588c85cefb0602f5a910136932a,,,,,,,2000,Seta,jp,!,,,,,,,,,@,,,
@,,a399c1fba347431542888711534e73e4ce17ac86,,,"Retroactive 64drive Menu",,,v1.12,2014,Retroactive,@,@,@,@,@,@,@,@,@,@,@,,,
@,,a39f14f0d1224095717fabc021023203cb7561d5,,,"Star Fox 64",,,v1,1997,Nintendo,jp,@,"Virtual Console",@,@,@,@,@,@,@,@,,,
"Michael Owen's WLS 2000",,a3a1e684f5efc7544afe654ef7ca3db4290a4089,,,,,,,2000,"South Peak | THQ",eu,?,,NTSC,,,,,,*,@,,,
"Donkey Kong 64",,a3c173b7287771d926249c939c3c5764f479aaa0,,,,,,,1999,Nintendo,us,b,,,,,,,,,@,,,
"Mischief Makers",,a3d9ed049ddfb45669c1f6c8eed560fd3b0077dc,,,,,,,1997,"Enix | Treasure",eu,b,,,,,,,,,@,,,
"Mario Golf",,a3f057212e134c411258837271db8a08a6a7921e,,,,,,,1999,"Nintendo | Camelot Software Planning",eu,b,,,,,,,,,@,,,
"Taz Express",,a4016addf0382446cbaa322cc974114b48134f05,,,,,,,2000,Infogrames,eu,?,,NTSC,,,,,,*,@,,,
@,,a411b2fc46d6953b32897f99ffc5146f385dfd5b,,,"Chou Snobo Kids",,,@,1999,"Atlus | Racdym",jp,@,@,@,@,@,@,@,@,@,@,,,
"F-ZERO X",,a418b0151521b76691fa03f8658c8b567c69498b,,,,,,,1998,Nintendo,jp,!,,,,,,,,,@,,,
"Bung Enterprises Doctor V64 BIOS",,a41c69af6d11d18fac22559e35e128950dd81bc1,,,,,,v1.60,1997,"Bung Enterprises",,?,,,,,,,,,@,,,
"Cruis'n World",,a43368c3de4d85fd367292c36a545f5d0afe68fe,,,,,,,1998,Nintendo,us,b,,,,,,,,,@,,,
"Nightmare Creatures",,a4496c978bbf8707563db6fb27955a5c981f1594,,,,,,,1998,Activision,us,b,,,,,,,,,@,,,
"!Public Domain",,a44cc4de2c1a2b7912a1fb6d59b5dc6f9fee3a5c,,,GameBooster,,,v1.1,1998,Datel,eu,?,"POM '98",,,,,,,3,@,,,
@,,a44d6ae9f53e7212404ce267b9c9e2e8c6efc7f8,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,182,@,,,
"!Public Domain",,a4695a73faa91f896da0e2d7bc58da029049d81a,,,"Quake 64 Intro",,,,199x,"Lightforce | TRSI",,?,,,,,*,,,,@,,,
Forsaken,,a48212a49526892cff195cb9e8c49a35fe668846,,,,,,,1998,Acclaim,us,b,,,,,,,,,@,,,
"Yoshi's Story",,a489745a781c840838e74cf7b9cb4095b03df89c,,,,,,,1998,Nintendo,us,b,,,,,,,,,@,,,
"Diddy Kong Racing",,a49355753b94a701a9e10bcaa211f91f8a538701,,,,,,v0,1997,Rare,us,?,,*,,,,,,2,@,,,
@,,a49f346e97910fd67c84ad9f6ff9ae2a9256b758,,,"F-Zero X",,,@,1998,Nintendo,us,@,@,@,@,@,@,@,@,18,@,,,
"Automobili Lamborghini",,a4a4a4466b9790dcb20130aefd95d4a844940fbd,,,,,,,1997,Titus,us,b,,,,,,,,,@,,,
"Neon Genesis Evangelion",,a4a89cd2789e570a395835023b872c0a05af9c7f,,,,,,,1999,Bandai,jp,?,,PAL,,,,,,*,@,,,
"1080º TenEighty Snowboarding",,a4bded274cdcd9f6b79a4bf3325c1d84dfed6380,,,,,,,1998,Nintendo,jp-us,?,,,,,,,,4,@,,,
"GT 64: Championship Edition",,a4d0d694f521cef69f64acaee3eb420a64f28e4d,,,,,,,1998,Ocean,eu,!,,,,,,,,,@,,,
@,,a4d8d9cc7dce1d5602aab8e4cc07677feaa5ccdc,,,"Wonder Project J2: Koruro no Mori no Jozet",,,@,1996,Enix,jp,@,@,@,@,en,@,@,@,@,@,,,
"BattleTanx: Global Assault",,a4d9bcf20b38c6f7ca2996a91be367a5b32be899,,,,,,,1999,3DO,us,?,,"Country Check",,,,,,*,@,,,
@,,a4dae7f86e463fe5351b3e74a1d044a95f3cbf41,,,"Pokemon Snap",,,@,2000,"HAL Laboratory | Nintendo",it,@,"Virtual Console",@,@,@,@,@,@,@,@,,,
@,,a4f8ffa90fe022ba4a0dd733f0d4a88aef32d385,,,"Tri-Star 64 BIOS",,,v1.02,2000,"Future Laboratory",@,@,@,@,@,@,@,@,@,@,@,,,
"Rayman 2: Great Escape",,a4ff6dae890a781cc53fff821b34003f19d07a3e,,,,,,,1999,Ubisoft,eu,?,,NTSC,,,,,,2,@,,,
@,,a504c2978d8cfffccbb815cc00d96dc0b7bece3b,,,"Jikkyou Powerful Pro Yakyuu 5",,,v2,1998,Konami,jp,@,@,@,@,@,@,@,@,@,@,,,
@,,a50c805584e37c3621d5fac08edaa8bca969ce2f,,,ScummVM-N64,,,v1.1.1-kyra,2010,"ScummVM Team",@,@,@,@,@,@,@,@,@,@,@,,,
Glover,,a5209925761c4ef08e5d446a55bc957505308a31,,,,,,,1998,"Hasbro Interactive",eu,!,,,,,,,,,@,,,
"Olympic Hockey Nagano 98",,a5359e35839b40c414eae498ca633b28176629aa,,,,,,,1998,Atari,jp,!,,,,,,,,,@,,,
"Heiwa Pachinko World 64",,a5514ceba81144ff14aa988dd9adb6933eaea409,,,,,,,1997,"Amtex | Shouei System",jp,b,,,,,,,,,@,,,
@,,a55985d8118f450d5f13ca99103bb3d9d56a67f0,,,"F-Zero X",,,@,1998,Nintendo,us,@,@,@,@,@,@,@,@,36,@,,,
"!Public Domain",,a56bd58311aceddc405ea44cd07316f15a76d05b,,,"Hard Coded Demo",,,,1997,IceAge,,,,,,,,,,,@,,,
"Automobili Lamborghini",,a58e105b096a7a6453078456c9b307424f4378c8,,,,,,,1997,Titus,us,b,,,,,,,,,@,,,
"!Public Domain",,a5bd6652e246dd5092abe3a0cea75cdc9133c92a,,,"SRAM Upload Tool",,,v1.1,1998,LaC,,?,,,,,,,,4,@,,,
"Famista 64",,a5c22d4552185b7f8d0333da114c9c7eebe2af9d,,,,,,,1997,Namco,jp,b,,,,,,,,,@,,,
@,,a601057f2f76106bd823a195ffc18e0b031ac0cf,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,100,@,,,
Hexen,,a602839132f6cca71f175fb72039897705ba4661,,,,,,,1997,"GT Interactive | id Software",us,!,,,,,,,,,@,,,
@,,a60bb3856218b554beee25d30dcf05e6d0308f52,,,Glover,,,beta,1998,"Hasbro Interactive",@,b,@,@,@,@,@,@,@,@,@,,,
@,,a6281c04ba424195030082a1b40d40bf17a3bcf0,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,172,@,,,
@,,a660ebf1c6d554f5337885409650d7a81f46388d,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,88,@,,,
"Perfect Dark",,a663d3f4eee0b198471132db92e9639a9edd1985,,,,,,,2000,Rare,eu,!,,,,,,,,,@,,,
"NASCAR 99",,a66622b4e14cb1dc04f11a4503284928c3752cae,,,,,,,1998,"Electronic Arts",us,?,,PAL,,,,,,*,@,,,
@,,a67dda79ff1c6f703851b18d07a6738268f67aef,,,"MGC 2011 Demo",,,@,2011,Retroactive,@,@,@,@,@,@,@,@,@,@,@,,,
"Michael Owen's WLS 2000",,a68294e47c82639c9bcdae1b7306ac2a2e2f47b5,,,"RTL World League Soccer 2000",,,,1999,"South Peak",de,!,,,,,,,,,@,,,
@,,a684da945cdc3a5bff91f25065e541055ffb780b,,,"The Legend of Zelda: Ocarina of Time",,"Legend of Zelda - Ocarina of Time",v0,1998,Nintendo,us,@,@,@,@,@,@,@,@,12,@,,,
"!Public Domain",,a6874657b0ebac6f7f4d7c719cdf7a27c3451d62,,,"Virtual Springfield Site Intro",,,,1998,"Presten Production",,?,,,,,,,,,@,,,
"WCW-nWo Revenge",,a68dea5eab2e913b3257c1aabdabbb28697623a0,,,,,,,1998,"Asmik Ace Entertainment | THQ",us,?,,PAL,,,,,,*,@,,,
"Mario Kart 64",,a6961943fcbd8dbcb787c1a6a48e274abd836736,,,,,,v0,1996,Nintendo,jp,b,,,,,,,,,@,,,
"Mortal Kombat Mythologies: Sub-Zero",,a6bdbfe7fd7291abafa70209433afdcf5e06f8d9,,,,,,,1997,Midway,us,?,,,,,,,,4,@,,,
"!Public Domain",,a6ce08e29002929cb1e14ee7d7a178d288a8b2a2,,,"Sporting Clays",,,,1999,"Doty, Charles",,?,,,,,,,,,@,,,
"Turok: Rage Wars",,a6daacbd0e7f77c73208cf494aefc24703060b17,,,"Turok: Legenden des Verlorenen Landes",,,,1999,"Acclaim | Iguana Entertainment",de,!,,,,,,,,,@,,,
"CD64 BIOS",,a6e2ed204f48a35a6d118c161e818a5953f4d450,,,,,,v1.20,1998,UFO,,?,"Direct Upgrade",,,,,,,,@,,,
"International Superstar Soccer 64",,a6ee4a49e672072c912c09be466b641edfd1e0c9,,,,,,,1997,Konami,eu,?,,,,,,,,2,@,,,
"Monster Truck Madness 64",,a702b0616030bfc5feb78feaf365eab74f1a8b6e,,,,,,,1999,Rockstar,eu,!,,,,,,,,,@,,,
"Pokemon Snap",,a7242fba99663347f7068fdb926c1086978914c4,,,"Pokemon Sunappu",,,,1999,"HAL Laboratory | Nintendo",jp,b,,,,,,,,,@,,,
"Mario Kart 64",,a729039453210b84f17019dda3f248d5888f7690,,,,,,v0,1996,Nintendo,eu,!,,,,,,,,,@,,,
Tetrisphere,,a730d8dd3b00c22f8fa4c6e74299e5cc2bbb8207,,,,,,,1997,Nintendo,eu,!,,,,,,,,,@,,,
"AeroFighters Assault",,a763f0ebca1de4f4f369fc687826a5b9ab325e63,,,,,,,1997,"Video System",eu,?,,NTSC,,,,,,*,@,,,
"FIFA: Road to World Cup 98",,a766e915095223ceddb2eecbee1473501c9561ca,,,,,,,1997,"Electronic Arts",us,b,,,,,,,,,@,,,
"NBA In the Zone '99",,a7685c8833256ecd1033862ea077e75147f9c49a,,,"NBA in the Zone 2",,,,1999,Konami,jp,!,,,,,,,,,@,,,
"Roadsters Trophy",,a76cc299af685b4f30fe50a60e016d32b3dc7300,,,,,,,1999,Titus,us,?,,,*,,,,,,@,,,
"Penny Racers",,a771ae4439f930756eb9551c0583628eeb7a764e,,,"Choro Q 64",,,,1998,Takara,jp,b,,,,,,,,,@,,,
@,,a78a173dd67bb37fb89a447b824536eef480c35a,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,135,@,,,
@,,a7c8ca7af760d2f16a91574fedbd818bf27be25a,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,192,@,,,
"Aidyn Chronicles: First Mage",,a7cd0ef0cf29f4088203e9516a4b8bac6b9e8ce4,,,,,,v0,2000,THQ,us,b,,,,,,,,,@,,,
@,,a7d7a1e4e7dd02b628433070a65bf5c1a063c13b,,,"Randnet Disk",,,v1,2000,Nintendo,jp,b,@,@,@,@,@,@,@,@,@,,,
@,,a7eaa3973b19719656394663a68534a5c8e96bec,,,"Neo N64 Myth Menu",,,v1.8,2010,NeoTeam,@,@,@,@,@,@,@,@,@,@,@,,,
"!Public Domain",,a7eaab5a529d952065a63f4c6aedd51e30e81a20,,,"SiTeRo Demo",,,,1999,"Protest Design",,?,,,,,,,,,@,,,
"WinBack: Covert Operations",,a7f241441526b8adc6796b14e9958a3de606173d,,,,,,,1999,Koei,us,?,,,*,,,,,,@,,,
@,,a7f90ffbbffa26919e23d24057bcb504ef8a8aa0,,,"Shén Yóu Mǎlìōu",,,v6,2003,Nintendo,cn,@,iQue,@,@,@,@,@,anual,@,@,,,
"!Public Domain",,a7fd9add9fbda084e9ef75a36c22b56f7beb3ddd,,,"Vector Demo",,,,1999,Destop,,?,"POM '99",,,,,,,,@,,,
@,,a8105cdd7d63431cedcea05f41d84721c195c53f,,,"Ridge Racer 64",,,@,2000,"Namco | Nintendo",us,b,@,@,@,@,@,@,@,@,@,,,
@,,a827bed469e21272d0346a945cdbb6ed71a717ab,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,16,@,,,
@,,a830e30c8272220c5481f294aa5cb5014df05499,,,"Jikkyou Powerful Pro Yakyuu 5",,,v1,1998,Konami,jp,@,@,@,@,@,@,@,@,@,@,,,
"Excitebike 64",,a847dd011e98204ad198cadeb6c80dda10d9a40e,,,,,,v0,2000,Nintendo,us,!,,,,,,,,,@,,,
"Legend of Zelda: Majora's Mask",,a849a65e56d57d4dd98b550524150f898df90a9f,,,,,,,2003,Nintendo,eu,!,"Nintendo GameCube",,,,,,,,@,,,
"Wonder Project J2: Koruro no Mori no Jozet",,a86530d6c38883b323824c181d8537c8c18e479c,,,,,,,1996,Enix,jp,b,,,,,,,,,@,,,
"Mr. Backup Z64 BIOS",,a868a3d3069e69bc18fb2357ffeeb56456e2fe4e,,,,,,v1.08,1998,"Mr. Backup",,?,,,,,,,,,@,,,
"Turok 2: Seeds of Evil",,a86af6c2ac9f6d837181f07c0a27f7ee59e7df68,,,,,,v1,1998,"Acclaim | Iguana Entertainment",us,?,,,,,,,,,@,,,
"Doraemon: Nobita to 3tsu no Seireiseki",,a87ead8a1757f0d1a8fc9b9df4d72814c10c5baf,,,,,,,1997,Epoch,jp,b,,,,,,,,,@,,,
