"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"Impossible Mission",,d883f28e77e575edca6dcb1c4cd1f2b1f11393b2,,,"Impossible Mission",,,,1986,"Epyx - U.S. Gold",,,,,,,,,,,,,
@,,d88688b650cdd1e909ae52123c239279c2b8d854,,,Aladdin,@,,"v rev19940123; (beta)",1994,Sega,@,a,"a 1",,,,,,,,,,
@,,d92538cb16a7a456255fa0da2bd8d0f588cd12ab,,,"Golden Axe",@,,,1989,Sega,@,,,,,,,,,,,,
@,,d9662cc7ee6046961c3edfb034d11c7f4c38e319,,,Transbot,@,,,1986,Sega,@,b,"b 3",,,,,,,,,,
@,,d96c174e63393406d4b442e5796228eebb7deb93,,,"James Buster Douglas Knockout Boxing",@,,(beta),1990,Sega,us,,,,,,,,,,,,
"Wonder Boy in Monster World",,da0acdb1b9e806aa67a0216a675cb02ed24abf8b,,,"Wonder Boy in Monster World",,,,1993,Sega,,,,,,,,,,,,,
"Golf Mania",,da88dc3e84daa2f8b8d803b00a13b5fb3185d8c5,,,Golfamania,,,(beta),1990,Sega,,a,"a 1",,,,,,,,,,
Choplifter,,da92459e64ed6cc0ce93b03a60fad049e13a505f,,,,,,"(SG-1000) (Prototype)",,,,,,,,,,,,,,,
"Public Domain",,db127ff41d9cc6b57f47be49a550dfc5d7137b6a,,,SpaceOddity,,,"v 0.14; Copyright Public Domain",2005,"Mooz - Proppy - Tet",,,,,,,,,,,,,
"Teddy Boy",,dba290723d61954d26b6a6fc03e45b5fb026d0d0,,,"Teddy Boy",,,,1985,Sega,,,,,,,,,,9,,,
"Secret Commando",,dc44b090a01d6a4d9b5700ada764b00c62c00e91,,,Rambo,,,"v rev1",1986,Sega,,,,,,,,,,,,,
"Golvellius: Valley of Doom",,dc74109ecc5afc840dd91cabeac9aba939edc035,,,Golvellius,,,,1988,"Compile - Sega",,,,,,pt,,,,,,,
@,,dddee03096314881d53946051ece26db0dd742e0,,,"Alien Syndrome",@,,"Language proto",1987,Sega,@,,,,,,,,,,,,
"Alex Kidd in Miracle World",,de4a12603bc721551caeced7fa83ca3a46130697,,,"Alex Kidd in Miracle World",,,"v rev1",1986,Sega,,,,,,fr,,,,,,,
Trans-Bot,,de50ba078bcd6334543546c2682c8480d40206d3,,,,,,"(UE) [o1]",,,,,,,,,,,,,,,
"F-16 Fighter",,de63ca2f59adb94fac87623fe68de75940397449,,,"F-16 Fighter",,,"v rev1",1985,"ASCII - Sega",,,,,,,,,,,,,
"Asterix and the Secret Mission",,de6a32a548551553a4b3ae332f4bf98ed22d8ab5,,,"Asterix and the Secret Mission",,,,1993,Sega,m3,,,,,,,,,,,,
"Cyborg Hunter",,de871501d86c48fdc4b86cbd215e7be4ec047631,,,"Cyborg Hunter",,,,1988,Sega,,,,,,fr,,,,,,,
"Ghost House",,dec32982aa4b451a794bb93dcb0bd8345937c1d7,,,,,,"(UE) [o1]",,,,,,,,,,,,,,,
"Super Tennis",,df272690ba925bd3a88a188bbb25c9e8e2d7f45a,,,,,,"(UE) [!]",,,,,,,,,,,,,,,
"James Pond 2: Codename Robocod",,df4f55f7ff9236f65aee737743e7500c4d96cf12,,,"James Pond II: Codename RoboCod",,,,1991,"Millennium Interactive - U.S. Gold - Vectordean",,,,,,,,,,,,,
"World Cup Italia '90",,dfa51a4f982d0bec61532e16a679edae605d0aea,,,"World Cup Italia '90",,,,1990,Sega,,,,,,,,,,,,,
"Parlour Games",,dfbf0186d497cf53d1f21a9430991ed4124cc4c2,,,"Family Games",,,"Language en",1987,Sega,jp,,,,,,,,,,,,
"Wonder Boy in Monster Land",,e05953a3772452f821c3815231a25940a1d93803,,,"Monica no Castelo do Dragao",,,,1991,"Sega - Tec Toy",br,,,,,,,,,,,,
"Video Flipper",,e0605e23d80b8b975743d3417f548b28810e0ba3,,,,,,(SG-1000),,,,,,,,,,,,,,,
Choplifter,,e0828517fdc9a5537fda39dbc49942494eb3196d,,,,,,"(SG-1000) [!]",,,,,,,,,,,,,,,
"Ultimate Soccer",,e0adf52b6e1f54260dd6ea80e99ffb8bf76fd49a,,,"Ultimate Soccer",,,,1993,"Rage Software - Sega",m5,,,,,,,,,,,,
Shinobi,,e0cddb0002cda5a7f3cc1855e8088ae6b21f8c86,,,,,,"(UE) [!]",,,,,,,,,,,,,,,
@,,e128c74fd5f0f1ad2f34d408feedff2bfe1adc71,,,"Captain Silver",@,,"Language proto",1988,Sega,@,,,,,,,,,,,,
"Wonder Boy III: The Dragon's Trap",,e14e720c347e8dcfccf55397e5d06438a8ee5cb3,,,"Wonder Boy III",,,,1989,Sega,,,,,,,,,,3,,,
"Andre Agassi Tennis",,e17f86d06a741f2d0538f5b55967e0c441a00428,,,"Andre Agassi Tennis",,,,1993,TecMagik,,,,,,pt,,,,,,,
"Champions of Europe",,e1d0b1b25b7d9bb423dadfe792bd177e01bc2ca2,,,"Champions of Europe",,,,1992,TecMagik,,,,,,,,,,,,,
"Bonkers Wax Up!",,e1f8da3897f0756c8764ece6605f940ce79e81ca,,,"Bonkers: Wax Up!",,,"Language en",1996,"Disney - Sega - Tec Toy",br,,,,,,,,,,,,
@,,e22a53c07160a9428a635fc799a0103ca7a63449,,,Pac-Mania,@,,,1991,"Namco - TecMagik - Tengen",@,b,"b 1",,,,,,,,,,
"Time Soldiers",,e2702f6b58c612baa52c98b03db90f30878e8b36,,,"Time Soldiers",,,,1989,Sega,,b,"b 1",,,,,,,,,,
"Pit Fighter",,e2856b4ae331aea100984ac778b5e726f5da8709,,,"Pit Fighter",,,,1990,Atari,,,,,,,,,,,,,
"Air Rescue",,e285b0757537945aae8479bf12cb440a884c8cdf,,,"Air Rescue",,,,1992,Sega,,,,,,pt,,,,,,,
"Mick & Mack as The Global Gladiators",,e2e2f45e43f0d4fa5974327e96d7c3ee7f057fad,,,"Mick & Mack as The Global Gladiators",,,"v rev1",1992,Virgin,,,,,,,,,,,,,
Zaxxon,,e32f536c3576d41ab485e07809c4404e6b462443,,,,,,(SG-1000),,,,,,,,,,,,,,,
"Castle of Illusion Starring Mickey Mouse",,e3e319d903c797ab8772be4d921b4c7511763f37,,,"Castle of Illusion Starring Mickey Mouse",,,"v rev1",1990,"Disney - Sega",,b,"b 1",,,,,,,,,,
"New Zealand Story, The",,e433b21b505ed5428d1b2f07255e49c6db2edc6c,,,"The New Zealand Story",,"New Zealand Story, The",,1992,"Taito - TecMagik",,,,,,,,,,,,,
@,,e44b657c75e5a75e5cbe8ae46a8ee7e0ef32af25,,,Zillion,@,,"v rev1",1987,Sega,us,b,"b 2",,,,,,,,,,
"Mickey's Ultimate Challenge",,e4dce623b5d2c465155749d989da82d5467dc401,,,"Mickey's Ultimate Challenge",,,"Language en",1994,"Disney - Hi Tech Expressions - Tec Toy",br,b,"b 2",,,,,,,,,,
"Public Domain",,e50ce7e24774bb5239323350caf9bea9fafd4dba,,,"Bock's Birthday 2003",,,"v 1.00; Copyright Public Domain",2003,Maxim,,,,,,,,,,,,,
Speedball,,e51cbdb9b74ce4b53747215b23b54eb62f8392b3,,,Speedball,,,"v rev0",1990,"Bitmap Brothers - Image Works - Mirrorsoft",,,,,,,,,,,,,
Trans-Bot,,e522a7ad519091a0955a6cf54590a7bd9708c56f,,,"Astro Flash",,,"Language en",1985,Sega,jp,,,,,,,,,1,,,
@,,e57b1d4476ca33d18d9071e022ddc9cc702d6497,,,"Aerial Assault",@,,,1990,Sega,us,,,,,,,,,,,,
@,,e601257f6477b85eb0b25a5b6d46ebc070d8a05a,,,Hang-On,@,,,1985,Sega,@,,,,,,,,,,,,
"Desert Strike",,e6181baef80ecc88b3eb82a46cf93793f06e01f1,,,"Desert Strike",,,,1992,"Domark - Electronic Arts",m4,,,,,,,,,,,,
"Hang-On 2",,e636e889d4e81c024ee7dae8943c2b8d9d4a5414,,,,,,(SG-1000),,,,,,,,,,,,,,,
"Great Baseball",,e6eaaec61bec32dee5161ae59a7a0902f0d05dc9,,,"Great Baseball",,,"Language en",1985,Sega,jp,,,,,,,,,,,,
"Ys: The Vanished Omens",,e73e836c353543e9f48315410b0d72278899ff59,,,"Ys: Ancient Ys Vanished Omen",,,"v rev1",1988,"Falcom - Sega",,,,,,,,,,,,,
"Black Belt",,e77c7150ad274fb9d7df378e460e64daa9b9e9b6,,,"Hokuto no Ken",,,"Language en,ja",1986,Sega,jp,b,"b 1",,,,,,,,,,
"Public Domain",,e77f199938a5a63a1a167a449a2891e694715f79,,,"FudeBrowser: Goatse Picture by Newo",,,"(SG-1000) (PD)",,,,,,,,,,,,,,,
"Secret Commando",,e7a952f8bd6dddbb365870e906801021b240a533,,,"Secret Commando",,,"Language en",1986,Sega,eu,,,,,,,,,,,,
"Street Fighter 2",,e7beba39bd6a1e78966c1cc5c47c87b3902fa3fd,,,"Street Fighter II'",,,,1997,"Capcom - Sega - Tec Toy",br,b,"b 2",,,,,,,,,,
"Alex Kidd in Shinobi World",,e7c7c24e208afb986ab389883f98a1b5a8249fea,,,"Alex Kidd in Shinobi World",,,,1990,Sega,,,,,,,,,,,,,
"Super Tennis",,e7f3529689cd29be3fa02f94266e4ee8e0795d7d,,,"Super Tennis",,,"Language en",1986,Sega,jp,,,,,,,,,,,,
"Zillion II: The Tri Formation",,e7fc6f7973751b7193d61db16d87639be400a5f5,,,"Tri Formation",,,,1987,Sega,,b,"b 1",,,,,,,,,,
@,,e7fefabd7a920fd71e87509d065080855b5b233c,,,C_So!,@,,,198x,"Joy Soft",kr,,,,,,1,,,,,,
@,,e8329904397b5389571f20aa1a3cac1ecc31d470,,,Strider,@,,"Demo kiosk",1991,Sega,us,,,,,,,,,,,,
"Public Domain",,e85f0d88c072250f2fb5480000024fecc678586b,,,"Happy Looser",,,"Copyright Public Domain",2001,"Cornut, Omar",,,,,,,,,,,,,
"Galactic Protector",,e8bcc3621e30ee445a74e6ddbe0842d0a6753f36,,,"Galactic Protector",,,"Language en",1988,Sega,jp,,,,,,,,,,,,
Paperboy,,e91dae35a3ca3a475e30b7863c03375d656ec734,,,Paperboy,,,,1990,"Atari - Tengen - Tiertex Design Studio",,,,,,,,,,,,,
"Public Domain",,e91f0d3c4015d69071c15dee7ffea6e69c03b9ba,,,"Page Frame Register Detect",,,"v 2.00; Copyright Public Domain",2001,"Quinn, Eric",,,,,,,,,,,,,
"Ninja, The",,e9acdae112a898f7db090fc0b8f1ce9b86637234,,,"The Ninja",,"Ninja, The","Language en,ja",1986,Sega,jp,,,,,,,,,,,,
Aladdin,,e9b86aa951ce003eb71c657966369f44caee28a1,,,Aladdin,,,,1994,Sega,,a,"a 1",,,pt,,,,,,,
"Secret Commando",,e9f90d63320295e4bd9a87e6078186c5efb7e84e,,,Ashura,,,"Language en",1986,Sega,jp,,,,,,,,,,,,
Rampage,,ea25ca58b695a938656cac63c7a72a1560b791a4,,,,,,"(UE) [!]",,,,,,,,,,,,,,,
"Public Domain",,ea2e08841aacfb7bc02d9937fb1ae2a74454bf84,,,"KunKun and KokoKun",,,"v 1.00",2006,"Cornut, Omar",,,,,,,,,,,,,
"Streets of Rage",,ea4214198a53dbcc0e4df5f1c34530bff5bea1f5,,,"Streets of Rage",,,,1993,Sega,,b,"b 1",,,,,,,,,,
"Assault City",,ea46350ce4827b282b73600a7f4feadbec7c0ed4,,,"Assault City",,,,1990,Sega,,,"[Control Pad]",,,,,,,,,,
"Miracle Warriors: Seal of the Dark Lord",,ea799dd5207d7852470fe5d4d507fa2a0df1469c,,,"Miracle Warriors: Seal of the Dark Lord",,,,1988,"ASCII - Sega",,b,"b 1",,,,,,,,,,
Aladdin,,eaad554efad3728b930e638a0780a4bf3ee17c0e,,,Aladdin,,,,1994,Sega,,,,,,pt,,,,,,,
"Trap Shooting: Marksman Shooting: Safari Hunt",,eaae5c9d9de24c0991500122042b3aa2210d50d9,,,"Trap Shooting + Marksman Shooting + Safari Hunt",,,,1986,Sega,,,,,,,,,,,,,
"Great Golf",,eab0eed872dd26b13bcf0b2dd74fcbbc078812c9,,,"Great Golf",,,"v rev0",1987,Sega,,,,,,,,,,,,,
"Terminator, The",,eaf733d385e61526b90c1b194bf605078d43e2d3,,,"The Terminator",,"Terminator, The","v rev2",1992,Virgin,,,,,,,,,,,,,
Kenseiden,,eb213e9490b7046c9b71e63a066a3d0dc57e447a,,,,,,"(UE) [T+Pol1.1_devilfox]",,,,,,,,,,,,,,,
"Public Domain",,ebae1289aefbe590605c3aaff31f677abacff954,,,"Line Interrupt Test #1",,,"v 1.00; Copyright Public Domain",2006,"MacDonald, Charles",,,,,,,,,,,,,
@,,ebe733ea693fa46edde43260fdb963cab71317e1,,,Golfamania,@,,(beta),1990,Sega,@,,,,,,,,,,,,
"Master of Darkness",,ed3569be5d5a49ff5a09b2b04ec0101d4edfa81e,,,"Master of Darkness",,,,1992,Sega,,,,,,,,,,,,,
Strider,,ed39e48d85b027770b9d26bdd5f0625759da3159,,,Strider,,,,1991,"Capcom - Sega",,b,"b 2",,,,,,,,,,
"Virtua Fighter Animation",,ee24af11f2066dc8ffbefb72a5048a2471576229,,,"Virtua Fighter Animation",,,"Language en",1996,"Sega - Tec Toy",br,,,,,,,,,,,,
"Predator 2",,ee26c9f5fd08ac73b5e28b20f35889d24c88c6db,,,"Predator 2",,,,1992,"Acclaim - Arena Entertainment - Teeny Weeny Games",,,,,,,,,,,,,
Choplifter,,ee2ac24214fec4d009c34d0f2c8ee3122635ef4d,,,,,,"(UE) [o1]",,,,,,,,,,,,,,,
Choplifter,,eeb5107700b837b9cf1027b95649514798aca1d9,,,Choplifter,,,,1985,Sega,,b,"b 2",,,,,,,,,,
"Public Domain",,eeb6cf8ccc984b1a72b101e28a471846d0387fb5,,,"ONE Demo",,,"Copyright Public Domain",1997,SMSC,,b,"b 1",,,,,,,,,,
@,,eed656762c78b13f715a2b3c7fd4e8d2565a6684,,,Galaxian,@,,"Language en",19xx,Hi-Com,kr,,,,,,1,,,,,,
Spellcaster,,eed8b01fca86dbd8291d5ca2d1e6f6ca1b60fe68,,,Spellcaster,,,,1989,Sega,,,,,,,,,,,,,
"Psychic World",,ef6c3eacc6a734cac49310618b0c086b4b21a41f,,,"Psychic World",,,,1991,Sega,,,,,,it,,,,,,,
"California Games",,efd94b3fcf0a964907f2389def4dd0875927f9f8,,,"California Games",,,,1989,"Epyx - Sega",,b,"b 1",,,,,,,,,,
"Public Domain",,f0025f0d4b64978ca625aa7b9a742a8a47d42063,,,"Zoom Effect #1",,,"v 1.00; Copyright Public Domain",2005,"MacDonald, Charles",,,,,,,,,,,,,
@,,f009d56f5a47068b991f44742c836ba2374f84a2,,,"Cave Dude",@,,"Language proto",1993,"Innovation Tech",@,,[SMS-GG],,,,,,,,,,
@,,f00a3c8200a67579dbc9f1d2290d5a509de36eae,,,"Castle of Illusion Starring Mickey Mouse",@,,"Demo rolling",1990,"Disney - Sega",@,,,,,,,,,,,,
"Enduro Racer",,f050bcd787427f591be42f9ed028d9dc1fb040ff,,,"Enduro Racer",,,,1987,Sega,,b,"b 1",,,,,,,,,,
@,,f0c239e4cf90cd4c699889792f811717670ac85c,,,"Super Boy II",@,,"Language en",1989,Zemina,kr,,,,,,1,,,,,,
@,,f0e6a20c72f0fb0feb1681217eeec3b69950e897,,,"Super Boy I",@,,"Language en",1989,Zemina,kr,,,,,,1,,,,,,
@,,f0f128b25e5557e660d936995e6bf25c8ebd17e5,,,"Eagles 5",@,,"Language en",1990,Zemina,kr,,,,,,,,,,,,
Superman,,f12b0eddfc271888bbcb1de3df25072b96b024ec,,,Superman,,,,1992,Virgin,,,,,,,,,,,,,
@,,f1357505cbcebfab52327a5fc9c3437f54d8da40,,,"Sonic's Edusoft",@,,"Language proto",1991,"Tiertex Design Studio",@,,,,,,,,,,,,
"Castle of Illusion Starring Mickey Mouse",,f135c33b26f4572a3f846a29b9254cc41d834b01,,,"Castle of Illusion Starring Mickey Mouse",,,,1990,"Disney - Sega",us,,,,,it,,,,,,,
"Ninja Princess",,f142bb823cebc4e31488e7a9a94644af24186d99,,,,,,(SG-1000),,,,,,,,,,,,,,,
"Kung Fu Kid",,f14a7448f38766640c0bc9ea3410eb55194da58f,,,"Sapo Xule: O Mestre do Kung Fu",,,"Language en,pt",1995,"Sega - Tec Toy",br,,,,,,,,,,,,
Loderunner,,f14f216edfda7dfd113f5cb32375a27be8a6409d,,,,,,"(SG-1000) [!]",,,,,,,,,,,,,,,
@,,f18254c94d7c94e83ba970e6cc9fa03643e931ae,,,Mopiranger,@,,,19xx,@,kr,,"[MSX port]",,,,1,,,,,,
"Mortal Kombat 3",,f1f43f57982dd22caa8869a85b1a05fa61c349dd,,,"Mortal Kombat 3",,,"Language en",1995,"Midway - Software Creations - Tec Toy - Williams",br,,,,,,,,,,,,
"Psycho Fox",,f225951ed2a5c4fb9e6759ff6dc368f859af60c6,,,"Psycho Fox",,,,1989,Sega,,,,,,,,,,2,,,
@,,f2b00dc0c0e44d926d05cc62f2c64db2348a3358,,,"E.I.: Exa Innova",@,,,19xx,HiCom,kr,,,,,,1,,,,,,
"Operation Wolf",,f2cea900ad72215a12e098f82670ed9e36aaa493,,,"Operation Wolf",,,,1990,Taito,,b,"b 1",,,,,,,,,,
Mercs,,f2cfad96a116bde9a91240eb1ad520dc448fa20f,,,Mercs,,,,1991,"Capcom - Sega",,,,,,,,,,,,,
"Bomber Raid",,f33f44507cf5d013505c360a81ad052166dfb7aa,,,"Bomber Raid",,,,1988,Sega,,b,"b 1",,,,,,,,,,
"Ghost House",,f341e68bad5029bf475922c2c1b79eb109f467a1,,,"Ghost House",,,(beta),1986,Sega,,,,,,,,,,,,,
Strider,,f35b74360bc099462f665e8f52b9e92112dc0ebe,,,Strider,,,,1991,"Capcom - Sega",,,,,,pt,,,,,,,
Lemmings,,f3a853cce1249a0848bfc0344f3ee2db6efa4c01,,,Lemmings,,,,1992,"Probe - Psygnosis - Sega",,,,,,,,,,,,,
"Public Domain",,f3d14a8fc3787521dd7bc328897ec1dd51172489,,,"SMS Chip-8 Interpreter",,,"v 0.10; Copyright Public Domain",2002,Maxim,,,,,,,,,,,,,
"World Cup '94",,f41d81710f24b08a2a3ac28f2679338a47ca5890,,,"World Cup USA 94",,,,1994,"U.S. Gold",m8,,,,,,,,,,,,
"High School! Kimengumi",,f4350a41ec6cd685e21b09ce471c3456646d6904,,,"High School! Kimengumi",,,,1986,Sega,jp,,,,,en,,,,,,,
@,,f44299070c8f4d3c0a4b2f671d105c811ae7db99,,,"Hong Kil Dong",@,,,1991,Clover,kr,,,,,,,,,,,,
"Public Domain",,f4516eb564fc944e21ee783439ea03b2c930389d,,,"Text Demo",,,"Copyright Public Domain",1997,SMSC,,,,,,,,,,,,,
"Cosmic Spacehead",,f46f716dd34a1a5013a2d8a59769f6ef7536a567,,,"Cosmic Spacehead",,,,1993,Codemasters,eu,,,,,,,,,,,,
"Public Domain",,f49376425033db482d3fe39fa375eab0f85c6567,,,SpaceOddity,,,"v 0.21; Copyright Public Domain",2005,"Mooz - Proppy - Tet",,,,,,,,,,,,,
"Penguin Land",,f49c43b1f9a0b19ef5f30d9bf2b222af7aeb9fbf,,,,,,(SG-1000),,,,,,,,,,,,,,,
"Wonder Boy in Monster Land",,f4cd1ee6f98bc77fb36e232bf755d61d88e219d7,,,"Super Wonder Boy Monster Land",,,,1988,Sega,jp,,,,,,,,,,,,
@,,f50a3c25b436c9f4f2f0edb75ab0b7f62dbcc433,,,Gun.Smoke,@,,,1990,Prosoft,kr,,"[MSX port]",,,,1,,,,,,
Sagaia,,f50ca50960a92deb1fd217deaab521887339f228,,,Sagaia,,,,1992,Taito,,b,"b 1",,,,,,,,,,
"Champion Billards",,f517e6a6123643a5e7e5fff6b413139afa412d8e,,,,,,"(SG-1000) [!]",,,,,,,,,,,,,,,
"Public Domain",,f5c1c5b0bc89a2593b1213c2002b6fd449f19a91,,,Blockhead,,,"Copyright Public Domain",2004,"Proppy - Tet",,,,,,,,,,,,,
"Marble Madness",,f5efe0635e283a08f98272a9ff1bc7d37c35692c,,,"Marble Madness",,,,1992,"Atari - Tengen",,,,,,,,,,,,,
"Golvellius: Valley of Doom",,f62c5c9dea4368e6475517c4220a62e40fedd35d,,,Golvellius,,,"Language en,ja",1988,"Compile - Sega",jp,,,,,,,,,,,,
"Public Domain",,f63f90a7d03c45385c14c3f25cad96c7e13792ee,,,Robbyie,,,"v 0.99; Copyright Public Domain",2004,"Tzvetkov, Ventzislav",,,,,,,,,,,,,
"Sonic Chaos",,f64c8eea26a103582f09831c3e02c6045a6aff94,,,"Sonic Chaos",,,,1993,Sega,,,,,,,,,,,,,
"Jungle Book, The",,f65b5957b4b21bd16b4aa8a6e93fed944dd7d9ac,,,"The Jungle Book",,"Jungle Book, The",,1993,"Eurocom - Virgin",,,,,,,,,,,,,
@,,f68ab72d6948c5ef3ac73728bab53a568565ce37,,,ZEXALL,@,,"v 0.13; Copyright Public Domain",2006,"Maxim - Quinn, Eric",@,,[VDP],,,,,,,,,,
"Public Domain",,f6b9b0383d17674a4a938e9a2dcfbb79ce41c0db,,,"SMS Cast",,,"v 1.00; Copyright Public Domain",2002,"Cornut, Omar",,,,,,,,,,,,,
"Power Strike",,f6f245c41163b15bce95368e4684b045790a1148,,,"Power Strike",,,,1988,"Compile - Sega",,,,,,,,,,,,,
"Elevator Action",,f72b3e44309e7c2e447c46928ce795453102f717,,,,,,"(SG-1000) [!]",,,,,,,,,,,,,,,
@,,f748e43d99f86eb8204b7f7b31991a454f12586a,,,"Super Monaco GP",@,,(beta),1990,Sega,@,,,,,,,,,,,,
"Public Domain",,f839ca05726c190908b29865a70f9c38ede67a79,,,"Only Words",,,"v 0.01; Copyright Public Domain",2001,"Gordon, Mike",,,,,,,,,,,,,
"Psycho Fox",,f84f5677e376ccaca48814c95ea170acb458fc5f,,,"Psycho Fox",,,,1989,Sega,,,,,,,,,,7,,,
"Mahjong Sengoku Jidai",,f8672bd90f88da3f927424944636be13269bbade,,,"Mahjong Sengoku Jidai",,,"v rev1",1987,Sega,jp,b,"b 1",,,,,,,,,,
"Teddy Boy",,f8888acfb67e73cc1c74a13329fdc141702d7b0a,,,"Teddy Boy",,,,1985,Sega,,,,,,,,,,3,,,
Gauntlet,,f8b661d83372dc4401e6a831831d7337721b2f1e,,,Gauntlet,,,,1990,"Atari - Tengen - U.S. Gold",,b,"b 1",,,,,,,,,,
"Global Defense",,f92e1a9f7499b344e7865b18c042e09e7d614796,,,"Global Defense",,,(beta),1987,Sega,,,,,,,,,,,,,
@,,f93333661a5b5b915e971c95f0877a08bfba3c17,,,"Phantasy Star",@,,,1987,Sega,jp,,,,,en,,,,,,,
"Fire & Forget 2",,f934b35d27330cc2737d6a2d590dcef56004b983,,,"Fire & Forget II",,,,1990,Titus,,,,,,,,,,,,,
"Miracle Warriors: Seal of the Dark Lord",,f952406bca4918ee91a89b27e949e224eae96d85,,,"Miracle Warriors: Seal of the Dark Lord",,,,1988,"ASCII - Sega",,,,,,,,,,,,,
"Summer Games",,f9638b693ca3a7c65cfc589aaea0bbab56fc7238,,,"Summer Games",,,,1988,"Epyx - Sega",,,,,,,,,,,,,
"Ninja, The",,f97ef0513d805dfdf371d9589b3d2bf88c9d96e2,,,,,,"(UE) [o1]",,,,,,,,,,,,,,,
@,,f98afe81a82109738305681ff63dd860964ed116,,,Frogger,@,,,2005,"Covell, Chris",@,b,"b 1",,,,1,,,,,,
@,,f98f9c0fd32b2392b57b14105a9b730c8957d9b9,,,Wonsiin,@,,,1991,Zemina,kr,,,,,,1,,,,,,
"Mick & Mack as The Global Gladiators",,f9b1f7b17c222ac1bd5bd10a75678f3ab0c809b9,,,"Mick & Mack as The Global Gladiators",,,"v rev1",1992,Virgin,,b,"b 2",,,,,,,,,,
"Hoshi wo Sagasite...",,f9ce8b80d8671db6ab38ba5b7ce46324a65ebc3d,,,"Hoshi wo Sagashite...",,,,1988,Sega,jp,,,,,,,,,,,,
"Strider II",,f9d58bd9a5a99f2fd26fb411b0783fcd220249a4,,,"Strider II",,,,1992,"Capcom - U.S. Gold",,,,,,,,,,,,,
@,,f9e14ea9ce5f11ca5cb831f3eaf87609d7aea8f2,,,"The Dinosaur Dooley",@,"Dinosaur Dooley, The","Language en",1993,"Daou Infosys - Innovation Technologies",kr,,,,,,,,,,,,
"Golden Axe Warrior",,fafb492a1f08d002e254e6e3fe1aebc980fa616f,,,"Golden Axe Warrior",,,,1991,Sega,,a,"a 2",,,pt,,,,,,,
"Public Domain",,fb143396e840c9bf39430a62a265b03eec576d84,,,SpaceOddity,,,"v 0.07; Copyright Public Domain",2005,"Mooz - Proppy - Tet",,,,,,,,,,,,,
"Psycho Fox",,fb4205bf1c1df55455a7ab4d4a6a9c5fe7d12a0b,,,"Sapo Xule vs. Os Invasores do Brejo",,,,1995,"Sega - Tec Toy",br,,,,,,,,,,,,
"Public Domain",,fb5a3c57794b1c47c19e0e107279a455c60fde7d,,,"Scroll Test",,,"v 1.00; Copyright Public Domain",2001,"MacDonald, Charles",,,,,,,,,,,,,
"Teddy Boy",,fb61c04f30c83733fdbf503b16e17aa8086932df,,,"Teddy Boy Blues",,,"Language en",1985,Sega,jp,,,,,,,,,,,,
"Golden Axe Warrior",,fbda0486b393708a89756bb57d116ad6007484e4,,,"Golden Axe Warrior",,,,1991,Sega,,,,,,,,,,,,,
@,,fbee313aaa8d7acea4acbb763592f73466596113,,,Nemesis,@,,,1987,Zemina,kr,,"[MSX port]; [AKA Gradius]",,,,,,,,,,
"System BIOS",,fc465122134d95363112eb51b9ab71db3576cefd,,,"Sega Master System Store Display Unit BIOS",,,,1987,Sega,us,,,,,,,,,,,,
@,,fc7eb9141f38c92bf98d9134816f64b45e811112,,,"Sega Master System BIOS",@,,"v 2.0",1986,Sega,"eu,us",,,,,,,,,,,,
"Super Monaco GP",,fc933d9ec3a7e699c1e2cda89b957665e7321a80,,,"Super Monaco GP",,,"v rev1",1990,Sega,us,,,,,,,,,,,,
OutRun,,fcaba54799fb899d1e8123b8485e3ae37ee68dba,,,"Out Run",,,,1987,Sega,,b,"b 1",,,,,,,,,,
@,,fccdc62428b227c4aadeb21bba1f3ce365895c0e,,,"ToToTEK SMS-PRO Multi Menu",@,,"v 1.5; Copyright Public Domain",200x,ToToTEK,@,,,,,,,,,,,,
"Sega World Tournament Golf",,fd5a92e74a3c5fa16727637f1839b28595449bf6,,,"Sega World Tournament Golf",,,,1993,Sega,,,,,,,,,,,,,
"Streets of Rage",,fd5c661c8b92812af3d161ed1f43e308c85d843a,,,"Streets of Rage",,,,1993,Sega,,a,"a 1",,,fr,,,,,,,
"Phantasy Star",,fd8dad6acb6fa75dc8e9bbaea2a7e9fd486fc2dd,,,"Phantasy Star",,,"v rev2",1988,"Sega - Tec Toy",br,,,,,,,,,,,,
Monopoly,,fda8521c5474b49766e789e6bbb3029db95fb9ed,,,Monopoly,,,,1987,Sega,us,b,"b 1",,,,,,,,,,
"Public Domain",,fdb706a2b0c4af503e48d8934c31cd4aa07153e2,,,"ONE Demo",,,"Copyright Public Domain",1997,SMSC,,,,,,,,,,,,,
"Public Domain",,fdc16e9085f645672a6a778b176d68f593e983d1,,,"AntiISDA Warrior",,,"v 1.01; Copyright Public Domain",2004,"Tzvetkov, Ventzislav",,,,,,,,,,,,,
"Spy vs. Spy",,feab16dd8b807b88395e91c67e9ff52f8f7aa7e4,,,"Spy vs. Spy",,,,1986,Sega,,,,,,,,,,,,,
"Mahjong Sengoku Jidai",,febedffac44e283de1eefc6f4c7de4e0c8e24ec4,,,"Mahjong Sengoku Jidai",,,"v rev1",1987,Sega,jp,b,"b 2",,,,,,,,,,
