"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Pirates! Gold",,74ef94a3c35e40ceed29ef9bc22d11409397f9cc,,,,,,Beta,1993,MicroProse,us,,,,,,,,,3,,,,
"Uncharted Waters: New Horizons",,74f61092067d82127cae3306d5a66d3efe946bc3,,,"Daikoukai Jidai II",,"Daikoukai Jidai 2",,1994/06/24,Koei,jp,,,,,,,,,,,,,
"Deadly Moves",,75041ce9bbd09fe2e88598838933b2e6d6fe2b37,,,,,,,1992,Kaneko,us,,,,,,,,,3,,,,
@,,7504f42218f8b454828009e039279b068bfbe1e0,,,"Teenage Mutant Ninja Turtles: The Hyperstone Heist",,"Teenage Mutant Ninja Turtles - Hyperstone Heist",,1992/12,Konami,us,,v2.0,,,,,,,"enhanced colours Pyron",,,,
"Captain Planet and the Planeteers",,750770bb43a2d1310b9011f7588cc91e0476826b,,,,,,,1993,Sega,us,,,,,,,,,,,,,
@,,750941b4513d46859239ee40d1c9d7f8af78008b,,,"ATP Tour",,,,1995/03,Sega,eu,,,"NTSC GhostlyDark",,,,,,,,,,
@,,7533827564cbdc915193b5fd9f0f0f8ad47fe7f6,,,"Darius II",,,,1990/12/20,Taito,jp,,,,,,,,,"enhanced colors Pyron",,,,
@,,754bbb696acd9db2e518d6d4ddd3b6d3d4bf95ed,,,Flashback,,,,1993/06,"U.S. Gold",eu,,,"NTSC GhostlyDark",,,,,,,,,,
@,,7551b201328d4b31dda741b947d1e177d1e5b897,,,14-in-1,,,,19xx,@,,,,,,,1,,,,,,,
@,,7553f6c0d07c035c1e4761b1b26e52602fe2f06b,,,"Star Odyssey",,,beta,1992/01/16,"Sage's Creation",us,,,,,,,,,,,,,
"Triple Play: Gold Edition",,75630fd236cd1208b7375055bd245a0997ae759c,,,,,,,1996,"Electronic Arts",us,b,,,,,,,,,,,,
"Bishoujo Senshi Sailor Moon",,7565b0b19fb830ded5e90399f552c14c2aacdeb8,,,,,,,1994/07/08,Ma-Ba,jp,,,,,,,,,,,,,
@,,75694ef3e32d86464920987708f27fdfd178d5c7,,,"TROUBLE LOTUS",,,,2021/03/12,"Boddy, T.",us,,,,,,,,,,,,,
@,,75779e9261d0adaa173d250cbe667593d207e2f8,,,"Greendog: The Beached Surfer Dude!",,"Greendog - Beached Surfer Dude!",,1992/09,Sega,"eu,us",,,,,ru,,,,,,,,
@,,757bf610a6b3a617010e88923b89440999112f30,,,"Skeleton Krew",,,,1995/05,Shedevr,us,,,,,ru,,,,,,,,
"Visual Scene Sega-CD Image",,7583931c4a64280a24c10f9140ffe424ce4d90a7,,,,,,,,,jp,b,,,,,,,,,,,,
"Dragon's Revenge",,75854a732d4cf9a310c4359092cf5c2482df49a7,,,,,,,1993,Tengen,"eu,us",,,,,,,,,,,,,
"Chuck Rock",,758789fb6745b62fa0364cd6285ee24f5a8cef6d,,,,,,,,,us,,,,1,,,,,,,,,
@,,758f5e7072d8bc4bd6325fb7629ebb9f11d1ce10,,,"The Berenstain Bears' Camping Adventure",,"Berenstain Bears' Camping Adventure",proto,1994/07/16,Sega,us,,,,,,,,,,,,,
@,,7596a03371aae0fb408d7ea5a44886893b85f130,,,"Battletoads RAMM",,,,2012/03,@,,,,,,,,,,Battletoads,,,,
@,,759ca49ca18a5e1a9f6d55770a50f5bcf3d3fcce,,,"Phantasy Star II: Nei's Adventure",,,,1991,M.I.J.E.T.,jp,,"Sega Game Toshokan",,,en,,,,,,,,
"Doraemon: Yume Dorobouto 7 Nin No Gozansu",,75a19d13eae3550e7c40e9075f894043f245667d,,,,,,,,,jp,b,,,,,,,,,,,,
"NHL All-Star Hockey '95",,75a1cb63ce1d4b5573d0282222ba6f3a1be2887e,,,,,,,,,us,,,1,,,,,,,,,,
@,,75ab3f0006363a462e6a6b3eb52bffa17c10367f,,,"Pebble Beach Golf Links",,,,1994/02,Sega,eu,,,"NTSC GhostlyDark",,,,,,,,,,
"Public Domain",,75bbd7abdf175216dfce64997a0febe5feae2fd1,,,"Censor Movie Trailer Demo",,,,,,,,,,,,,,,,,,,
"Jelly Boy",,75be8d5b305e669848b4a5a48cdcfa43b951dc20,,,,,,"Language proto",1995/01,"Ocean Software",eu,,,,,,,,,,,,,
"Streets of Rage 3",,75d0d3683e96dbfbcbe3d7fd5501f8ae701503ae,,,"Bare Knuckle III",,"Bare Knuckle 3",,,,jp,,,,,,1,,,,,,,
@,,75d2c0821b94897b86b7cd19c0f179b476298f86,,,"T3: The Arcade Game",,"T3 - Arcade Game",,1998,@,ru,,,,,,1,,,"T2 - The Arcade Game",,,,
"World Heroes",,75d9b6d22e9d2b51e7a03c8a8a0ba073e479abf8,,,,,,,1994,Sega,us,b,,,,,,,,,,,,
@,,75dfbe7a7179f3e5357f875ee1623245be05250d,,,"Amy Rose in Sonic",,,,19xx,"Kilometers Prower",,,,,,,,,,"Sonic the Hedgehog Rev 0",,,,
"Public Domain",,75e0f49e22289c9788aff0bc96001af5862cf796,,,"Magical Rip Intro 4",,,,,,,b,,,,,,,,,,,,
"Wings of Wor",,75e55f1af27dfc29002c4bc14874384942cd39e9,,,Gynoug,,,,,,eu,,,,,,,,,,,,,
"Sonic The Hedgehog 2",,75e8e8023e5dcd7c412b9cc91342ea56c1b43e2a,,,,,,vRev1,1992/11/21,Sega,,,,,,,,,,24,,,,
"Sonic The Hedgehog 3",,75e9c4705259d84112b3e697a6c00a0813d47d71,,,,,,,1994/02/02,Sega,us,,,,,,,,,,,,,
"Xin Qi Gai Wang Zi",,75f8003a6388814c1880347882b244549da62158,,,,,,,1996,"C&E Soft",tw,,,,,,,,,,,,,
"Public Domain",,75fd855f3a70e411ad28a483a3f5fb4da1ebf4b6,,,"XOR Palette Demo",,,32X,,DevSter,,,,,,,,,,,,,,
"Art of Fighting",,7603f33a98994e8145c942e1ed28e6b072332324,,,,,,,1994/10,Sega,us,,,,,,,,,,,,,
"College Football USA 97: Road to New Orleans",,761390619bbc9d7115b5f4f281d47ca223240498,,,,,,,,,us,,,,,,,,,h3C,,,,
"Barbie Vacation Adventure",,76172dd395a7730cf15177643774095efdb0c8c3,,,,,,Beta,,,,,,1,,,,,,,,,,
"Dragon Ball Z: Buyuu Retsuden",,7617a6af6c4df43d18bc9f921ede9794638c2c6f,,,"Dragon Ball Z: Buu Yuu Retsuden",,,,,,jp,b,,,,,,,,,,,,
Viewpoint,,7618ffdeea97489c0ed21304a0b13bbf44b0f110,,,,,,Beta,1994,Sammy,us,b,,,,,,,,,,,,
"Madden NFL 98",,761e0903798a8d0ad9e7ab72e6d2762fc9d366d2,,,,,,,1997/09,"Electronic Arts",us,,,,,,,,,,,,,
"Streets of Rage 3",,7627122c5b1bfc5e8484c1eeecad31ee11e4fc21,,,,,,,1994/03/17,Sega,us,,,,,pt,,,,,,,,
"Time Killers",,76450219f122297affbfbee34480f0718800bf60,,,,,,,1996/07,"Black Pearl Software",us,,,,,,,,,1,,,,
"Asterix and the Great Rescue",,764dfa540476e8144a0261729bdaf8e4a9fbf024,,,,,,,1994/06,Sega,us,,,,,,,,,1,,,,
@,,765b2a11a49bf9b4dd9c47b4cba5d134c5dfd7a1,,,"Flashback: The Quest for Identity",,"Flashback - Quest for Identity",,1993/02/20,NewGame,us,,,,,ru,,,,,,,,
"Captain Planet and the Planeteers",,76608073351abf20171e156deec8243513c27c4e,,,,,,Beta,,,,b,,,,,,,,,,,,
"Dr. Robotnik's Mean Bean Machine",,766afb0cc85d0cbaede6e7ee763c0b10335eefff,,,,,,Beta,,,,,,,,,,,,hl,,,,
@,,767d2086b42572b383a0358c29b1caee99ff5250,,,"Dune II: Battle for Arrakis",,,,1994/06,"3DSchumacher - NewGame - Shedevr",eu,,,,,ru,,,,,,,,
"Magic Girl",,768003e74197b0f1b504309338b5f433e3380374,,,,,,,,,,,,,1,,Unlicensed,,,,,,,
@,,768d9ea078c16dcffb1516b04b70676a5383f65f,,,"Landstalker: The Treasures of King Nole",,"Landstalker - Treasures of King Nole",,1993/10,Sega,eu,,,"NTSC GhostlyDark",,,,,,,,,,
@,,7691bfaed2c985a607d95ba3ea4589c90a8879df,,,"Deer Hunter",,,,2002/11,Tomsoft,ru,b,,,,,1,,,,,,,
"Arnold Palmer Tournament Golf",,76991025384d3db17775d8b7b923068170a2a485,,,,,,,,,ue,,,,,,,,,h3C,,,,
"Jordan vs Bird: Super One-on-One",,769d7ed746ccbec0bcbe271f81767ffcccd36cea,,,,,,,1993/09/24,"Electronic Arts Victor",jp,,,,,,,,,,,,,
"Arnold Palmer Tournament Golf",,76ab194beafcf9e9d5bc40a8e70e2a01d7e42a5b,,,,,,,1989/06,Sega,"eu,us",,,,,,,,,,,,,
"Revenge of Shinobi",,76af6ca97df08f2370f3a7fc2311781a0f147f4b,,,,,,v1.02,1990/10,Sega,,,,,,,,,,,,,,
"Public Domain",,76b3a77f9db2085b5b492e2a696303cf023450a7,,,"SGCC Demo 6",,,,1996,"Lee, Paul",,,,,,,,,,,,,,
"Honoo no Toukyuuji: Dodge Danpei",,76b84d2e0654b4a1b56526fda1841dcca7bfa8db,,,,,,,1992/07/10,Sega,jp,,,,,,,,,1,,,,
"Bubba 'n' Stix",,76b9c60fe621abf713c4ce2ca1db36ee743c36be,,,,,,Beta,,,,,,,,,,,,hIR,,,,
"Super Hydlide",,76bceb5915f3546c68c1fdb5fb0e205cd56a3fe6,,,,,,,1989/10/06,Asmik,jp,,,,,,,,,,,,,
@,,76c7e144631cec17775777dfa67b01c1ecb719f5,,,"Dark Sound the Hedgehog",,,v2.00,2011/01/01,CiS,,,,,,,,,,"Sonic the Hedgehog",,,,
"Kishi Densetsu",,76cc934a57c358916a1b8ad0b5479f3db5b30457,,,,,,,,,jp,b,,,,,,,,,,,,
Ottifants,,76d2606d12a94b10208324ad1ff3e295ef89f5f4,,,,,,Beta,1993/10,Sega,eu,,,,,,,,,,,,,
"Rocket Knight Adventures",,76d33c8549cd86cb1a4d17ac6eb8dd47c2f07d03,,,,,,,1993/08/06,Konami,jp,,,,,,,,,,,,,
@,,76df594650857e74766c6c55c9bee520e3021984,,,Turrican,,,,1991/07,Ballistic,us,,,,,,,,,"slower health drain, unlimited continues NinjAkira",,,,
@,,76f4d071e3f95a740a21c14d68a732aac4700739,,,"Streets of Rage 3",,,"v19940308 / beta",1994/03/08,Sega,,,,,,,,,,,,,,
"Fire Mustang",,76f9b2fb39e8805f8033439c4e175f1fefd9a051,,,,,,,,,jp,,,,,,,,,h3C,,,,
"Ninja Burai Densetsu",,76f9d69d207d72735b8c48a18a3399e8e17ffbfd,,,,,,,,,jp,,,1,,,,,,,,,,
"Gauntlet 4",,770af9be4c47b8800bb42674a7bba5c669f51313,,,,,,,1993/09/XX,,ue,,,,,,,,,h1C,,,,
"Mamono Hunter Yohko: Makai Kara no Tenkosei",,770f99b57d122ff198fa398965e604cbbee3d617,,,"Mamono Hunter Youko: Dai 7 no Keishou",,,,1991/03/22,Masaya,jp,,,,,,,,,4,,,,
@,,7712a24d5c8951a36607a122bcd7ea6714df54bd,,,Megapong,,,v2,2020/12/31,and0,,,,,,,,,,,,,,
"Soul Blade",,7714e01819ab4a0f424d7e306e9f891031d053a8,,,,,,,,,,!,,,,,Unlicensed,,,,,,,
"Chiki Chiki Boys",,77191eaee3775a425147ae7140ddf6ed3b6b41d2,,,,,,,1992/10/16,Sega,"jp,kr",,,,,,,,,,,,,
"Sonic The Hedgehog 2",,771bb01bccaf64b824ab7cf6eaa17b0bedbd57b2,,,,,,vRev1,1992/11/21,Sega,,,,,,,,,,1,,,,
"Gunstar Heroes",,7721e302555f16e3242ad4a47ed87a1de1882122,,,,,,,1993/09/09,Sega,us,,,,,,,,,,,,,
"Toki: Going Ape Spit",,77270a6ded838d0263284dcc075aa4b2b2aef234,,,,,,,1992/03,Sega,"eu,us",,,,,,,,,,,,,
"Wonder Boy In Monster World",,772c3c71973762eac46e6c180a036c1f3bbd937a,,,,,,,1992/02,Sega,"eu,us",b,,,,,,,,,,,,
@,,7732017b10a288619e6b95fc70356ccafe02b6b0,,,"Streets of Rage 3 Project",,,v0.3,2014/08/25,gsaurus,,,,,,,,,,"Streets of Rage 3",,,,
"Tom and Jerry: Frantic Antics",,774ba6e0aa668d6b1ee083558c689fdf8dd10577,,,,,,vRev1993,1993/12,"Hi-Tech Expressions",us,,,,,,,,,3,,,,
"Public Domain",,7760e9a5cc12a9fe270c53702f061cadb11fef80,,,"FVR Technical Demo",,,,2004,"Voltnov, Fonzie",,,,,,,,,,,,,,
"Asterix and the Power of The Gods",,776ae485022b3cba024fac5e1813be6c04380e09,,,,,,,1995/04,Sega,eu,,,,,,,,,2,,,,
"Decap Attack",,777784f5eddec5f033b6bdf0874be044ab071877,,,"Magical Hat no Buttobi Turbo! Daibouken",,,,1990/12/15,Sega,jp,,,,,,,,,1,,,,
"Monster World IV",,77856977f491821bbc30239119f5bc8c76a17a85,,,,,,,1994/04/01,Sega,jp,,,,,,,,,5,,,,
"Shadow of the Beast",,7797c27609f8b539e5056a287c221a42162e9a6e,,,"Shadow of the Beast: Mashou no Okite",,,,1992/03/27,"Victor Musical Industries",jp,b,,,,,,,,,,,,
"Fun Car Rally",,779aba11bf77ca59e6ae981854805bf3fabe4b0e,,,,,,"Language proto",1992/12,MagiCom,us,,"Combat Cars",,,,,,,,,,,
"Bulls versus Blazers and the NBA Playoffs",,77a048094269fbf5cf9f0ad02ea781ba3bcbecf3,,,"NBA Playoff: Bulls vs Blazers",,,,,,,!,,,,,,,,,,,,
"Super Airwolf",,77a0fc05c0932f42e461296aaf4bb5085e5f4377,,,,,,,1991/03/29,Kyugo,jp,,,,,,,,,1,,,,
"Altered Beast",,77b50155f11c95b66e1b05a7499294054961375b,,,,,,vRev2,1989/08/14,Sega,"eu,us",,,,,pt,,,,,,,,
@,,77b6589aee2112fd357819a54856017a1ef10847,,,"Samurai Shodown",,,,1995,"Sega / Takara",eu,,,"NTSC GhostlyDark",,,,,,,,,,
"Pete Sampras Tennis",,77c94c43e2d646965bf474a8c58ffb7513886423,,,,,,vRev01,,,ue,,,,,,,,,h1C,,,,
@,,77cf3c95c7eb97f1a78c65861565fbd14a995a5c,,,"Bare Knuckle III",,,,1994/03/18,Sega,jp,,,,,,,,,"sound & audio improvements hagelbreaker",,,,
"Road Rash",,77dbef0d7fb03f7eabb933b7cc281770b8f73aea,,,,,,,1991/09,"Electronic Arts","eu,us",b,,,,,,,,,,,,
"Barkley Shut Up and Jam!",,77e26d5e2c5030dde5c1b07011c64dc014859004,,,,,,,,,ue,,,,,,,,,hI+2C,,,,
@,,77e82b26bf57ae5c81e024f30513e92822378df8,,,Defixio,,,,2021/10/25,"Lihpten / McCheeseBob / Ponzis",,,"No Audio Newer",,,,,,,,,,,
@,,77f362dac733d8d1dc1cb69d8f7d1399a21d12f6,,,"Shining Force II Counteraction",,,v1.1.0,2019/04/17,Siel,,,,,,,,,,"Shining Force II",,,,
@,,77f4bf8332cc99972ab96a04b701d355fe8ce239,,,"Uchuu Senkan Gomora",,,,1991/09/30,UPL,jp,,"AKA Bio-Ship Paladin",,,,,,,"arcade colors fusaru",,,,
Starflight,,77f6de6dec4f0d1d8fa621689c2a24422df5e706,,,,,,vRev0,1991/10/07,"Electronic Arts","eu,us",b,,,,,,,,,,,,
"Greatest Heavyweights of the Ring",,77fc2236924bcba2cba52a73e7fa6208e4b26c15,,,,,,Beta,,,,,,1,,,,,,,,,,
"Jungle Book",,77fc616beffa33c669974ed430d14874111ca397,,,,,,,1994/07,"Virgin Interactive",us,,,,,,,,,3,,,,
"Kick Off 3: European Challenge",,78063bc063fbe3c1c2cf44d1eafa8a6498599900,,,,,,,,,eu,,,2,,,,,,,,,,
"Pokemon Crazy Drummer",,780a81fe6dd2fb9575ccdc506e7dbee13213d01d,,,,,,,,,,,,,,,Unlicensed,,,,,,,
"Bill Walsh College Football",,781124b48ab8238786bd7997f8fb024203978ab2,,,,,,,,,ue,,,,,,,,,h2C,,,,
"Rock n' Roll Racing",,78112a1731ee658b2ca043e1ac62a2dadeb1a2f5,,,,,,,1994/11,Interplay,us,,,,,,,,,3,,,,
@,,78139b1cad1e75d0b0760a2fb783793de0a29107,,,MeteoRain,,,,2019/03/15,LudoScience,,,,,,,,,,,,,,
"Pink Goes to Hollywood",,78185f8e848f53decd0975f53c02177f73fb0985,,,,,,Beta,1993,TecMagik,"eu,us",,,,,,,,,2,,,,
@,,781d636634da8d41addd28c9e34367dacda38576,,,"Desert Demolition Starring Road Runner and Wile E. Coyote",,,proto,1994/12/08,Sega,"eu,us",,,,,,,,,,,,,
@,,78328499b4c6c061556c509d7cba8f41918e23a1,,,Shahmaty,,,,1998,BSComp,ru,,,,,,1,,,,,,,
"Last Battle",,784781194171c462196de05d82f9a975c01aa7a4,,,"Hokuto no Ken: Shin Seikimatsu Kyuuseishu Densetsu",,,,1989/07/01,Sega,jp,,,,,,,,,2,,,,
"Shadow Dancer: Secret of Shinobi",,7847ba63830db76763942ef0730ded2b13c472b1,,,,,,,1990/12/01,Sega,,,,,,,,,,3,,,,
"16 Zhang Mahjong",,7857c797245b52641a3d1d4512089bccb0ed5359,,,,,,,1992,"Sun Green",tw,,,,,,1,,,,,,,
"Robocop 3",,7860eb700d85801831ea14501b47bcaa1753c9fc,,,,,,,1993/11,"Flying Edge","eu,us",,,,,,,,,,,,,
"Air Buster: Trouble Specialty Raid Unit",,786e00cb5671696c604659abd6a72ed80d2578f6,,,"Aero Blasters: Trouble Specialty Raid Unit",,,,1991/01/31,Kaneko,jp,b,,,,,,,,,,,,
"Ghouls 'N Ghosts",,787d71b2ae357c18c6905aeb970263fa07705b27,,,,,,vRev1,1989/10,Sega,"eu,us",b,,,,,,,,,,,,
"Public Domain",,787f5b78951680a77676c39fa778ac54eb5db23f,,,"Old Skill by Kaneda",,,,,,,,,,,,,,,,,,,
@,,787f8093d8a5c55ee9dcaa49925752169527fa62,,,"NFL '95",,,proto,1994/09/05,Sega,"eu,us",,,,,,,,,,,,,
Cadash,,7883ec67e0707ce26b955767b8935f54d20a9155,,,,,,,,,"jp,us",,,,,,,,,h1C,,,,
"Crusader of Centy",,7890074018f165eeb1281d81039fb07ccde7d197,,,Soleil,,,,1995/01,Sega,fr,,,,,,,,,,,,,
"Desert Demolition starring Road Runner and Wile E. Coyote",,7890a87c5f612af9625c87379c8b7e2b46515b96,,,,,,,,,ue,b,,,,,,,,,,,,
"Megaman: Wily Wars",,78979480bee91944a50529d79e0fa811458a8056,,,,,,,,,eu,,,2,,,,,,,,,,
"Lethal Enforcers II: Gun Fighters",,789ce751c7ab3967f85dddda49a1b84ba5c5dd3d,,,,,,,1994/05/11,Konami,us,,,,,,,,,1,,,,
@,,789f803dbb531056ef23560e1d10997bd51f791b,,,"ToeJam & Earl in Panik auf Funkotron",,,,1994/01/16,Sega,de,,,"NTSC GhostlyDark",,,,,,,,,,
"Beyond Oasis",,78aa55e9c35fd716b236d85d045abe67a31dcf1d,,,,,,,1995/03,Sega,us,b,,,,,,,,,,,,
"Madden NFL 95",,78af9e83993c75f82a15aac4b92d819b742e7c60,,,,,,,,,ue,,,1,,,,,,,,,,
@,,78c1afd4b10df6fc30001be874aa7c2c6b061a95,,,"Xenon 2: Megablast",,,,1992/02,Virgin,eu,,,,,,,,,"Amiga colors fusaru",,,,
"Teenage Mutant Ninja Turtles: Hyperstone Heist",,78c829188c7abab4d5e34816566b6c7bdaa0e472,,,"Teenage Mutant Ninja Turtles: Return of the Shredder",,,,1992/12/22,Konami,jp,,,,,,,,,2,,,,
"Bio-Hazard Battle",,78d038003a3a60f4f35496a3b1608ac1e498c9e8,,,"Crying: Aseimei Sensou",,,,,,jp,,,,,,,,,h2C,,,,
@,,78d4cd8b4c36b0c2102e60b4aa2b38e84e7f9425,,,"Donald in Maui Mallard",,,,1995/09,MIB,eu,,,,,pt,t-br,,,,,,,
"Art of Fighting",,78dda479a43e8b4652f15242056372e8d1dfe4df,,,"Ryuuko no Ken",,,,1994/01/14,Sega,jp,b,,,,,,,,,,,,
@,,78f481140c53b480c0c50abe4756b67564a41a15,,,Shrek,,,,19xx,@,ru,,,,,,1,,,"Yogi Bear - Cartoon Capers",,,,
@,,7903fe3db1d6d848a05e51c7ed8a2c324275b991,,,"Cannon Fodder",,,,1995/01,"Virgin Interactive",eu,b,,,,,,,,,,,,
"Top Gear 2",,790bd9d99b663dc6c7644a3fc7e7e342b044dc92,,,,,,,1994/09,"VIC Tokai",us,,,,,,,,,4,,,,
@,,7913d984460d6117d57d5762b9cf43af932baa96,,,"Phantasy Star III: Generations of Doom",,,,1991/08,Sega,"eu,us",,v1.1,,,,,,,"improved translation, bugfix Peaches",,,,
"Dick Vitale's Awesome Baby! College Hoops",,7917a4bbe866e312ecf496f2144e66f4e0de8c3b,,,,,,,,,us,,,,,,,,,h1C,,,,
"Mega Games 10 in 1",,791a4de13cfe2af4302aac969753d67dd76e89c8,,,"10 Super Jogos",,,,1997/05,"Tec Toy",br,,,,,,,,,,,,,
"Streets of Rage 3",,791d9bcebba185f21054816723aff3a323cb5413,,,,,,,1994/03/17,Sega,us,,,,,,,,,2,,,,
@,,791ee690b2929d4edfda22ff23d7cfd74376299e,,,"Star Odyssey",,,,2011/06/22,"Super Fighter Team",,,,,,,1,,,,,,,
@,,792e039ce0760c908c80872363fd5d309fb33872,,,"Scholastic's The Magic School Bus: Space Exploration Game",,,proto,1995/03/27,Sega,us,,,,,,,,,,,,,
@,,7932341e9dd0a5929b578c6f5d8b2713b7bd7c52,,,"Mr. Nutz",,,,1994/11,Ocean,eu,,,"NTSC GhostlyDark",,,,,,,,,,
@,,7932c7de237ca333750b98ff3d2832c5f65be851,,,"Toy Story",,,"Demo kiosk",1995/10,"Disney Interactive",us,,,,,,,,,,,,,
"Eliminate Down",,793466ffc9c8497e041c0f4bfaac3c6c8488ab79,,,,,,,,,jp,b,,,,,,,,,,,,
"Public Domain",,79375ef34ef7d78fed45fa8c4f72380ee1d72c0c,,,"Vehicle Minigame",,,,2003,Johnny13,,,,,,,,,,,,,,
"Wiz 'n' Liz: Frantic Wabbit Wescue",,793976bdf8e8cb3fa874fd309b591e155220d8e4,,,,,,,1993/11/15,Psygnosis,eu,,,,,,,,,2,,,,
Gunship,,793e9fe505f28f8a95915015935fbd49e5171618,,,,,,,,,eu,,,,,,,,,h2C,,,,
"Art Alive!",,79419fc54df4ad1e442184fae83966be4a6dae81,,,,,,,1991,Sega,,b,,,,,,,,,,,,
@,,794d7530729eac708f3402bb4dab6f3a4e4ba016,,,"Street Fighter II': Special Champion Edition",,,,1993/09,Capcom,us,,,,,,,,,"correct boss names SCD",,,,
"Earnest Evans",,795019bb7d0eff1b58b7971033ca6e28c08e0f97,,,,,,,,,us,b,,,,,,,,,,,,
"Race Drivin'",,7961b37d364c8296d96f08a79577985113f72ba5,,,,,,,1993/11,Tengen,us,,,,,,,,,,,,,
"MegaNet BIOS",,7969fe1b43d29b65a1e24e118f4a6fea27437e9c,,,"Tectoy Mega Net",,,,1995/11,"Sega - Tec Toy",br,,,,,,,,,,,,,
@,,796a4e5d101f839c121070d91536ae3dffa4884e,,,"Streets of Rage 2: The New Challengers",,"Streets of Rage 2 - New Challengers",,2019/08/08,Dha_Lau_Hoo,,,,,,,,,,"Streets of Rage 2",,,,
"Star Trek: Next Generation: Echoes from the Past",,7978d3a5541ba4adb44590f25adb7c0c99b77b31,,,,,,vRev0,1994/03,Sega,us,,,,,,,,,1,,,,
"Tiny Toon Adventures: Acme All-Stars",,797e573257cc4de80e08d6494feba5b073a261f1,,,,,,,1994/11,Konami,eu,,,,,,,,,3,,,,
Junction,,7981e5764458f5230184c7b2cf77469e1ed34270,,,,,,,1990/11/25,Micronet,"jp,us",,,,,,,,,,,,,
"Bimini Run",,798cf123c79f551b8fed1f4efcad54e42b400578,,,,,,vRev02,,,us,,,,,,,,,h4C,,,,
"Spot Goes to Hollywood",,798d4e972d9e077f5a3bccc1fed0f462a910e1ec,,,,,,,1995/11,Virgin,eu,b,,,,,,,,,,,,
"Coach K College Basketball",,798f95cc5c2f858ff3bae00a54affc7367f5c6d3,,,,,,,,,us,,,1,,,,,,,,,,
"Populous II: Two Tribes",,799179e27ec654603c1881c02b60ff9d1a8b1841,,,,,,,1993/10,"Virgin Interactive",eu,,,,,,,,,6,,,,
"Phantasy Star II",,799cf258f971f6ee08abf4a8c6b34f053811bf90,,,"Phantasy Star II: Kaerazaru Toki no Owari ni",,"Phantasy Star 2 - Kaerazaru Toki no Owari ni",,1989/03/21,Sega,jp,b,,,,,,,,,,,,
"Forgotten Worlds",,79aadecc1069f47a2a8b4a0a1d55712d4f9cb8ef,,,,,,vRev01,1990/03,Sega,,,,,,,,,,,,,,
"Public Domain",,79b1e9de92f54c6eaab556bc23d5a144464a3f33,,,Quadrant,,,v0.01,,,,b,,,,,,,,,,,,
@,,79b51f6fd87c4ac96438d57f8af48934c7ffc055,,,"Iraq War 2003",,,,19xx,"Dragon Software",cn,,,,,,1,,,,,,,
"Dragon Slayer: Legend of Heroes II",,79b6201301acb5d9e9c56dcf65a9bcf9d9a931ab,,,"Dragon Slayer: Eiyuu Densetsu II",,"Dragon Slayer - Eiyuu Densetsu 2",,1995/01/20,Sega,jp,,,,,,,,,,,,,
"Phantasy Star IV: End of the Millenium",,79bace31e5da94f6deb052145b4f0b8229cb98a8,,,"Phantasy Star: Sennenki no Owari ni",,,,1993/12/17,Sega,jp,,,,,,,,,1,,,,
"Streets of Rage 2",,79c9bf94131160d371f6290ca0272073550b5592,,,"Bare Knuckle II",,"Bare Knuckle 2",Beta,,,,b,,,,,,,,,,,,
"Public Domain",,79e07c83411337654566568dca78572598253c4e,,,"BasiEgaXorz: Attack of the Irish Globs",,,,,DevSter,,,,,,,,,,,,,,
"Lethal Enforcers II: Gun Fighters",,79fcfda208c828c909ff4378eab9a0f33a996086,,,,,,,1994/12/17,Konami,eu,,,,,,,,,1,,,,
@,,7a087d08cf7a565c7ad22ca9824971d8cc351ca3,,,"Truco '96",,,,1995,Miky,ar,,,,,,1,,,,,,,
"Romance of the Three Kingdoms II",,7a1f17556a24e2827885fe41e544202419dd6388,,,,,,,1992/07,Koei,us,,,,,,,,,1,,,,
@,,7a2405cd338f82af03ac4dc0b9cf377e8df1335b,,,"Sonic the Hedgehog Megamix",,,v1.5,2005/12/11,"Team Megamix",,,,,,,,,,"Sonic the Hedgehog",,,,
@,,7a357f465225ccdbeef80b55baa5feb9430ce8f9,,,"Equinoxe MD",,,"v0.0001 /",2006/04,"Fonzie Voltonov",,,"Afterburner Medley",,,,,,,,,,,
"Spider-Man and Venom: Maximum Carnage",,7a364dade08fdbcced521aada243c55344827534,,,,,,,1994/08,Acclaim,,b,,,,,,,,,,,,
"NFL '95",,7a39a9bd250f64c7b9d92c05c86050a2157552fc,,,,,,,,,us,,,,,,,,,h1C,,,,
"High Seas Havoc",,7a3d8e761d2b7358ac9f40734a0a35316bf2e27d,,,,,,,,,us,b,,,1,,,,,,,,,
"Sonic The Hedgehog 3",,7a54a8aedde34711a8ebd8a6220e24fca2718df4,,,,,,,1994/02/02,Sega,us,b,,,,,,,,,,,,
@,,7a567082b0314d3e8d677d07b8bccaf307c8c9c2,,,"Mighty Morphin Power Rangers: The Movie",,"Mighty Morphin Power Rangers - Movie",proto,1995/07/24,Sega,,,,,,,,,,,,,,
"Slam Dunk: Shikyou Gekitotsu!",,7a5fe71fbc9dce6ef8172cf9cf97903153070f8b,,,"From TV Animation Slam Dunk: Kyougou Makkou Taiketsu!",,,,1995/04/28,Bandai,jp,,,,,,,,,4,,,,
